year,league,team,player_id,player_name_ja,changed_cols,old_BF,new_BF,old_IP,new_IP,old_H,new_H,old_HR,new_HR,old_BB,new_BB,old_HBP,new_HBP,old_SO,new_SO,old_WP,new_WP,old_BK,new_BK,old_R,new_R,old_ER,new_ER,old_ERA,new_ERA,html_cells,csv_file
1966,PL,東映フライヤーズ,71473825,土橋　正幸,,472,472,122.1,122.1,97,97,11,11,9,9,1,1,43,43,0,0,0,0,33,33,31,31,2.29,2.29,1966|東　映|19|6|6||||6|2|4|.500|472|122 .1|122|.1|97|11|9|1|43|0|0|33|31|2.29,_data\master_csv__rescrape_staging\pitching_1966_PL_from_master.csv
1966,PL,東映フライヤーズ,13113825,宮崎　昭二,,30,30,6.1,6.1,7,7,0,0,4,4,0,0,3,3,0,0,0,0,0,0,0,0,0.0,0.0,1966|東　映|4|0|0||||0|0|0|.000|30|6 .1|6|.1|7|0|4|0|3|0|0|0|0|0.00,_data\master_csv__rescrape_staging\pitching_1966_PL_from_master.csv
1966,PL,東映フライヤーズ,81083822,森安　敏明,,858,858,207.2,207.2,167,167,16,16,75,75,7,7,160,160,2,2,1,1,87,87,70,70,3.03,3.03,1966|東　映|44|11|11||||7|4|0|.500|858|207 .2|207|.2|167|16|75|7|160|2|1|87|70|3.03,_data\master_csv__rescrape_staging\pitching_1966_PL_from_master.csv
1966,PL,大阪近鉄バファローズ,91193823,井上　勝巳,,44,44,6.2,6.2,14,14,1,1,5,5,2,2,3,3,0,0,1,1,14,14,11,11,14.14,14.14,1966|近　鉄|5|0|0||||0|0|0|.000|44|6 .2|6|.2|14|1|5|2|3|0|1|14|11|14.14,_data\master_csv__rescrape_staging\pitching_1966_PL_from_master.csv
1966,PL,大阪近鉄バファローズ,81183825,伊藤　幸男,,397,397,91.2,91.2,95,95,7,7,35,35,4,4,56,56,1,1,0,0,52,52,47,47,4.6,4.6,1966|近　鉄|38|3|8||||0|0|0|.273|397|91 .2|91|.2|95|7|35|4|56|1|0|52|47|4.60,_data\master_csv__rescrape_staging\pitching_1966_PL_from_master.csv
1966,PL,大阪近鉄バファローズ,91393806,長田　裕之,,254,254,60.1,60.1,58,58,3,3,24,24,1,1,21,21,0,0,0,0,27,27,24,24,3.6,3.6,1966|近　鉄|28|3|3||||0|0|0|.500|254|60 .1|60|.1|58|3|24|1|21|0|0|27|24|3.60,_data\master_csv__rescrape_staging\pitching_1966_PL_from_master.csv
1966,PL,大阪近鉄バファローズ,31933825,佐々木　宏一郎,,884,884,214.1,214.1,178,178,18,18,67,67,9,9,133,133,0,0,0,0,77,77,67,67,2.82,2.82,1966|近　鉄|46|8|12||||9|4|1|.400|884|214 .1|214|.1|178|18|67|9|133|0|0|77|67|2.82,_data\master_csv__rescrape_staging\pitching_1966_PL_from_master.csv
1966,PL,大阪近鉄バファローズ,31733827,田辺　修,,477,477,119.1,119.1,105,105,8,8,33,33,3,3,63,63,1,1,1,1,43,43,37,37,2.8,2.8,1966|近　鉄|29|4|4||||3|1|0|.500|477|119 .1|119|.1|105|8|33|3|63|1|1|43|37|2.80,_data\master_csv__rescrape_staging\pitching_1966_PL_from_master.csv
1966,PL,大阪近鉄バファローズ,01703822,田端　謙二郎,,9,9,1.2,1.2,2,2,0,0,1,1,0,0,1,1,0,0,0,0,3,3,3,3,13.5,13.5,1966|近　鉄|1|0|0||||0|0|0|.000|9|1 .2|1|.2|2|0|1|0|1|0|0|3|3|13.50,_data\master_csv__rescrape_staging\pitching_1966_PL_from_master.csv
1966,PL,大阪近鉄バファローズ,61063823,徳久　利明,,459,459,105.1,105.1,100,100,5,5,50,50,4,4,42,42,2,2,1,1,43,43,40,40,3.43,3.43,1966|近　鉄|28|7|9||||0|0|0|.438|459|105 .1|105|.1|100|5|50|4|42|2|1|43|40|3.43,_data\master_csv__rescrape_staging\pitching_1966_PL_from_master.csv
1966,PL,大阪近鉄バファローズ,91893802,牧野　伸,,216,216,45.2,45.2,66,66,5,5,14,14,0,0,18,18,1,1,0,0,39,39,34,34,6.65,6.65,1966|近　鉄|23|1|4||||0|0|0|.200|216|45 .2|45|.2|66|5|14|0|18|1|0|39|34|6.65,_data\master_csv__rescrape_staging\pitching_1966_PL_from_master.csv
1966,PL,大阪近鉄バファローズ,63163825,山本　重政,,793,793,195.1,195.1,155,155,14,14,74,74,5,5,132,132,2,2,0,0,72,72,59,59,2.72,2.72,1966|近　鉄|57|8|19||||1|0|0|.296|793|195 .1|195|.1|155|14|74|5|132|2|0|72|59|2.72,_data\master_csv__rescrape_staging\pitching_1966_PL_from_master.csv
1966,PL,東京オリオンズ,21523823,栗本　光明,,40,40,7.2,7.2,12,12,1,1,3,3,0,0,5,5,0,0,0,0,8,8,7,7,7.88,7.88,1966|東　京|6|0|1||||0|0|0|.000|40|7 .2|7|.2|12|1|3|0|5|0|0|8|7|7.88,_data\master_csv__rescrape_staging\pitching_1966_PL_from_master.csv
1966,PL,東京オリオンズ,21723806,鈴木　隆,,390,390,83.2,83.2,93,93,17,17,39,39,9,9,61,61,0,0,0,0,50,50,42,42,4.5,4.5,1966|東　京|35|2|6||||0|0|0|.250|390|83 .2|83|.2|93|17|39|9|61|0|0|50|42|4.50,_data\master_csv__rescrape_staging\pitching_1966_PL_from_master.csv
1966,PL,東京オリオンズ,41943820,成田　文男,,688,688,172.2,172.2,144,144,23,23,36,36,5,5,101,101,0,0,0,0,68,68,61,61,3.17,3.17,1966|東　京|45|8|7||||5|1|0|.533|688|172 .2|172|.2|144|23|36|5|101|0|0|68|61|3.17,_data\master_csv__rescrape_staging\pitching_1966_PL_from_master.csv
1966,PL,東京オリオンズ,51453823,牧　勝彦,,317,317,73.2,73.2,76,76,9,9,25,25,1,1,45,45,0,0,0,0,30,30,25,25,3.04,3.04,1966|東　京|28|4|3||||0|0|0|.571|317|73 .2|73|.2|76|9|25|1|45|0|0|30|25|3.04,_data\master_csv__rescrape_staging\pitching_1966_PL_from_master.csv
1967,CL,読売ジャイアンツ,91393824,宇佐美　敏晴,,47,47,10.1,10.1,11,11,1,1,5,5,1,1,6,6,1,1,0,0,6,6,5,5,4.5,4.5,1967|読　売|3|1|1||||0|0|0|.500|47|10 .1|10|.1|11|1|5|1|6|1|0|6|5|4.50,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,読売ジャイアンツ,41943823,高橋　明,,221,221,55.2,55.2,48,48,13,13,8,8,3,3,29,29,1,1,0,0,28,28,25,25,4.02,4.02,1967|読　売|24|1|0||||0|0|0|1.000|221|55 .2|55|.2|48|13|8|3|29|1|0|28|25|4.02,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,読売ジャイアンツ,01703820,高橋　一三,,426,426,104.1,104.1,87,87,11,11,31,31,3,3,89,89,1,1,0,0,45,45,36,36,3.12,3.12,1967|読　売|28|6|7||||2|0|0|.462|426|104 .1|104|.1|87|11|31|3|89|1|0|45|36|3.12,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,読売ジャイアンツ,81983804,中村　稔,,362,362,88.1,88.1,81,81,16,16,18,18,3,3,56,56,1,1,0,0,45,45,39,39,3.99,3.99,1967|読　売|33|4|8||||0|0|0|.333|362|88 .1|88|.1|81|16|18|3|56|1|0|45|39|3.99,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,読売ジャイアンツ,91893825,益田　昭雄,,29,29,5.1,5.1,14,14,1,1,1,1,0,0,4,4,0,0,0,0,6,6,6,6,10.8,10.8,1967|読　売|4|0|0||||0|0|0|.000|29|5 .1|5|.1|14|1|1|0|4|0|0|6|6|10.80,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,読売ジャイアンツ,33133825,宮田　征典,,170,170,38.1,38.1,39,39,6,6,14,14,1,1,34,34,1,1,0,0,24,24,22,22,5.21,5.21,1967|読　売|28|2|5||||0|0|0|.286|170|38 .1|38|.1|39|6|14|1|34|1|0|24|22|5.21,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,読売ジャイアンツ,41643829,渡辺　秀武,,656,656,159.1,159.1,153,153,11,11,30,30,12,12,72,72,3,3,1,1,54,54,45,45,2.55,2.55,1967|読　売|34|13|6||||10|1|1|.684|656|159 .1|159|.1|153|11|30|12|72|3|1|54|45|2.55,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,広島東洋カープ,51153829,安仁屋　宗八,,776,776,189.2,189.2,167,167,27,27,61,61,4,4,131,131,1,1,0,0,78,78,63,63,2.98,2.98,1967|広　島|45|8|16||||8|1|0|.333|776|189 .2|189|.2|167|27|61|4|131|1|0|78|63|2.98,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,広島東洋カープ,31333825,池田　英俊,,225,225,57.2,57.2,45,45,4,4,14,14,2,2,38,38,0,0,0,0,18,18,18,18,2.79,2.79,1967|広　島|9|1|5||||1|1|0|.167|225|57 .2|57|.2|45|4|14|2|38|0|0|18|18|2.79,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,広島東洋カープ,61363802,鵜狩　道旺,,152,152,34.2,34.2,45,45,4,4,11,11,2,2,12,12,0,0,0,0,18,18,12,12,3.09,3.09,1967|広　島|20|0|2||||0|0|0|.000|152|34 .2|34|.2|45|4|11|2|12|0|0|18|12|3.09,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,広島東洋カープ,61363808,大羽　進,,581,581,132.1,132.1,161,161,16,16,32,32,2,2,62,62,1,1,0,0,79,79,65,65,4.43,4.43,1967|広　島|35|5|14||||2|1|1|.263|581|132 .1|132|.1|161|16|32|2|62|1|0|79|65|4.43,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,広島東洋カープ,51753820,外木場　義郎,,301,301,78.1,78.1,50,50,5,5,17,17,4,4,57,57,2,2,0,0,26,26,23,23,2.65,2.65,1967|広　島|22|2|3||||2|0|0|.400|301|78 .1|78|.1|50|5|17|4|57|2|0|26|23|2.65,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,広島東洋カープ,51253829,羽里　功,,22,22,3.1,3.1,8,8,1,1,2,2,2,2,3,3,0,0,0,0,9,9,7,7,21.0,21.0,1967|広　島|4|0|0||||0|0|0|.000|22|3 .1|3|.1|8|1|2|2|3|0|0|9|7|21.00,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,広島東洋カープ,31433821,竜　憲一,,339,339,79.1,79.1,85,85,9,9,22,22,2,2,34,34,0,0,0,0,44,44,43,43,4.9,4.9,1967|広　島|33|2|4||||0|0|0|.333|339|79 .1|79|.1|85|9|22|2|34|0|0|44|43|4.90,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,中日ドラゴンズ,41143824,井手　峻,,148,148,33.1,33.1,41,41,3,3,9,9,0,0,21,21,1,1,0,0,22,22,19,19,5.18,5.18,1967|中　日|17|1|4||||0|0|0|.200|148|33 .1|33|.1|41|3|9|0|21|1|0|22|19|5.18,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,中日ドラゴンズ,11313824,伊藤　久敏,,146,146,35.1,35.1,31,31,4,4,12,12,0,0,18,18,0,0,0,0,17,17,14,14,3.6,3.6,1967|中　日|28|0|0||||0|0|0|.000|146|35 .1|35|.1|31|4|12|0|18|0|0|17|14|3.60,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,中日ドラゴンズ,91393829,小川　健太郎,,1111,1111,279.2,279.2,231,231,21,21,70,70,12,12,178,178,0,0,0,0,94,94,78,78,2.51,2.51,1967|中　日|55|29|12||||16|3|2|.707|1111|279 .2|279|.2|231|21|70|12|178|0|0|94|78|2.51,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,中日ドラゴンズ,11513824,大場　隆広,,17,17,3.1,3.1,2,2,0,0,6,6,0,0,1,1,1,1,1,1,2,2,1,1,3.0,3.0,1967|中　日|4|0|0||||0|0|0|.000|17|3 .1|3|.1|2|0|6|0|1|1|1|2|1|3.00,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,中日ドラゴンズ,81583808,河村　達彦,,63,63,14.1,14.1,15,15,6,6,7,7,1,1,8,8,0,0,0,0,7,7,7,7,4.5,4.5,1967|中　日|6|0|1||||0|0|0|.000|63|14 .1|14|.1|15|6|7|1|8|0|0|7|7|4.50,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,中日ドラゴンズ,31733825,門岡　信行,,605,605,149.2,149.2,142,142,27,27,17,17,4,4,74,74,1,1,1,1,63,63,60,60,3.6,3.6,1967|中　日|30|9|9||||7|1|3|.500|605|149 .2|149|.2|142|27|17|4|74|1|1|63|60|3.60,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,中日ドラゴンズ,51353822,北角　富士雄,,145,145,31.2,31.2,37,37,5,5,10,10,2,2,16,16,1,1,0,0,29,29,22,22,6.19,6.19,1967|中　日|20|0|2||||0|0|0|.000|145|31 .2|31|.2|37|5|10|2|16|1|0|29|22|6.19,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,中日ドラゴンズ,81383821,久保　征弘,,381,381,90.1,90.1,92,92,6,6,26,26,4,4,34,34,3,3,0,0,41,41,30,30,3.0,3.0,1967|中　日|54|0|4||||0|0|0|.000|381|90 .1|90|.1|92|6|26|4|34|3|0|41|30|3.00,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,中日ドラゴンズ,51753823,佐藤　公博,,415,415,95.2,95.2,102,102,6,6,35,35,2,2,44,44,1,1,0,0,45,45,36,36,3.38,3.38,1967|中　日|29|4|5||||2|2|1|.444|415|95 .2|95|.2|102|6|35|2|44|1|0|45|36|3.38,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,中日ドラゴンズ,41743822,高岡　英司,,71,71,16.1,16.1,21,21,2,2,0,0,0,0,8,8,0,0,0,0,12,12,10,10,5.63,5.63,1967|中　日|7|1|1||||0|0|0|.500|71|16 .1|16|.1|21|2|0|0|8|0|0|12|10|5.63,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,中日ドラゴンズ,51253808,板東　英二,,485,485,119.2,119.2,110,110,11,11,28,28,2,2,72,72,4,4,0,0,37,37,34,34,2.55,2.55,1967|中　日|51|14|6||||0|0|0|.700|485|119 .2|119|.2|110|11|28|2|72|4|0|37|34|2.55,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,中日ドラゴンズ,41043822,松本　忍,,234,234,58.2,58.2,57,57,6,6,9,9,0,0,27,27,2,2,0,0,17,17,15,15,2.29,2.29,1967|中　日|22|3|2||||2|0|1|.600|234|58 .2|58|.2|57|6|9|0|27|2|0|17|15|2.29,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,中日ドラゴンズ,11413808,水谷　寿伸,,573,573,136.2,136.2,134,134,13,13,35,35,3,3,83,83,0,0,0,0,62,62,51,51,3.35,3.35,1967|中　日|33|6|6||||4|1|0|.500|573|136 .2|136|.2|134|13|35|3|83|0|0|62|51|3.35,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,中日ドラゴンズ,43143825,山中　巽,,529,529,121.2,121.2,127,127,15,15,46,46,1,1,73,73,2,2,0,0,56,56,51,51,3.76,3.76,1967|中　日|24|5|6||||3|1|1|.455|529|121 .2|121|.2|127|15|46|1|73|2|0|56|51|3.76,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,大洋ホエールズ,01103802,秋山　登,,27,27,6.1,6.1,6,6,2,2,4,4,0,0,1,1,0,0,0,0,3,3,3,3,4.5,4.5,1967|大　洋|2|1|0||||0|0|0|1.000|27|6 .1|6|.1|6|2|4|0|1|0|0|3|3|4.50,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,大洋ホエールズ,41343825,稲川　誠,,345,345,80.1,80.1,92,92,12,12,17,17,0,0,39,39,0,0,0,0,44,44,35,35,3.94,3.94,1967|大　洋|29|3|7||||1|1|0|.300|345|80 .1|80|.1|92|12|17|0|39|0|0|44|35|3.94,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,大洋ホエールズ,11513802,小野　正一,,242,242,56.2,56.2,60,60,7,7,15,15,1,1,48,48,1,1,0,0,39,39,26,26,4.11,4.11,1967|大　洋|24|2|7||||0|0|0|.222|242|56 .2|56|.2|60|7|15|1|48|1|0|39|26|4.11,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,大洋ホエールズ,01303820,及川　宣士,,414,414,91.2,91.2,99,99,10,10,36,36,7,7,44,44,6,6,0,0,55,55,47,47,4.6,4.6,1967|大　洋|28|3|10||||0|0|0|.231|414|91 .2|91|.2|99|10|36|7|44|6|0|55|47|4.60,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,大洋ホエールズ,61563824,鬼頭　洋,,194,194,43.1,43.1,51,51,2,2,13,13,4,4,38,38,2,2,0,0,18,18,17,17,3.56,3.56,1967|大　洋|15|1|4||||0|0|0|.200|194|43 .1|43|.1|51|2|13|4|38|2|0|18|17|3.56,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,大洋ホエールズ,71973825,佐々木　吉郎,,324,324,76.1,76.1,80,80,4,4,19,19,5,5,29,29,1,1,2,2,32,32,27,27,3.2,3.2,1967|大　洋|33|4|6||||0|0|0|.400|324|76 .1|76|.1|80|4|19|5|29|1|2|32|27|3.20,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,大洋ホエールズ,81483825,西　三雄,,229,229,55.1,55.1,50,50,4,4,15,15,1,1,39,39,0,0,0,0,24,24,21,21,3.44,3.44,1967|大　洋|23|4|3||||0|0|0|.571|229|55 .1|55|.1|50|4|15|1|39|0|0|24|21|3.44,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,大洋ホエールズ,21023820,平岡　一郎,,335,335,75.2,75.2,79,79,5,5,33,33,2,2,54,54,0,0,0,0,37,37,31,31,3.67,3.67,1967|大　洋|57|4|5||||0|0|0|.444|335|75 .2|75|.2|79|5|33|2|54|0|0|37|31|3.67,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,大洋ホエールズ,71073824,平松　政次,,291,291,70.1,70.1,66,66,13,13,14,14,3,3,42,42,2,2,1,1,31,31,28,28,3.6,3.6,1967|大　洋|16|3|4||||2|2|1|.429|291|70 .1|70|.1|66|13|14|3|42|2|1|31|28|3.60,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,大洋ホエールズ,41043824,淵上　澄雄,,11,11,2.1,2.1,5,5,1,1,0,0,0,0,2,2,0,0,0,0,2,2,2,2,9.0,9.0,1967|大　洋|2|0|0||||0|0|0|.000|11|2 .1|2|.1|5|1|0|0|2|0|0|2|2|9.00,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,大洋ホエールズ,31433808,峰　国安,,137,137,32.1,32.1,29,29,2,2,13,13,2,2,20,20,1,1,0,0,16,16,13,13,3.66,3.66,1967|大　洋|23|0|0||||0|0|0|.000|137|32 .1|32|.1|29|2|13|2|20|1|0|16|13|3.66,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,阪神タイガース,51153825,安部　和春,,182,182,43.1,43.1,41,41,5,5,16,16,0,0,25,25,0,0,0,0,20,20,15,15,3.14,3.14,1967|阪　神|24|3|5||||0|0|0|.375|182|43 .1|43|.1|41|5|16|0|25|0|0|20|15|3.14,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,阪神タイガース,61163800,石川　緑,,184,184,43.2,43.2,44,44,7,7,13,13,3,3,20,20,0,0,0,0,30,30,30,30,6.14,6.14,1967|阪　神|22|1|4||||0|0|0|.200|184|43 .2|43|.2|44|7|13|3|20|0|0|30|30|6.14,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,阪神タイガース,71173822,石床　幹雄,,10,10,1.2,1.2,1,1,0,0,3,3,1,1,2,2,0,0,0,0,2,2,1,1,4.5,4.5,1967|阪　神|1|0|0||||0|0|0|.000|10|1 .2|1|.2|1|0|3|1|2|0|0|2|1|4.50,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,阪神タイガース,41343824,江夏　豊,,923,923,230.1,230.1,167,167,27,27,88,88,3,3,225,225,3,3,1,1,81,81,70,70,2.74,2.74,1967|阪　神|42|12|13||||8|2|0|.480|923|230 .1|230|.1|167|27|88|3|225|3|1|81|70|2.74,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,阪神タイガース,51353821,柿本　実,,333,333,82.2,82.2,75,75,5,5,19,19,1,1,45,45,0,0,0,0,23,23,14,14,1.52,1.52,1967|阪　神|20|4|0||||2|1|1|1.000|333|82 .2|82|.2|75|5|19|1|45|0|0|23|14|1.52,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,阪神タイガース,91693825,Ｇ．バッキー,,1038,1038,258.1,258.1,196,196,11,11,73,73,16,16,141,141,2,2,0,0,79,79,66,66,2.3,2.3,1967|阪　神|38|18|12||||19|2|3|.600|1038|258 .1|258|.1|196|11|73|16|141|2|0|79|66|2.30,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,阪神タイガース,91093824,平山　英雄,,43,43,10.1,10.1,10,10,1,1,6,6,0,0,2,2,0,0,0,0,6,6,6,6,5.4,5.4,1967|阪　神|7|0|1||||0|0|0|.000|43|10 .1|10|.1|10|1|6|0|2|0|0|6|6|5.40,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,阪神タイガース,41243829,古沢　憲司,,197,197,44.2,44.2,41,41,6,6,24,24,2,2,36,36,1,1,0,0,24,24,24,24,4.8,4.8,1967|阪　神|21|2|1||||0|0|0|.667|197|44 .2|44|.2|41|6|24|2|36|1|0|24|24|4.80,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,阪神タイガース,51453808,村山　実,,709,709,180.1,180.1,141,141,20,20,42,42,1,1,126,126,2,2,0,0,62,62,56,56,2.8,2.8,1967|阪　神|30|13|9||||9|3|2|.591|709|180 .1|180|.1|141|20|42|1|126|2|0|62|56|2.80,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,阪神タイガース,33333802,若生　智男,,654,654,167.2,167.2,120,120,13,13,49,49,6,6,132,132,1,1,0,0,55,55,40,40,2.14,2.14,1967|阪　神|47|8|7||||4|2|0|.533|654|167 .2|167|.2|120|13|49|6|132|1|0|55|40|2.14,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,サンケイアトムズ,71173824,浅野　啓司,,603,603,149.2,149.2,134,134,17,17,26,26,7,7,69,69,4,4,0,0,53,53,46,46,2.76,2.76,1967|サンケイ|50|8|10||||2|0|0|.444|603|149 .2|149|.2|134|17|26|7|69|4|0|53|46|2.76,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,サンケイアトムズ,01303825,石戸　四六,,1028,1028,244.1,244.1,249,249,17,17,62,62,11,11,100,100,1,1,0,0,120,120,101,101,3.73,3.73,1967|サンケイ|51|12|18||||6|0|0|.400|1028|244 .1|244|.1|249|17|62|11|100|1|0|120|101|3.73,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,サンケイアトムズ,11313829,石岡　康三,,261,261,59.1,59.1,62,62,10,10,20,20,2,2,33,33,2,2,0,0,34,34,30,30,4.58,4.58,1967|サンケイ|24|3|2||||3|0|1|.600|261|59 .1|59|.1|62|10|20|2|33|2|0|34|30|4.58,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,サンケイアトムズ,71773829,佐藤　進,,841,841,197.2,197.2,196,196,20,20,51,51,7,7,107,107,0,0,0,0,93,93,84,84,3.82,3.82,1967|サンケイ|37|10|14||||8|0|1|.417|841|197 .2|197|.2|196|20|51|7|107|0|0|93|84|3.82,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,サンケイアトムズ,31033825,渋谷　誠司,,98,98,20.1,20.1,27,27,7,7,12,12,0,0,15,15,1,1,0,0,25,25,25,25,11.25,11.25,1967|サンケイ|15|0|4||||0|0|0|.000|98|20 .1|20|.1|27|7|12|0|15|1|0|25|25|11.25,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,サンケイアトムズ,91093825,鈴木　皖武,,525,525,129.1,129.1,96,96,23,23,45,45,7,7,110,110,1,1,1,1,55,55,52,52,3.63,3.63,1967|サンケイ|53|8|5||||0|0|0|.615|525|129 .1|129|.1|96|23|45|7|110|1|1|55|52|3.63,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,サンケイアトムズ,11013808,巽　一,,661,661,164.1,164.1,141,141,14,14,40,40,5,5,86,86,1,1,0,0,52,52,47,47,2.58,2.58,1967|サンケイ|49|7|7||||5|3|3|.500|661|164 .1|164|.1|141|14|40|5|86|1|0|52|47|2.58,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,サンケイアトムズ,91293829,半沢　士郎,,28,28,4.2,4.2,12,12,1,1,3,3,0,0,3,3,0,0,0,0,6,6,6,6,10.8,10.8,1967|サンケイ|4|0|0||||0|0|0|.000|28|4 .2|4|.2|12|1|3|0|3|0|0|6|6|10.80,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,サンケイアトムズ,01903822,浜口　政信,,83,83,18.2,18.2,25,25,3,3,4,4,1,1,13,13,0,0,0,0,11,11,11,11,5.21,5.21,1967|サンケイ|10|1|0||||0|0|0|1.000|83|18 .2|18|.2|25|3|4|1|13|0|0|11|11|5.21,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,サンケイアトムズ,31233820,細田　正彦,,32,32,8.1,8.1,8,8,0,0,1,1,0,0,3,3,0,0,0,0,2,2,2,2,2.25,2.25,1967|サンケイ|5|1|0||||0|0|0|1.000|32|8 .1|8|.1|8|0|1|0|3|0|0|2|2|2.25,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,サンケイアトムズ,41443804,村田　元一,,696,696,165.2,165.2,166,166,29,29,38,38,1,1,76,76,1,1,0,0,83,83,74,74,4.01,4.01,1967|サンケイ|33|8|12||||5|0|2|.400|696|165 .2|165|.2|166|29|38|1|76|1|0|83|74|4.01,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,CL,サンケイアトムズ,71273822,山本　寛,,22,22,4.1,4.1,7,7,2,2,0,0,0,0,1,1,0,0,0,0,5,5,5,5,11.25,11.25,1967|サンケイ|2|0|0||||0|0|0|.000|22|4 .1|4|.1|7|2|0|0|1|0|0|5|5|11.25,_data\master_csv__rescrape_staging\pitching_1967_CL_from_master.csv
1967,PL,阪急ブレーブス,91193802,秋本　祐作,,200,200,47.2,47.2,46,46,2,2,15,15,4,4,25,25,0,0,0,0,22,22,20,20,3.75,3.75,1967|阪　急|27|1|0||||0|0|0|1.000|200|47 .2|47|.2|46|2|15|4|25|0|0|22|20|3.75,_data\master_csv__rescrape_staging\pitching_1967_PL_from_master.csv
