year,league,team,player_id,player_name_ja,changed_cols,old_BF,new_BF,old_IP,new_IP,old_H,new_H,old_HR,new_HR,old_BB,new_BB,old_HBP,new_HBP,old_SO,new_SO,old_WP,new_WP,old_BK,new_BK,old_R,new_R,old_ER,new_ER,old_ERA,new_ERA,html_cells,csv_file
1993,PL,大阪近鉄バファローズ,85283868,山田　真実,HR|BB|SO|BK,7,7,2.0,2.0,2,2,,0,2,0,0,0,0,2,0,0,2,0,1,1,1,1,4.5,4.5,1993|近　鉄|1|0|0|0|||0|0|0|.000|7|2|2||2|0|0|0|2|0|0|1|1|4.50,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,北海道日本ハムファイターズ,41143867,石川　賢,H|HR|BB|HBP|SO|WP|BK,93,93,19.0,19.0,19,24,,5,24,16,5,0,16,6,0,1,6,0,13,13,11,11,5.21,5.21,1993|日本ハム|15|1|0|0|||0|0|0|1.000|93|19|19||24|5|16|0|6|1|0|13|11|5.21,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,北海道日本ハムファイターズ,21323865,金石　昭人,H|HR|BB|HBP|SO|BK,271,271,69.0,69.0,69,58,,4,58,16,4,3,16,30,3,3,30,0,17,17,16,16,2.09,2.09,1993|日本ハム|32|9|1|13|||0|0|0|.900|271|69|69||58|4|16|3|30|3|0|17|16|2.09,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,北海道日本ハムファイターズ,91793868,芝草　宇宙,H|HR|BB|HBP|SO|WP|BK,191,191,43.0,43.0,43,40,,2,40,25,2,1,25,21,1,6,21,0,19,19,18,18,3.77,3.77,1993|日本ハム|27|4|1|2|||0|0|0|.800|191|43|43||40|2|25|1|21|6|0|19|18|3.77,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,北海道日本ハムファイターズ,71273887,松田　慎司,H|HR|BB|HBP|SO|WP|BK,254,254,59.0,59.0,59,61,,6,61,23,6,3,23,34,3,2,34,0,37,37,30,30,4.58,4.58,1993|日本ハム|25|2|3|0|||1|0|0|.400|254|59|59||61|6|23|3|34|2|0|37|30|4.58,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,北海道日本ハムファイターズ,61063883,南　竜次,H|HR|BB|SO|BK,22,22,4.0,4.0,4,6,,2,6,3,2,2,3,2,2,2,2,0,6,6,6,6,13.5,13.5,1993|日本ハム|3|0|0|0|||0|0|0|.000|22|4|4||6|2|3|2|2|2|0|6|6|13.50,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,埼玉西武ライオンズ,71373848,鹿取　義隆,H|HR|BB|HBP|SO|WP|BK,274,274,68.0,68.0,68,57,,2,57,17,2,4,17,47,4,0,47,0,21,21,17,17,2.25,2.25,1993|西　武|42|5|4|16|||0|0|0|.556|274|68|68||57|2|17|4|47|0|0|21|17|2.25,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,埼玉西武ライオンズ,51553865,工藤　公康,H|HR|BB|HBP|SO|WP|BK,697,697,170.0,170.0,170,129,,10,129,65,10,2,65,130,2,5,130,0,46,46,39,39,2.06,2.06,1993|西　武|24|15|3|0|||4|0|0|.833|697|170|170||129|10|65|2|130|5|0|46|39|2.06,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,埼玉西武ライオンズ,41743885,新谷　博,H|HR|BB|HBP|SO|WP|BK,469,469,117.0,117.0,117,99,,22,99,32,22,3,32,108,3,4,108,0,42,42,40,40,3.08,3.08,1993|西　武|24|8|1|0|||3|1|1|.889|469|117|117||99|22|32|3|108|4|0|42|40|3.08,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,埼玉西武ライオンズ,61963881,鈴木　哲,HR|BB|HBP|SO|WP|BK,48,48,10.0,10.0,10,10,,0,10,11,0,2,11,2,2,1,2,0,9,9,9,9,8.1,8.1,1993|西　武|5|0|1|0|||0|0|0|.000|48|10|10||10|0|11|2|2|1|0|9|9|8.10,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,埼玉西武ライオンズ,91793887,杉山　賢人,H|HR|BB|HBP|SO|WP|BK,309,309,74.0,74.0,74,68,,6,68,29,6,0,29,82,0,3,82,0,25,25,23,23,2.8,2.8,1993|西　武|54|7|2|5|||1|0|0|.778|309|74|74||68|6|29|0|82|3|0|25|23|2.80,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,埼玉西武ライオンズ,51253869,藤本　修二,H|HR|BB|HBP|SO|WP|BK,195,195,48.0,48.0,48,45,,4,45,13,4,1,13,26,1,0,26,0,20,20,14,14,2.63,2.63,1993|西　武|27|1|0|0|||0|0|0|1.000|195|48|48||45|4|13|1|26|0|0|20|14|2.63,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,埼玉西武ライオンズ,11213887,前田　勝宏,HR|SO|WP|BK,84,84,17.0,17.0,17,17,,1,17,17,1,1,17,21,1,4,21,0,9,9,9,9,4.76,4.76,1993|西　武|12|0|1|0|||0|0|0|.000|84|17|17||17|1|17|1|21|4|0|9|9|4.76,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,埼玉西武ライオンズ,81083864,森山　良二,H|HR|BB|HBP|SO|WP|BK,205,205,45.0,45.0,45,48,,9,48,26,9,0,26,33,0,1,33,0,28,28,26,26,5.2,5.2,1993|横　浜|13|2|3|0|||0|0|0|.400|205|45|45||48|9|26|0|33|1|0|28|26|5.20,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,埼玉西武ライオンズ,01203864,横田　久則,H|HR|BB|SO|BK,19,19,4.0,4.0,4,2,,0,2,7,0,0,7,1,0,0,1,0,0,0,0,0,0.0,0.0,1993|西　武|3|0|0|0|||0|0|0|.000|19|4|4||2|0|7|0|1|0|0|0|0|0.00,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,埼玉西武ライオンズ,51453869,渡辺　久信,H|HR|BB|HBP|SO|WP|BK,692,692,160.0,160.0,160,153,,15,153,70,15,3,70,143,3,7,143,0,72,72,68,68,3.83,3.83,1993|西　武|26|9|14|0|||7|1|0|.391|692|160|160||153|15|70|3|143|7|0|72|68|3.83,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,福岡ソフトバンクホークス,01103863,井上　祐二,H|HR|BB|HBP|SO|WP|BK,77,77,15.0,15.0,15,24,,2,24,10,2,0,10,9,0,1,9,0,9,9,9,9,5.4,5.4,1993|福岡ダイエー|10|1|1|1|||0|0|0|.500|77|15|15||24|2|10|0|9|1|0|9|9|5.40,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,福岡ソフトバンクホークス,61163869,池田　親興,H|HR|BB|HBP|SO|WP|BK,182,182,40.0,40.0,40,49,,4,49,17,4,3,17,15,3,2,15,0,27,27,25,25,5.63,5.63,1993|福岡ダイエー|31|1|4|3|||0|0|0|.200|182|40|40||49|4|17|3|15|2|0|27|25|5.63,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,福岡ソフトバンクホークス,81283883,下柳　剛,H|HR|BB|HBP|SO|WP|BK,423,423,98.0,98.0,98,92,,10,92,55,10,1,55,69,1,5,69,1,49,49,45,45,4.13,4.13,1993|福岡ダイエー|50|4|8|5|||1|0|0|.333|423|98|98||92|10|55|1|69|5|1|49|45|4.13,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,福岡ソフトバンクホークス,41243881,橋本　武広,H|HR|BB|HBP|SO|WP|BK,194,194,44.0,44.0,44,56,,1,56,14,1,0,14,23,0,3,23,0,20,20,16,16,3.27,3.27,1993|福岡ダイエー|20|0|0|0|||0|0|0|.000|194|44|44||56|1|14|0|23|3|0|20|16|3.27,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,福岡ソフトバンクホークス,41043865,矢野　未乗,H|HR|BB|HBP|SO|WP|BK,70,70,16.0,16.0,16,15,,3,15,7,3,0,7,10,0,3,10,0,9,9,8,8,4.5,4.5,1993|福岡ダイエー|15|0|0|0|||0|0|0|.000|70|16|16||15|3|7|0|10|3|0|9|8|4.50,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,福岡ソフトバンクホークス,21623885,若田部　健一,H|HR|BB|HBP|SO|WP|BK,558,558,131.0,131.0,131,143,,17,143,36,17,1,36,49,1,0,49,0,81,81,74,74,5.08,5.08,1993|福岡ダイエー|23|5|10|0|||3|0|1|.333|558|131|131||143|17|36|1|49|0|0|81|74|5.08,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,福岡ソフトバンクホークス,61463887,渡辺　正和,H|HR|BB|HBP|SO|WP|BK,251,251,56.0,56.0,56,60,,11,60,30,11,1,30,35,1,0,35,0,38,38,32,32,5.14,5.14,1993|福岡ダイエー|24|1|3|0|||1|0|0|.250|251|56|56||60|11|30|1|35|0|0|38|32|5.14,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,オリックス・バファローズ,01903866,伊藤　敦規,H|HR|BB|HBP|SO|BK,242,242,54.0,54.0,54,63,,4,63,22,4,0,22,25,0,0,25,0,31,31,31,31,5.17,5.17,1993|オリックス|9|3|4|0|||1|0|0|.429|242|54|54||63|4|22|0|25|0|0|31|31|5.17,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,オリックス・バファローズ,21323862,川畑　泰博,HR|BB|HBP|SO|BK,209,209,50.0,50.0,50,50,,4,50,17,4,2,17,36,2,2,36,0,19,19,16,16,2.88,2.88,1993|オリックス|28|2|4|2|||0|0|0|.333|209|50|50||50|4|17|2|36|2|0|19|16|2.88,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,オリックス・バファローズ,91393887,金田　政彦,H|HR|BB|HBP|SO|WP|BK,242,242,53.0,53.0,53,57,,3,57,34,3,0,34,41,0,4,41,0,33,33,31,31,5.26,5.26,1993|オリックス|28|2|2|1|||0|0|0|.500|242|53|53||57|3|34|0|41|4|0|33|31|5.26,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,オリックス・バファローズ,05803868,小浜　裕一,H|HR|BB|SO|BK,17,17,3.0,3.0,3,8,,0,8,1,0,0,1,4,0,0,4,0,5,5,5,5,15.0,15.0,1993|オリックス|2|0|0|0|||0|0|0|.000|17|3|3||8|0|1|0|4|0|0|5|5|15.00,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,オリックス・バファローズ,91393844,佐藤　義則,H|HR|BB|HBP|SO|WP|BK,597,597,142.0,142.0,142,123,,10,123,55,10,2,55,99,2,3,99,0,62,62,56,56,3.55,3.55,1993|オリックス|21|9|8|0|||6|2|0|.529|597|142|142||123|10|55|2|99|3|0|62|56|3.55,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,オリックス・バファローズ,35833868,酒井　勉,HR|BB|HBP|SO|BK,185,185,41.0,41.0,41,41,,5,41,23,5,0,23,24,0,0,24,0,21,21,21,21,4.61,4.61,1993|オリックス|8|3|0|0|||1|1|0|1.000|185|41|41||41|5|23|0|24|0|0|21|21|4.61,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,オリックス・バファローズ,11313866,野田　浩司,H|HR|BB|HBP|SO|WP|BK,901,901,225.0,225.0,225,187,,23,187,62,23,1,62,209,1,4,209,0,68,68,64,64,2.56,2.56,1993|オリックス|26|17|5|0|||17|4|1|.773|901|225|225||187|23|62|1|209|4|0|68|64|2.56,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,オリックス・バファローズ,61263860,古溝　克之,H|HR|BB|SO|BK,27,27,7.0,7.0,7,5,,0,5,2,0,0,2,4,0,0,4,0,0,0,0,0,0.0,0.0,1993|オリックス|1|1|0|0|||0|0|0|1.000|27|7|7||5|0|2|0|4|0|0|0|0|0.00,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,オリックス・バファローズ,31233887,牧野　塁,H|HR|BB|HBP|SO|BK,55,55,12.0,12.0,12,11,,2,11,9,2,0,9,12,0,0,12,0,10,10,8,8,6.0,6.0,1993|オリックス|3|0|2|0|||0|0|0|.000|55|12|12||11|2|9|0|12|0|0|10|8|6.00,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,千葉ロッテマリーンズ,91193881,東瀬　耕太郎,H|HR|BB|HBP|SO|WP|BK,54,54,11.0,11.0,11,15,,0,15,8,0,1,8,6,1,0,6,0,6,6,6,6,4.91,4.91,1993|千葉ロッテ|10|0|1|0|||0|0|0|.000|54|11|11||15|0|8|1|6|0|0|6|6|4.91,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,千葉ロッテマリーンズ,01103861,牛島　和彦,H|HR|BB|HBP|SO|BK,199,199,44.0,44.0,44,56,,6,56,15,6,1,15,32,1,1,32,0,30,30,26,26,5.32,5.32,1993|千葉ロッテ|9|2|5|0|||0|0|0|.286|199|44|44||56|6|15|1|32|1|0|30|26|5.32,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,千葉ロッテマリーンズ,81383885,河本　育之,H|HR|BB|HBP|SO|WP|BK,271,271,64.0,64.0,64,52,,8,52,39,8,0,39,58,0,2,58,0,22,22,22,22,3.09,3.09,1993|千葉ロッテ|40|6|3|18|||0|0|0|.667|271|64|64||52|8|39|0|58|2|0|22|22|3.09,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,千葉ロッテマリーンズ,11713881,小林　昭則,H|HR|BB|BK,17,17,3.0,3.0,3,8,,0,8,1,0,0,1,1,0,0,1,0,4,4,4,4,12.0,12.0,1993|千葉ロッテ|2|0|0|0|||0|0|0|.000|17|3|3||8|0|1|0|1|0|0|4|4|12.00,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,千葉ロッテマリーンズ,41743860,荘　勝雄,H|HR|BB|HBP|SO|BK,264,264,56.0,56.0,56,60,,2,60,35,2,1,35,24,1,1,24,0,30,30,24,24,3.86,3.86,1993|千葉ロッテ|21|0|5|0|||0|0|0|.000|264|56|56||60|2|35|1|24|1|0|30|24|3.86,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,千葉ロッテマリーンズ,41243866,永野　吉成,H|HR|BB|HBP|SO|WP|BK,152,152,34.0,34.0,34,30,,5,30,20,5,1,20,22,1,0,22,0,22,22,18,18,4.76,4.76,1993|横　浜|20|1|1|0|||0|0|0|.500|152|34|34||30|5|20|1|22|0|0|22|18|4.76,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,千葉ロッテマリーンズ,61063869,平沼　定晴,H|HR|BB|HBP|SO|WP|BK,291,291,68.0,68.0,68,69,,6,69,33,6,3,33,40,3,2,40,0,35,35,34,34,4.5,4.5,1993|千葉ロッテ|36|3|2|0|||0|0|0|.600|291|68|68||69|6|33|3|40|2|0|35|34|4.50,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1993,PL,千葉ロッテマリーンズ,81083887,干場　崇永,HR|BB|SO|WP|BK,14,14,3.0,3.0,3,3,,1,3,2,1,1,2,1,1,0,1,0,2,2,2,2,6.0,6.0,1993|千葉ロッテ|2|0|0|0|||0|0|0|.000|14|3|3||3|1|2|1|1|0|0|2|2|6.00,_data\master_csv__rescrape_staging\pitching_1993_PL_from_master.csv
1994,CL,読売ジャイアンツ,91393862,岡田　展和,H|HR|BB|HBP|SO|WP|BK,256,256,60.0,60.0,60,52,,5,52,27,5,2,27,40,2,1,40,1,26,26,22,22,3.3,3.3,1994|読　売|41|2|0|1|||0|0|0|1.000|256|60|60||52|5|27|2|40|1|1|26|22|3.30,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,読売ジャイアンツ,71573881,柏田　貴史,H|HR|BB|SO|WP|BK,81,81,18.0,18.0,18,20,,2,20,8,2,2,8,10,2,1,10,0,11,11,7,7,3.5,3.5,1994|読　売|16|1|0|0|||0|0|0|1.000|81|18|18||20|2|8|2|10|1|0|11|7|3.50,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,読売ジャイアンツ,31433867,槙原　寛己,H|HR|BB|HBP|SO|WP|BK,762,762,185.0,185.0,185,169,,12,169,49,12,7,49,153,7,5,153,2,62,62,58,58,2.82,2.82,1994|読　売|29|12|8|0|||7|4|1|.600|762|185|185||169|12|49|7|153|5|2|62|58|2.82,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,読売ジャイアンツ,41243868,吉田　修司,H|HR|BB|HBP|BK,27,27,4.0,4.0,4,13,,1,13,2,1,0,2,2,0,0,2,0,11,11,11,11,24.75,24.75,1994|読　売|2|0|0|0|||0|0|0|.000|27|4|4||13|1|2|0|2|0|0|11|11|24.75,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,中日ドラゴンズ,71173868,今中　慎二,H|HR|BB|HBP|SO|WP|BK,785,785,197.0,197.0,197,166,,18,166,42,18,0,42,156,0,8,156,0,68,68,63,63,2.88,2.88,1994|中　日|28|13|9|3|||14|2|1|.591|785|197|197||166|18|42|0|156|8|0|68|63|2.88,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,中日ドラゴンズ,71373885,落合　英二,H|HR|BB|HBP|SO|WP|BK,146,146,34.0,34.0,34,35,,2,35,14,2,1,14,23,1,0,23,0,13,13,12,12,3.18,3.18,1994|中　日|27|2|1|1|||0|0|0|.667|146|34|34||35|2|14|1|23|0|0|13|12|3.18,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,中日ドラゴンズ,01303869,鹿島　忠,H|HR|BB|HBP|SO|WP|BK,109,109,24.0,24.0,24,28,,4,28,14,4,1,14,17,1,2,17,0,14,14,13,13,4.88,4.88,1994|中　日|23|2|1|3|||0|0|0|.667|109|24|24||28|4|14|1|17|2|0|14|13|4.88,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,中日ドラゴンズ,31033860,二宮　正己,H|HR|BB|HBP|SO|BK,77,77,18.0,18.0,18,24,,1,24,3,1,0,3,6,0,0,6,0,8,8,8,8,4.0,4.0,1994|中　日|14|1|0|0|||0|0|0|1.000|77|18|18||24|1|3|0|6|0|0|8|8|4.00,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,中日ドラゴンズ,91693881,松永　幸男,H|HR|SO|WP|BK,15,15,4.0,4.0,4,2,,0,2,2,0,0,2,4,0,1,4,0,2,2,2,2,4.5,4.5,1994|中　日|4|0|0|0|||0|0|0|.000|15|4|4||2|0|2|0|4|1|0|2|2|4.50,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,中日ドラゴンズ,71373883,森田　幸一,HR|SO|WP|BK,38,38,8.0,8.0,8,8,,2,8,8,2,2,8,6,2,0,6,0,7,7,7,7,7.88,7.88,1994|中　日|4|0|2|0|||0|0|0|.000|38|8|8||8|2|8|2|6|0|0|7|7|7.88,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,中日ドラゴンズ,01403862,山本　昌広,H|HR|BB|HBP|SO|WP|BK,868,868,214.0,214.0,214,203,,19,203,46,19,0,46,148,0,1,148,0,86,86,83,83,3.49,3.49,1994|中　日|29|19|8|0|||14|2|2|.704|868|214|214||203|19|46|0|148|1|0|86|83|3.49,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,中日ドラゴンズ,81883881,与田　剛,H|HR|BB|HBP|SO|WP|BK,81,81,15.0,15.0,15,21,,2,21,15,2,1,15,12,1,4,12,0,21,21,20,20,12.0,12.0,1994|中　日|7|0|3|0|||0|0|0|.000|81|15|15||21|2|15|1|12|4|0|21|20|12.00,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,阪神タイガース,01103864,猪俣　隆,H|HR|BB|HBP|SO|BK,207,207,47.0,47.0,47,52,,6,52,16,6,1,16,29,1,1,29,0,24,24,23,23,4.4,4.4,1994|阪　神|14|3|6|0|||1|1|0|.333|207|47|47||52|6|16|1|29|1|0|24|23|4.40,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,阪神タイガース,33133868,太田　貴,HR|BB|HBP|SO|WP|BK,14,14,3.0,3.0,3,3,,1,3,2,1,0,2,3,0,1,3,0,1,1,1,1,3.0,3.0,1994|阪　神|3|0|0|0|||0|0|0|.000|14|3|3||3|1|2|0|3|1|0|1|1|3.00,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,阪神タイガース,21623887,郭李　建夫,H|HR|BB|SO|WP|BK,369,369,86.0,86.0,86,75,,3,75,38,3,3,38,70,3,5,70,0,32,32,30,30,3.14,3.14,1994|阪　神|49|7|5|2|||0|0|0|.583|369|86|86||75|3|38|3|70|5|0|32|30|3.14,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,阪神タイガース,51953887,竹内　昌也,H|HR|BB|HBP|SO|WP|BK,166,166,37.0,37.0,37,49,,3,49,13,3,1,13,26,1,2,26,0,19,19,14,14,3.41,3.41,1994|阪　神|12|1|3|0|||0|0|0|.250|166|37|37||49|3|13|1|26|2|0|19|14|3.41,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,阪神タイガース,21923863,中田　良弘,H|HR|BB|HBP|SO|WP|BK,15,15,3.0,3.0,3,4,,0,4,0,0,1,0,2,1,0,2,0,2,2,1,1,3.0,3.0,1994|阪　神|2|0|0|0|||0|0|0|.000|15|3|3||4|0|0|1|2|0|0|2|1|3.00,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,阪神タイガース,61963869,中西　清起,HR|BB|SO|WP|BK,335,335,79.0,79.0,79,79,,3,79,22,3,3,22,57,3,1,57,0,32,32,29,29,3.3,3.3,1994|阪　神|46|3|9|3|||0|0|0|.250|335|79|79||79|3|22|3|57|1|0|32|29|3.30,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,阪神タイガース,61263860,古溝　克之,H|HR|BB|HBP|SO|BK,382,382,94.0,94.0,94,76,,5,76,29,5,2,29,81,2,2,81,0,25,25,23,23,2.2,2.2,1994|阪　神|61|7|2|18|||0|0|0|.778|382|94|94||76|5|29|2|81|2|0|25|23|2.20,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,阪神タイガース,71773883,山崎　一玄,H|HR|BB|HBP|SO|WP|BK,586,586,135.0,135.0,135,140,,11,140,52,11,3,52,58,3,6,58,1,54,54,48,48,3.2,3.2,1994|阪　神|24|7|6|1|||4|2|0|.538|586|135|135||140|11|52|3|58|6|1|54|48|3.20,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,阪神タイガース,11713883,湯舟　敏郎,H|HR|BB|HBP|SO|WP|BK,552,552,130.0,130.0,130,114,,15,114,65,15,1,65,109,1,2,109,0,50,50,44,44,3.05,3.05,1994|阪　神|23|5|7|0|||2|0|0|.417|552|130|130||114|15|65|1|109|2|0|50|44|3.05,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,広島東洋カープ,41143885,伊藤　真,H|HR|BB|SO,5,5,1.0,1.0,1,0,,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,1994|広島東洋|1|0|0|0|||0|0|0|.000|5|1|1||0|0|2|0|0|0|0|0|0|0.00,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,広島東洋カープ,01203869,前田　耕司,H|HR|BB|HBP|SO|BK,31,31,6.0,6.0,6,9,,3,9,4,3,1,4,2,1,1,2,0,6,6,6,6,9.0,9.0,1994|広島東洋|14|1|0|0|||0|0|0|1.000|31|6|6||9|3|4|1|2|1|0|6|6|9.00,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,広島東洋カープ,11413868,本原　正治,HR|BB|SO|BK,4,4,1.0,1.0,1,1,,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0.0,0.0,1994|広島東洋|1|0|0|0|||0|0|0|.000|4|1|1||1|0|0|0|2|0|0|0|0|0.00,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,広島東洋カープ,51653889,Ｃ．リベラ,H|HR|BB|HBP|SO|BK,36,36,7.0,7.0,7,9,,1,9,7,1,0,7,3,0,0,3,0,7,7,6,6,7.71,7.71,1994|広島東洋|2|0|1|0|||0|0|0|.000|36|7|7||9|1|7|0|3|0|0|7|6|7.71,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,東京ヤクルトスワローズ,31133885,石井　一久,H|HR|BB|HBP|SO|WP|BK,493,493,108.0,108.0,108,92,,11,92,77,11,6,77,98,6,4,98,0,56,56,49,49,4.08,4.08,1994|ヤクルト|54|7|5|0|||2|2|0|.583|493|108|108||92|11|77|6|98|4|0|56|49|4.08,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,東京ヤクルトスワローズ,91393865,金沢　次男,H|HR|BB|HBP|SO|WP|BK,136,136,30.0,30.0,30,34,,5,34,14,5,2,14,32,2,0,32,0,16,16,14,14,4.2,4.2,1994|ヤクルト|23|1|1|0|||0|0|0|.500|136|30|30||34|5|14|2|32|0|0|16|14|4.20,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,東京ヤクルトスワローズ,51053865,宮本　賢治,H|HR|BB|HBP|SO|WP|BK,177,177,42.0,42.0,42,33,,3,33,17,3,5,17,35,5,1,35,0,19,19,15,15,3.21,3.21,1994|ヤクルト|17|2|3|0|||1|1|0|.400|177|42|42||33|3|17|5|35|1|0|19|15|3.21,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,東京ヤクルトスワローズ,91293864,山田　勉,H|HR|BB|HBP|SO|WP|BK,329,329,80.0,80.0,80,64,,7,64,31,7,1,31,77,1,6,77,0,32,32,29,29,3.26,3.26,1994|ヤクルト|36|10|5|2|||1|1|0|.667|329|80|80||64|7|31|1|77|6|0|32|29|3.26,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,東京ヤクルトスワローズ,61063889,山部　太,H|HR|BB|HBP|SO|WP|BK,291,291,67.0,67.0,67,51,,5,51,43,5,1,43,64,1,5,64,0,33,33,30,30,4.03,4.03,1994|ヤクルト|16|1|6|0|||1|1|0|.143|291|67|67||51|5|43|1|64|5|0|33|30|4.03,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,横浜DeNAベイスターズ,71173887,五十嵐　英樹,H|HR|BB|HBP|SO|WP|BK,367,367,81.0,81.0,81,84,,2,84,45,2,6,45,51,6,3,51,0,43,43,35,35,3.89,3.89,1994|横　浜|30|3|3|1|||0|0|0|.500|367|81|81||84|2|45|6|51|3|0|43|35|3.89,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
1994,CL,横浜DeNAベイスターズ,11313885,有働　克也,H|HR|BB|HBP|SO|WP|BK,556,556,130.0,130.0,130,150,,14,150,40,14,3,40,57,3,2,57,0,49,49,49,49,3.39,3.39,1994|横　浜|28|8|7|0|||2|0|1|.533|556|130|130||150|14|40|3|57|2|0|49|49|3.39,_data\master_csv__rescrape_staging\pitching_1994_CL_from_master.csv
