status,year,league,player_id,player_name_ja,old_BF,new_BF,old_IP,new_IP,old_H,new_H,old_R,new_R,old_ER,new_ER,old_ERA,new_ERA,changed_cols,html_cells,csv_file
ok,2000,CL,51153864,阿波野　秀幸,66,66,15.2,15 .2,15,15,0,8,0,8,8.0,4.6,IP|R|ER|ERA,2000|横　浜|11|2|0|0|||0|0|0|1.000|66|15 .2|15|.2|15|1|5|2|11|0|0|8|8|4.60,_data\master_csv__rescrape_staging\pitching_2000_CL_from_master.csv
ok,2000,CL,71173887,五十嵐　英樹,20,20,4.1,4 .1,4,4,0,4,0,4,4.0,8.31,IP|R|ER|ERA,2000|横　浜|5|0|0|0|||0|0|0|.000|20|4 .1|4|.1|8|2|0|0|1|0|0|4|4|8.31,_data\master_csv__rescrape_staging\pitching_2000_CL_from_master.csv
ok,2000,CL,91393862,岡田　展和,27,27,7.1,7 .1,7,7,1,2,0,2,2.0,2.45,IP|R|ER|ERA,2000|横　浜|8|0|0|0|||0|0|0|.000|27|7 .1|7|.1|5|1|0|0|7|1|0|2|2|2.45,_data\master_csv__rescrape_staging\pitching_2000_CL_from_master.csv
ok,2000,CL,81383889,河原　隆一,271,271,59.2,59 .2,59,59,3,30,0,23,30.0,3.47,IP|R|ER|ERA,2000|横　浜|47|2|2|2|||0|0|0|.500|271|59 .2|59|.2|63|4|27|2|71|3|0|30|23|3.47,_data\master_csv__rescrape_staging\pitching_2000_CL_from_master.csv
ok,2000,CL,51553884,川村　丈夫,614,614,147.2,147 .2,147,147,7,84,0,83,84.0,5.06,IP|R|ER|ERA,2000|横　浜|26|7|12|0|||1|0|1|.368|614|147 .2|147|.2|160|23|35|0|85|7|0|84|83|5.06,_data\master_csv__rescrape_staging\pitching_2000_CL_from_master.csv
ok,2000,CL,71573884,神田　大介,103,103,26.2,26 .2,26,26,0,3,0,3,3.0,1.01,IP|R|ER|ERA,2000|横　浜|13|2|0|0|||0|0|0|1.000|103|26 .2|26|.2|18|1|7|2|21|0|0|3|3|1.01,_data\master_csv__rescrape_staging\pitching_2000_CL_from_master.csv
ok,2000,CL,61365111,木塚　敦志,243,243,62.1,62 .1,62,62,1,20,1,20,20.0,2.89,IP|R|ER|ERA,2000|横　浜|46|7|3|18|||0|0|0|.700|243|62 .1|62|.1|46|7|13|1|73|1|1|20|20|2.89,_data\master_csv__rescrape_staging\pitching_2000_CL_from_master.csv
ok,2000,CL,31733881,小宮山　悟,672,672,161.1,161 .1,161,161,3,72,0,71,72.0,3.96,IP|R|ER|ERA,2000|横　浜|26|8|11|0|||5|3|3|.421|672|161 .1|161|.1|166|24|37|0|108|3|0|72|71|3.96,_data\master_csv__rescrape_staging\pitching_2000_CL_from_master.csv
ok,2000,CL,01503887,小桧山　雅仁,26,26,6.0,6.0,6,6,1,3,0,3,3.0,4.5,R|ER|ERA,2000|横　浜|4|0|0|0|||0|0|0|.000|26|6|6||7|1|1|0|9|1|0|3|3|4.50,_data\master_csv__rescrape_staging\pitching_2000_CL_from_master.csv
ok,2000,CL,61563885,斎藤　隆,493,493,115.2,115 .2,115,115,1,74,0,71,74.0,5.52,IP|R|ER|ERA,2000|横　浜|19|6|10|0|||1|1|0|.375|493|115 .2|115|.2|123|17|36|3|97|1|0|74|71|5.52,_data\master_csv__rescrape_staging\pitching_2000_CL_from_master.csv
ok,2000,CL,81783868,島田　直也,96,96,23.0,23.0,23,23,1,12,1,12,12.0,4.7,R|ER|ERA,2000|横　浜|21|1|0|0|||0|0|0|1.000|96|23|23||23|3|9|1|10|1|1|12|12|4.70,_data\master_csv__rescrape_staging\pitching_2000_CL_from_master.csv
ok,2000,CL,61563882,関口　伊織,19,19,3.1,3 .1,3,3,1,2,0,1,2.0,2.7,IP|R|ER|ERA,2000|横　浜|3|0|0|0|||0|0|0|.000|19|3 .1|3|.1|5|0|4|0|1|1|0|2|1|2.70,_data\master_csv__rescrape_staging\pitching_2000_CL_from_master.csv
ok,2000,CL,41943887,戸叶　尚,27,27,6.0,6.0,6,6,0,6,0,5,6.0,7.5,R|ER|ERA,2000|横　浜|6|0|0|0|||0|0|0|.000|27|6|6||4|2|5|1|0|0|0|6|5|7.50,_data\master_csv__rescrape_staging\pitching_2000_CL_from_master.csv
ok,2000,CL,41945111,中野渡　進,17,17,4.0,4.0,4,4,0,3,0,3,3.0,6.75,R|ER|ERA,2000|横　浜|3|0|0|0|||0|0|0|.000|17|4|4||6|0|0|0|3|0|0|3|3|6.75,_data\master_csv__rescrape_staging\pitching_2000_CL_from_master.csv
ok,2000,CL,01503866,野村　弘樹,426,426,100.2,100 .2,100,100,1,51,0,49,51.0,4.38,IP|R|ER|ERA,2000|横　浜|29|2|8|0|||0|0|0|.200|426|100 .2|100|.2|116|15|20|2|57|1|0|51|49|4.38,_data\master_csv__rescrape_staging\pitching_2000_CL_from_master.csv
ok,2000,CL,41943880,福盛　和男,380,380,88.0,88.0,88,88,9,40,1,35,40.0,3.58,R|ER|ERA,2000|横　浜|40|6|6|10|||0|0|0|.500|380|88|88||92|7|27|2|49|9|1|40|35|3.58,_data\master_csv__rescrape_staging\pitching_2000_CL_from_master.csv
ok,2000,CL,21825111,Ｒ．ベタンコート,127,127,28.2,28 .2,28,28,1,16,2,13,16.0,4.08,IP|R|ER|ERA,2000|横　浜|11|1|2|0|||0|0|0|.333|127|28 .2|28|.2|30|5|11|1|16|1|2|16|13|4.08,_data\master_csv__rescrape_staging\pitching_2000_CL_from_master.csv
ok,2000,CL,01003882,細見　和史,247,247,62.0,62.0,62,62,1,23,0,23,23.0,3.34,R|ER|ERA,2000|横　浜|12|5|3|0|||0|0|0|.625|247|62|62||54|8|19|1|46|1|0|23|23|3.34,_data\master_csv__rescrape_staging\pitching_2000_CL_from_master.csv
ok,2000,CL,41443885,三浦　大輔,665,665,164.2,164 .2,164,164,3,64,0,59,64.0,3.22,IP|R|ER|ERA,2000|横　浜|24|11|6|0|||4|0|1|.647|665|164 .2|164|.2|154|22|32|3|122|3|0|64|59|3.22,_data\master_csv__rescrape_staging\pitching_2000_CL_from_master.csv
ok,2000,CL,51053889,三野　勝大,27,27,5.0,5.0,5,5,0,5,1,5,5.0,9.0,R|ER|ERA,2000|横　浜|4|0|0|0|||0|0|0|.000|27|5|5||10|0|2|0|9|0|1|5|5|9.00,_data\master_csv__rescrape_staging\pitching_2000_CL_from_master.csv
ok,2000,CL,01203884,森中　聖雄,244,244,64.1,64 .1,64,64,1,17,0,17,17.0,2.38,IP|R|ER|ERA,2000|横　浜|53|6|2|2|||0|0|0|.750|244|64 .1|64|.1|41|8|11|1|64|1|0|17|17|2.38,_data\master_csv__rescrape_staging\pitching_2000_CL_from_master.csv
ok,2000,CL,11413888,矢野　英司,74,74,18.2,18 .2,18,18,0,2,0,2,2.0,0.96,IP|R|ER|ERA,2000|横　浜|7|1|0|0|||0|0|0|1.000|74|18 .2|18|.2|15|0|6|0|9|0|0|2|2|0.96,_data\master_csv__rescrape_staging\pitching_2000_CL_from_master.csv
ok,2000,CL,51253880,米　正秀,33,33,8.2,8 .2,8,8,0,1,0,1,1.0,1.04,IP|R|ER|ERA,2000|横　浜|7|0|0|0|||0|0|0|.000|33|8 .2|8|.2|5|0|2|0|4|0|0|1|1|1.04,_data\master_csv__rescrape_staging\pitching_2000_CL_from_master.csv
ok,2000,CL,91293882,横山　道哉,143,143,32.0,32.0,32,32,2,17,0,17,17.0,4.78,R|ER|ERA,2000|横　浜|29|2|1|1|||0|0|0|.667|143|32|32||40|1|15|0|24|2|0|17|17|4.78,_data\master_csv__rescrape_staging\pitching_2000_CL_from_master.csv
ok,2000,PL,51153880,厚沢　和幸,24,24,6.0,6.0,6,6,1,3,0,3,3.0,4.5,R|ER|ERA,2000|日本ハム|6|0|0|0|||0|0|0|.000|24|6|6||4|1|2|0|5|1|0|3|3|4.50,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,31333881,岩本　ツトム,678,678,155.1,155 .1,155,155,2,92,0,90,92.0,5.21,IP|R|ER|ERA,2000|日本ハム|24|6|12|0|||6|0|0|.333|678|155 .1|155|.1|162|16|77|5|98|2|0|92|90|5.21,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,71173884,生駒　雅紀,136,136,32.1,32 .1,32,32,1,15,0,14,15.0,3.9,IP|R|ER|ERA,2000|日本ハム|28|1|1|0|||0|0|0|.500|136|32 .1|32|.1|30|3|16|0|25|1|0|15|14|3.90,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,61163888,伊藤　剛,146,146,32.1,32 .1,32,32,2,24,0,24,24.0,6.68,IP|R|ER|ERA,2000|日本ハム|13|1|4|1|||1|0|0|.200|146|32 .1|32|.1|36|5|16|0|19|2|0|24|24|6.68,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,71673886,Ｒ．オレラーノ,4,4,0.1,0 .1,0,0,0,1,0,1,1.0,27.0,IP|R|ER|ERA,2000|日本ハム|1|0|0|0|||0|0|0|.000|4|0 .1|0|.1|1|0|2|0|0|0|0|1|1|27.00,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,51655111,Ｋ．オーミー,212,212,47.0,47.0,47,47,3,27,1,26,27.0,4.98,R|ER|ERA,2000|日本ハム|12|2|3|0|||1|0|0|.400|212|47|47||51|6|24|2|29|3|1|27|26|4.98,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,71373880,金村　暁,426,426,101.1,101 .1,101,101,2,46,0,45,46.0,4.0,IP|R|ER|ERA,2000|日本ハム|17|9|5|0|||3|0|0|.643|426|101 .1|101|.1|91|11|42|4|61|2|0|46|45|4.00,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,81383882,黒木　純司,151,151,33.2,33 .2,33,33,0,19,1,18,19.0,4.81,IP|R|ER|ERA,2000|日本ハム|32|2|1|0|||0|0|0|.667|151|33 .2|33|.2|39|5|8|5|26|0|1|19|18|4.81,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,41543880,櫻井　幸博,78,78,15.0,15.0,15,15,1,18,0,18,18.0,10.8,R|ER|ERA,2000|日本ハム|7|0|0|2|||0|0|0|.000|78|15|15||23|5|11|1|6|1|0|18|18|10.80,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,71575111,佐々木　貴賀,8,8,2.0,2.0,2,2,2,1,0,0,1.0,0.0,R|ERA,2000|日本ハム|2|0|0|0|||0|0|0|.000|8|2|2||0|0|2|0|2|2|0|1|0|0.00,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,91793868,芝草　宇宙,71,71,15.1,15 .1,15,15,0,5,0,5,5.0,2.93,IP|R|ER|ERA,2000|日本ハム|20|1|0|0|||0|0|0|1.000|71|15 .1|15|.1|19|1|6|3|11|0|0|5|5|2.93,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,81283883,下柳　剛,403,403,93.2,93 .2,93,93,4,50,0,47,50.0,4.52,IP|R|ER|ERA,2000|日本ハム|36|8|4|0|||3|1|0|.667|403|93 .2|93|.2|79|11|49|2|82|4|0|50|47|4.52,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,41743885,新谷　博,300,300,67.0,67.0,67,67,0,38,0,37,38.0,4.97,R|ER|ERA,2000|日本ハム|28|3|3|0|||1|0|0|.500|300|67|67||76|10|26|4|40|0|0|38|37|4.97,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,61563886,清水　章夫,513,513,115.1,115 .1,115,115,4,61,0,52,61.0,4.06,IP|R|ER|ERA,2000|日本ハム|23|6|9|0|||4|1|0|.400|513|115 .1|115|.1|104|10|69|7|67|4|0|61|52|4.06,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,61565111,正田　樹,32,32,6.0,6.0,6,6,0,3,0,3,3.0,4.5,R|ER|ERA,2000|日本ハム|5|0|0|0|||0|0|0|.000|32|6|6||11|0|3|0|4|0|0|3|3|4.50,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,31733889,関根　裕之,601,601,137.2,137 .2,137,137,4,80,1,75,80.0,4.9,IP|R|ER|ERA,2000|日本ハム|29|10|6|0|||4|1|0|.625|601|137 .2|137|.2|142|15|50|1|98|4|1|80|75|4.90,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,51953887,竹内　昌也,22,22,5.0,5.0,5,5,0,2,0,1,2.0,1.8,R|ER|ERA,2000|日本ハム|7|0|1|0|||0|0|0|.000|22|5|5||3|0|3|0|2|0|0|2|1|1.80,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,51953884,高橋　憲幸,189,189,42.2,42 .2,42,42,2,19,0,15,19.0,3.16,IP|R|ER|ERA,2000|日本ハム|31|4|1|1|||0|0|0|.800|189|42 .2|42|.2|41|4|17|2|43|2|0|19|15|3.16,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,41743888,立石　尚行,484,484,112.2,112 .2,112,112,2,57,1,51,57.0,4.07,IP|R|ER|ERA,2000|日本ハム|27|9|4|0|||1|0|0|.692|484|112 .2|112|.2|107|13|51|2|68|2|1|57|51|4.07,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,61763888,建山　義紀,396,396,89.1,89 .1,89,89,1,57,0,55,57.0,5.54,IP|R|ER|ERA,2000|日本ハム|28|6|8|0|||2|0|0|.429|396|89 .1|89|.1|106|15|29|2|55|1|0|57|55|5.54,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,63365111,Ｒ．タティス,9,9,0.2,0 .2,0,0,0,4,0,4,4.0,54.0,IP|R|ER|ERA,2000|日本ハム|1|0|0|0|||0|0|0|.000|9|0 .2|0|.2|3|0|4|0|0|0|0|4|4|54.00,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,31233886,原田　健二,148,148,30.1,30 .1,30,30,1,17,0,15,17.0,4.45,IP|R|ER|ERA,2000|日本ハム|58|0|0|1|||0|0|0|.000|148|30 .1|30|.1|30|2|23|5|20|1|0|17|15|4.45,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,61865111,Ｃ．ミラバル,198,198,49.1,49 .1,49,49,0,21,3,20,21.0,3.65,IP|R|ER|ERA,2000|日本ハム|48|1|3|19|||0|0|0|.250|198|49 .1|49|.1|40|7|16|2|31|0|3|21|20|3.65,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,91495111,吉崎　勝,21,21,3.0,3.0,3,3,1,4,0,4,4.0,12.0,R|ER|ERA,2000|日本ハム|5|0|0|0|||0|0|0|.000|21|3|3||7|0|5|0|1|1|0|4|4|12.00,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,31135111,青木　勇人,141,141,34.2,34 .2,34,34,1,10,0,10,10.0,2.6,IP|R|ER|ERA,2000|西　武|17|0|2|1|||0|0|0|.000|141|34 .2|34|.2|32|3|11|1|5|1|0|10|10|2.60,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,01103885,井手元　健一朗,7,7,1.1,1 .1,1,1,0,2,0,1,2.0,6.75,IP|R|ER|ERA,2000|西　武|2|0|0|0|||0|0|0|.000|7|1 .1|1|.1|2|0|0|0|2|0|0|2|1|6.75,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,31133889,石井　貴,588,588,135.2,135 .2,135,135,1,68,2,65,68.0,4.31,IP|R|ER|ERA,2000|西　武|25|10|7|0|||2|2|0|.588|588|135 .2|135|.2|148|9|39|4|80|1|2|68|65|4.31,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,61263883,木村　恵二,77,77,18.0,18.0,18,18,0,12,0,8,12.0,4.0,R|ER|ERA,2000|西　武|8|0|0|0|||0|0|0|.000|77|18|18||13|2|11|0|12|0|0|12|8|4.00,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,51555111,後藤　光貴,44,44,9.1,9 .1,9,9,1,6,0,2,6.0,1.93,IP|R|ER|ERA,2000|西　武|2|0|1|0|||0|0|0|.000|44|9 .1|9|.1|14|0|4|0|4|1|0|6|2|1.93,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,11713887,佐藤　秀樹,36,36,7.1,7 .1,7,7,0,9,0,8,9.0,9.82,IP|R|ER|ERA,2000|西　武|4|0|0|0|||0|0|0|.000|36|7 .1|7|.1|11|1|4|0|2|0|0|9|8|9.82,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,71973881,潮崎　哲也,334,334,82.0,82.0,82,82,0,36,0,26,36.0,2.85,R|ER|ERA,2000|西　武|24|3|6|0|||0|0|0|.333|334|82|82||77|5|14|5|52|0|0|36|26|2.85,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,01605111,許　銘傑,563,563,126.0,126.0,126,126,0,77,0,64,77.0,4.57,R|ER|ERA,2000|西　武|28|6|7|0|||1|1|0|.462|563|126|126||129|12|65|4|66|0|0|77|64|4.57,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,21923885,竹下　潤,39,39,9.0,9.0,9,9,0,4,0,4,4.0,4.0,R|ER,2000|西　武|6|1|1|0|||0|0|0|.500|39|9|9||9|2|3|0|9|0|0|4|4|4.00,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,01903884,谷中　真二,234,234,55.1,55 .1,55,55,2,32,0,20,32.0,3.25,IP|R|ER|ERA,2000|西　武|32|2|2|0|||0|0|0|.500|234|55 .1|55|.1|45|5|26|3|24|2|0|32|20|3.25,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,51753864,デニー,231,231,53.1,53 .1,53,53,1,21,0,20,21.0,3.38,IP|R|ER|ERA,2000|西　武|48|1|3|1|||0|0|0|.250|231|53 .1|53|.1|54|7|15|2|49|1|0|21|20|3.38,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,13315111,Ｒ．ディアス,38,38,8.1,8 .1,8,8,0,7,0,7,7.0,7.56,IP|R|ER|ERA,2000|西　武|7|0|0|0|||0|0|0|.000|38|8 .1|8|.1|7|1|6|0|7|0|0|7|7|7.56,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,61963887,豊田　清,500,500,118.1,118 .1,118,118,3,52,2,50,52.0,3.8,IP|R|ER|ERA,2000|西　武|26|5|9|1|||1|0|0|.357|500|118 .1|118|.1|130|12|27|2|90|3|2|52|50|3.80,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,81783880,富岡　大記,44,44,8.2,8 .2,8,8,0,5,0,4,5.0,4.15,IP|R|ER|ERA,2000|西　武|8|0|1|0|||0|0|0|.000|44|8 .2|8|.2|8|0|11|0|8|0|0|5|4|4.15,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,51053886,土肥　義弘,210,210,49.2,49 .2,49,49,1,18,1,16,18.0,2.9,IP|R|ER|ERA,2000|西　武|55|3|1|0|||0|0|0|.750|210|49 .2|49|.2|44|4|19|0|30|1|1|18|16|2.90,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,11913864,西崎　幸広,266,266,59.0,59.0,59,59,3,30,1,25,30.0,3.81,R|ER|ERA,2000|西　武|22|6|1|0|||0|0|0|.857|266|59|59||57|4|36|0|49|3|1|30|25|3.81,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,51953880,西口　文也,618,618,145.2,145 .2,145,145,2,62,0,61,62.0,3.77,IP|R|ER|ERA,2000|西　武|24|11|5|0|||4|2|1|.688|618|145 .2|145|.2|136|22|59|3|131|2|0|62|61|3.77,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,41243881,橋本　武広,174,174,42.0,42.0,42,42,2,15,0,14,15.0,3.0,R|ER|ERA,2000|西　武|65|2|2|0|||0|0|0|.500|174|42|42||32|1|17|1|38|2|0|15|14|3.00,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,41043888,星野　智樹,31,31,5.2,5 .2,5,5,1,5,0,5,5.0,7.94,IP|R|ER|ERA,2000|西　武|9|0|0|0|||0|0|0|.000|31|5 .2|5|.2|5|0|9|0|6|1|0|5|5|7.94,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,31233888,松坂　大輔,727,727,167.2,167 .2,167,167,2,85,0,74,85.0,3.97,IP|R|ER|ERA,2000|西　武|27|14|7|1|||6|2|0|.667|727|167 .2|167|.2|132|12|95|4|144|2|0|85|74|3.97,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,91293884,森　慎二,299,299,78.2,78 .2,78,78,4,16,0,16,16.0,1.83,IP|R|ER|ERA,2000|西　武|58|5|6|23|||0|0|0|.455|299|78 .2|78|.2|51|6|20|0|101|4|0|16|16|1.83,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,41343884,岡本　克道,34,34,7.2,7 .2,7,7,0,3,0,2,3.0,2.35,IP|R|ER|ERA,2000|福岡ダイエー|7|0|0|0|||0|0|0|.000|34|7 .2|7|.2|5|0|7|0|3|0|0|3|2|2.35,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,11513886,木村　茂,2,2,,+,0,,0,1,0,1,1.0,----,IP|H|R|ER|ERA,2000|福岡ダイエー|1|0|0|0|||0|0|0|.000|2|+||+|1|0|1|0|0|0|0|1|1|----,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,91593884,倉野　信次,21,21,4.1,4 .1,4,4,0,1,0,1,1.0,2.08,IP|R|ER|ERA,2000|福岡ダイエー|2|0|1|0|||0|0|0|.000|21|4 .1|4|.1|3|0|4|1|3|0|0|1|1|2.08,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,71373882,斉藤　和巳,399,399,89.1,89 .1,89,89,10,44,1,41,44.0,4.13,IP|R|ER|ERA,2000|福岡ダイエー|22|5|2|0|||0|0|0|.714|399|89 .1|89|.1|92|9|46|1|77|10|1|44|41|4.13,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,51553882,佐久本　昌広,54,54,11.1,11 .1,11,11,2,13,0,13,13.0,10.32,IP|R|ER|ERA,2000|福岡ダイエー|3|0|2|0|||0|0|0|.000|54|11 .1|11|.1|20|2|3|0|5|2|0|13|13|10.32,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,21523886,篠原　貴行,308,308,76.1,76 .1,76,76,2,28,0,27,28.0,3.18,IP|R|ER|ERA,2000|福岡ダイエー|57|9|3|2|||0|0|0|.750|308|76 .1|76|.1|64|11|18|2|43|2|0|28|27|3.18,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,31935111,総司,5,5,0.2,0 .2,0,0,0,3,0,3,3.0,40.5,IP|R|ER|ERA,2000|福岡ダイエー|1|0|0|0|||0|0|0|.000|5|0 .2|0|.2|3|1|0|0|1|0|0|3|3|40.50,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,91093881,田之上　慶三郎,385,385,88.2,88 .2,88,88,2,38,0,38,38.0,3.86,IP|R|ER|ERA,2000|福岡ダイエー|24|8|4|0|||0|0|0|.667|385|88 .2|88|.2|94|4|34|2|56|2|0|38|38|3.86,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,41743882,土井　雅弘,317,317,69.0,69.0,69,69,2,34,0,33,34.0,4.3,R|ER|ERA,2000|福岡ダイエー|14|3|4|0|||2|1|1|.429|317|69|69||71|5|40|0|42|2|0|34|33|4.30,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,21923862,長冨　浩志,107,107,27.0,27.0,27,27,0,7,0,6,7.0,2.0,R|ER|ERA,2000|福岡ダイエー|38|1|1|0|||0|0|0|.500|107|27|27||22|1|5|1|17|0|0|7|6|2.00,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,71073886,永井　智浩,653,653,143.2,143 .2,143,143,5,87,1,83,87.0,5.2,IP|R|ER|ERA,2000|福岡ダイエー|26|9|7|0|||3|0|0|.563|653|143 .2|143|.2|144|23|73|11|117|5|1|87|83|5.20,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,51253881,西村　龍次,19,19,4.0,4.0,4,4,0,4,0,4,4.0,9.0,R|ER|ERA,2000|福岡ダイエー|1|0|0|0|||0|0|0|.000|19|4|4||5|1|4|1|2|0|0|4|4|9.00,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,53153888,Ｒ．ペドラザ,189,189,50.1,50 .1,50,50,0,13,0,12,13.0,2.15,IP|R|ER|ERA,2000|福岡ダイエー|51|3|4|35|||0|0|0|.429|189|50 .1|50|.1|35|3|4|1|40|0|0|13|12|2.15,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,41243886,星野　順治,245,245,58.2,58 .2,58,58,0,31,0,27,31.0,4.14,IP|R|ER|ERA,2000|福岡ダイエー|18|3|6|0|||3|2|0|.333|245|58 .2|58|.2|55|8|14|0|32|0|0|31|27|4.14,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,41043882,松本　輝,132,132,29.2,29 .2,29,29,2,23,0,22,23.0,6.67,IP|R|ER|ERA,2000|福岡ダイエー|11|0|3|0|||0|0|0|.000|132|29 .2|29|.2|33|1|13|1|17|2|0|23|22|6.67,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,11213888,松　修康,8,8,2.1,2 .1,2,2,0,1,0,1,1.0,3.86,IP|R|ER|ERA,2000|福岡ダイエー|3|0|0|0|||0|0|0|.000|8|2 .1|2|.1|1|0|1|0|1|0|0|1|1|3.86,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,91293888,水田　章雄,121,121,29.1,29 .1,29,29,5,13,0,9,13.0,2.76,IP|R|ER|ERA,2000|福岡ダイエー|14|0|0|0|||0|0|0|.000|121|29 .1|29|.1|28|3|7|0|27|5|0|13|9|2.76,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,41243868,吉田　修司,391,391,95.2,95 .2,95,95,1,34,1,32,34.0,3.01,IP|R|ER|ERA,2000|福岡ダイエー|69|9|3|1|||0|0|0|.750|391|95 .2|95|.2|85|4|32|0|72|1|1|34|32|3.01,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
ok,2000,PL,43143888,Ｍ．ランデル,3,3,0.1,0 .1,0,0,1,0,0,0,0.0,0.0,IP|R,2000|福岡ダイエー|1|0|0|0|||0|0|0|.000|3|0 .1|0|.1|2|0|0|0|1|1|0|0|0|0.00,_data\master_csv__rescrape_staging\pitching_2000_PL_from_master.csv
