layer,file,year,league,line,player_id,player_name,team,ERA_col,ERA_value,ER_col,ER_value,R_col,R_value,IP_col,IP_value,calculated_ERA_from_ER_IP,flags
master,_data\master_csv\pitching_1972_CL_from_master.csv,1972,CL,31,61563824,鬼頭　洋,大洋ホエールズ,ERA,46.0,ER,1,R,3,IP,111.0,0.08,calc_mismatch:0.08|era_too_high
master,_data\master_csv\pitching_1972_CL_from_master.csv,1972,CL,34,31933808,坂井　勝二,大洋ホエールズ,ERA,78.0,ER,0,R,3,IP,214.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_CL_from_master.csv,1972,CL,36,51753806,島田　源太郎,大洋ホエールズ,ERA,26.0,ER,0,R,3,IP,53.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_CL_from_master.csv,1972,CL,37,81783824,高垣　義広,大洋ホエールズ,ERA,20.0,ER,0,R,0,IP,53.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_CL_from_master.csv,1972,CL,38,31933826,竹村　一義,大洋ホエールズ,ERA,25.0,ER,0,R,0,IP,27.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_CL_from_master.csv,1972,CL,39,11913845,竹内　広明,大洋ホエールズ,ERA,39.0,ER,1,R,0,IP,77.1,0.12,calc_mismatch:0.12|era_too_high
master,_data\master_csv\pitching_1972_CL_from_master.csv,1972,CL,41,71073824,平松　政次,大洋ホエールズ,ERA,111.0,ER,0,R,4,IP,243.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_CL_from_master.csv,1972,CL,42,41243841,間柴　富裕,大洋ホエールズ,ERA,23.0,ER,0,R,0,IP,40.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_CL_from_master.csv,1972,CL,44,31433824,山下　律夫,大洋ホエールズ,ERA,57.0,ER,0,R,0,IP,129.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_CL_from_master.csv,1972,CL,48,81183841,上田　二朗,阪神タイガース,ERA,51.0,ER,0,R,0,IP,124.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_CL_from_master.csv,1972,CL,50,41343824,江夏　豊,阪神タイガース,ERA,86.0,ER,1,R,0,IP,269.2,0.03,calc_mismatch:0.03|era_too_high
master,_data\master_csv\pitching_1972_CL_from_master.csv,1972,CL,54,41943843,谷村　智博,阪神タイガース,ERA,52.0,ER,0,R,2,IP,191.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_CL_from_master.csv,1972,CL,56,91093824,平山　英雄,阪神タイガース,ERA,32.0,ER,0,R,0,IP,85.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_CL_from_master.csv,1972,CL,57,41243829,古沢　憲司,阪神タイガース,ERA,30.0,ER,0,R,3,IP,45.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_CL_from_master.csv,1972,CL,58,51453808,村山　実,阪神タイガース,ERA,36.0,ER,0,R,1,IP,84.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_CL_from_master.csv,1972,CL,59,63163825,山本　重政,阪神タイガース,ERA,21.0,ER,0,R,1,IP,47.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_CL_from_master.csv,1972,CL,60,11413845,山本　和行,阪神タイガース,ERA,41.0,ER,0,R,2,IP,100.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_CL_from_master.csv,1972,CL,62,51153829,安仁屋　宗八,広島東洋カープ,ERA,52.0,ER,0,R,1,IP,139.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_CL_from_master.csv,1972,CL,65,61563825,大石　弥太郎,広島東洋カープ,ERA,67.0,ER,0,R,2,IP,187.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_CL_from_master.csv,1972,CL,66,41343845,金城　基泰,広島東洋カープ,ERA,36.0,ER,0,R,2,IP,70.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_CL_from_master.csv,1972,CL,67,51553820,木原　義隆,広島東洋カープ,ERA,43.0,ER,0,R,0,IP,99.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_CL_from_master.csv,1972,CL,68,31733843,佐伯　和司,広島東洋カープ,ERA,53.0,ER,1,R,2,IP,132.0,0.07,calc_mismatch:0.07|era_too_high
master,_data\master_csv\pitching_1972_CL_from_master.csv,1972,CL,69,21523822,白石　静生,広島東洋カープ,ERA,64.0,ER,0,R,2,IP,125.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_CL_from_master.csv,1972,CL,71,51753820,外木場　義郎,広島東洋カープ,ERA,93.0,ER,0,R,1,IP,230.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_CL_from_master.csv,1972,CL,75,41043829,西川　克弘,広島東洋カープ,ERA,23.0,ER,0,R,0,IP,51.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_CL_from_master.csv,1972,CL,78,41243820,宮本　洋二郎,広島東洋カープ,ERA,32.0,ER,0,R,0,IP,60.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_CL_from_master.csv,1972,CL,79,71173824,浅野　啓司,東京ヤクルトスワローズ,ERA,86.0,ER,0,R,0,IP,168.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_CL_from_master.csv,1972,CL,80,31133843,会田　照夫,東京ヤクルトスワローズ,ERA,27.0,ER,0,R,0,IP,30.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_CL_from_master.csv,1972,CL,81,11313829,石岡　康三,東京ヤクルトスワローズ,ERA,34.0,ER,0,R,3,IP,78.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_CL_from_master.csv,1972,CL,85,71073825,杉山　重雄,東京ヤクルトスワローズ,ERA,25.0,ER,1,R,0,IP,28.1,0.32,calc_mismatch:0.32|era_too_high
master,_data\master_csv\pitching_1972_CL_from_master.csv,1972,CL,88,31033841,西井　哲夫,東京ヤクルトスワローズ,ERA,61.0,ER,0,R,1,IP,131.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_CL_from_master.csv,1972,CL,89,91093826,松岡　弘,東京ヤクルトスワローズ,ERA,120.0,ER,0,R,3,IP,300.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_CL_from_master.csv,1972,CL,92,81283845,安田　猛,東京ヤクルトスワローズ,ERA,51.0,ER,0,R,0,IP,168.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_CL_from_master.csv,1972,CL,93,91493845,渡辺　孝博,東京ヤクルトスワローズ,ERA,70.0,ER,0,R,0,IP,127.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_PL_from_master.csv,1972,PL,2,71173808,足立　光宏,阪急ブレーブス,ERA,69.0,ER,0,R,0,IP,195.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_PL_from_master.csv,1972,PL,4,41143806,石井　茂雄,阪急ブレーブス,ERA,59.0,ER,0,R,0,IP,100.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_PL_from_master.csv,1972,PL,6,91793809,梶本　隆夫,阪急ブレーブス,ERA,34.0,ER,0,R,0,IP,69.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_PL_from_master.csv,1972,PL,7,81583843,児玉　好弘,阪急ブレーブス,ERA,32.0,ER,0,R,0,IP,94.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_PL_from_master.csv,1972,PL,8,51053829,戸田　善紀,阪急ブレーブス,ERA,40.0,ER,0,R,2,IP,103.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_PL_from_master.csv,1972,PL,10,21023822,牧　憲二郎,阪急ブレーブス,ERA,24.0,ER,0,R,0,IP,63.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_PL_from_master.csv,1972,PL,12,21023826,宮本　幸信,阪急ブレーブス,ERA,31.0,ER,0,R,0,IP,52.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_PL_from_master.csv,1972,PL,14,51253828,山田　久志,阪急ブレーブス,ERA,85.0,ER,1,R,3,IP,231.0,0.04,calc_mismatch:0.04|era_too_high
master,_data\master_csv\pitching_1972_PL_from_master.csv,1972,PL,15,83183802,米田　哲也,阪急ブレーブス,ERA,66.0,ER,2,R,2,IP,155.2,0.12,calc_mismatch:0.12|era_too_high
master,_data\master_csv\pitching_1972_PL_from_master.csv,1972,PL,19,01303843,江本　孟紀,南海ホークス,ERA,95.0,ER,0,R,7,IP,237.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_PL_from_master.csv,1972,PL,21,21723841,佐藤　道郎,南海ホークス,ERA,50.0,ER,1,R,0,IP,154.0,0.06,calc_mismatch:0.06|era_too_high
master,_data\master_csv\pitching_1972_PL_from_master.csv,1972,PL,24,81983841,中山　孝一,南海ホークス,ERA,33.0,ER,0,R,7,IP,69.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_PL_from_master.csv,1972,PL,25,81983826,西岡　三四郎,南海ホークス,ERA,75.0,ER,0,R,3,IP,170.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_PL_from_master.csv,1972,PL,26,51053845,野崎　恒男,南海ホークス,ERA,57.0,ER,1,R,0,IP,119.1,0.08,calc_mismatch:0.08|era_too_high
master,_data\master_csv\pitching_1972_PL_from_master.csv,1972,PL,27,71473804,三浦　清弘,南海ホークス,ERA,54.0,ER,0,R,1,IP,136.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_PL_from_master.csv,1972,PL,28,41043827,村上　雅則,南海ホークス,ERA,79.0,ER,1,R,3,IP,147.1,0.06,calc_mismatch:0.06|era_too_high
master,_data\master_csv\pitching_1972_PL_from_master.csv,1972,PL,29,41443820,渡辺　泰輔,南海ホークス,ERA,33.0,ER,0,R,0,IP,68.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_PL_from_master.csv,1972,PL,31,31533826,河原　明,西鉄ライオンズ,ERA,77.0,ER,0,R,4,IP,140.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_PL_from_master.csv,1972,PL,32,31333845,加藤　初,西鉄ライオンズ,ERA,117.0,ER,0,R,3,IP,246.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_PL_from_master.csv,1972,PL,34,21723843,阪口　忠昭,西鉄ライオンズ,ERA,41.0,ER,0,R,1,IP,70.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_PL_from_master.csv,1972,PL,35,41943823,高橋　明,西鉄ライオンズ,ERA,58.0,ER,0,R,0,IP,67.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_PL_from_master.csv,1972,PL,36,51753828,田中　章,西鉄ライオンズ,ERA,42.0,ER,0,R,0,IP,143.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_PL_from_master.csv,1972,PL,37,01903845,豊田　憲司,西鉄ライオンズ,ERA,22.0,ER,0,R,1,IP,36.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_PL_from_master.csv,1972,PL,39,01903828,東尾　修,西鉄ライオンズ,ERA,152.0,ER,0,R,4,IP,309.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_PL_from_master.csv,1972,PL,40,71473841,三輪　悟,西鉄ライオンズ,ERA,45.0,ER,0,R,1,IP,67.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_PL_from_master.csv,1972,PL,46,81383828,金田　留広,東映フライヤーズ,ERA,107.0,ER,0,R,1,IP,275.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_PL_from_master.csv,1972,PL,49,11913824,高橋　善正,東映フライヤーズ,ERA,85.0,ER,0,R,5,IP,185.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_PL_from_master.csv,1972,PL,50,91793828,高橋　直樹,東映フライヤーズ,ERA,55.0,ER,2,R,1,IP,95.2,0.19,calc_mismatch:0.19|era_too_high
master,_data\master_csv\pitching_1972_PL_from_master.csv,1972,PL,52,11013828,藤原　真,東映フライヤーズ,ERA,82.0,ER,1,R,2,IP,147.1,0.06,calc_mismatch:0.06|era_too_high
master,_data\master_csv\pitching_1972_PL_from_master.csv,1972,PL,54,13113825,宮崎　昭二,東映フライヤーズ,ERA,46.0,ER,0,R,1,IP,87.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_PL_from_master.csv,1972,PL,55,41243843,皆川　康夫,東映フライヤーズ,ERA,26.0,ER,0,R,1,IP,47.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_PL_from_master.csv,1972,PL,56,21223821,森中　通晴,東映フライヤーズ,ERA,64.0,ER,0,R,2,IP,164.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_PL_from_master.csv,1972,PL,62,61363841,太田　幸司,大阪近鉄バファローズ,ERA,34.0,ER,0,R,2,IP,59.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_PL_from_master.csv,1972,PL,63,61563841,神部　年男,大阪近鉄バファローズ,ERA,66.0,ER,1,R,5,IP,210.2,0.04,calc_mismatch:0.04|era_too_high
master,_data\master_csv\pitching_1972_PL_from_master.csv,1972,PL,64,31933825,佐々木　宏一郎,大阪近鉄バファローズ,ERA,90.0,ER,0,R,0,IP,199.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_PL_from_master.csv,1972,PL,65,41543828,芝池　博明,大阪近鉄バファローズ,ERA,27.0,ER,0,R,1,IP,60.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_PL_from_master.csv,1972,PL,66,31733822,鈴木　啓示,大阪近鉄バファローズ,ERA,95.0,ER,0,R,2,IP,242.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_PL_from_master.csv,1972,PL,67,51953829,清　俊彦,大阪近鉄バファローズ,ERA,72.0,ER,1,R,0,IP,236.1,0.04,calc_mismatch:0.04|era_too_high
master,_data\master_csv\pitching_1972_PL_from_master.csv,1972,PL,69,01003821,板東　里視,大阪近鉄バファローズ,ERA,29.0,ER,0,R,1,IP,93.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_PL_from_master.csv,1972,PL,74,11313822,木樽　正明,千葉ロッテマリーンズ,ERA,56.0,ER,0,R,1,IP,123.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_PL_from_master.csv,1972,PL,76,31933807,小山　正明,千葉ロッテマリーンズ,ERA,74.0,ER,0,R,0,IP,152.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_PL_from_master.csv,1972,PL,77,61563845,近藤　重雄,千葉ロッテマリーンズ,ERA,33.0,ER,0,R,1,IP,59.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_PL_from_master.csv,1972,PL,78,41943820,成田　文男,千葉ロッテマリーンズ,ERA,121.0,ER,0,R,2,IP,233.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_PL_from_master.csv,1972,PL,79,11013845,成重　春生,千葉ロッテマリーンズ,ERA,35.0,ER,0,R,0,IP,59.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_PL_from_master.csv,1972,PL,80,71973828,野村　収,千葉ロッテマリーンズ,ERA,107.0,ER,0,R,1,IP,220.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_PL_from_master.csv,1972,PL,81,11413841,前田　康介,千葉ロッテマリーンズ,ERA,24.0,ER,0,R,1,IP,33.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_PL_from_master.csv,1972,PL,83,41043826,村田　兆治,千葉ロッテマリーンズ,ERA,34.0,ER,0,R,3,IP,46.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_PL_from_master.csv,1972,PL,84,41243824,八木沢　荘六,千葉ロッテマリーンズ,ERA,50.0,ER,0,R,0,IP,90.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1972_PL_from_master.csv,1972,PL,85,91293822,横山　小次郎,千葉ロッテマリーンズ,ERA,61.0,ER,0,R,2,IP,92.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1973_CL_from_master.csv,1973,CL,3,91393849,小川　邦和,読売ジャイアンツ,ERA,23.0,ER,0,R,1,IP,57.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1973_CL_from_master.csv,1973,CL,4,91593820,倉田　誠,読売ジャイアンツ,ERA,66.0,ER,0,R,3,IP,187.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1973_CL_from_master.csv,1973,CL,8,71973843,関本　四十四,読売ジャイアンツ,ERA,63.0,ER,0,R,0,IP,140.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1973_CL_from_master.csv,1973,CL,9,01703820,高橋　一三,読売ジャイアンツ,ERA,82.0,ER,0,R,5,IP,306.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1973_CL_from_master.csv,1973,CL,10,11913824,高橋　善正,読売ジャイアンツ,ERA,31.0,ER,0,R,2,IP,70.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1973_CL_from_master.csv,1973,CL,12,91093843,新浦　寿夫,読売ジャイアンツ,ERA,36.0,ER,1,R,0,IP,83.2,0.11,calc_mismatch:0.11|era_too_high
master,_data\master_csv\pitching_1973_CL_from_master.csv,1973,CL,13,91093822,堀内　恒夫,読売ジャイアンツ,ERA,117.0,ER,1,R,1,IP,221.0,0.04,calc_mismatch:0.04|era_too_high
master,_data\master_csv\pitching_1973_CL_from_master.csv,1973,CL,16,11313824,伊藤　久敏,中日ドラゴンズ,ERA,31.0,ER,0,R,2,IP,76.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1973_CL_from_master.csv,1973,CL,17,31333843,稲葉　光雄,中日ドラゴンズ,ERA,72.0,ER,0,R,1,IP,160.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1973_CL_from_master.csv,1973,CL,20,11913841,渋谷　幸春,中日ドラゴンズ,ERA,65.0,ER,1,R,1,IP,198.1,0.05,calc_mismatch:0.05|era_too_high
master,_data\master_csv\pitching_1973_CL_from_master.csv,1973,CL,23,51053828,星野　仙一,中日ドラゴンズ,ERA,57.0,ER,1,R,2,IP,166.0,0.05,calc_mismatch:0.05|era_too_high
master,_data\master_csv\pitching_1973_CL_from_master.csv,1973,CL,25,31433841,松本　幸行,中日ドラゴンズ,ERA,70.0,ER,1,R,2,IP,234.0,0.04,calc_mismatch:0.04|era_too_high
master,_data\master_csv\pitching_1973_CL_from_master.csv,1973,CL,26,11413808,水谷　寿伸,中日ドラゴンズ,ERA,65.0,ER,0,R,0,IP,140.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1973_CL_from_master.csv,1973,CL,28,71273845,三沢　淳,中日ドラゴンズ,ERA,45.0,ER,1,R,0,IP,137.0,0.07,calc_mismatch:0.07|era_too_high
master,_data\master_csv\pitching_1973_CL_from_master.csv,1973,CL,33,31933807,小山　正明,大洋ホエールズ,ERA,24.0,ER,0,R,0,IP,74.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1973_CL_from_master.csv,1973,CL,34,01503826,小谷　正勝,大洋ホエールズ,ERA,24.0,ER,0,R,0,IP,64.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1973_CL_from_master.csv,1973,CL,35,31933808,坂井　勝二,大洋ホエールズ,ERA,56.0,ER,1,R,2,IP,147.2,0.06,calc_mismatch:0.06|era_too_high
master,_data\master_csv\pitching_1973_CL_from_master.csv,1973,CL,37,01903829,高橋　重行,大洋ホエールズ,ERA,71.0,ER,3,R,1,IP,206.1,0.13,calc_mismatch:0.13|era_too_high
master,_data\master_csv\pitching_1973_CL_from_master.csv,1973,CL,38,81783824,高垣　義広,大洋ホエールズ,ERA,22.0,ER,0,R,0,IP,38.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1973_CL_from_master.csv,1973,CL,40,11913845,竹内　広明,大洋ホエールズ,ERA,72.0,ER,0,R,6,IP,166.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1973_CL_from_master.csv,1973,CL,42,71073824,平松　政次,大洋ホエールズ,ERA,78.0,ER,0,R,0,IP,207.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1973_CL_from_master.csv,1973,CL,45,31433824,山下　律夫,大洋ホエールズ,ERA,80.0,ER,0,R,0,IP,192.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1973_CL_from_master.csv,1973,CL,48,81183841,上田　二朗,阪神タイガース,ERA,80.0,ER,1,R,1,IP,287.1,0.03,calc_mismatch:0.03|era_too_high
master,_data\master_csv\pitching_1973_CL_from_master.csv,1973,CL,49,41343824,江夏　豊,阪神タイガース,ERA,95.0,ER,0,R,4,IP,307.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1973_CL_from_master.csv,1973,CL,54,91093825,鈴木　皖武,阪神タイガース,ERA,22.0,ER,0,R,0,IP,50.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1973_CL_from_master.csv,1973,CL,55,41943843,谷村　智博,阪神タイガース,ERA,61.0,ER,0,R,0,IP,185.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1973_CL_from_master.csv,1973,CL,57,41243829,古沢　憲司,阪神タイガース,ERA,55.0,ER,0,R,1,IP,132.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1973_CL_from_master.csv,1973,CL,59,11413845,山本　和行,阪神タイガース,ERA,20.0,ER,0,R,0,IP,42.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1973_CL_from_master.csv,1973,CL,61,51153829,安仁屋　宗八,広島東洋カープ,ERA,63.0,ER,0,R,0,IP,139.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1973_CL_from_master.csv,1973,CL,63,61563825,大石　弥太郎,広島東洋カープ,ERA,47.0,ER,0,R,0,IP,102.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1973_CL_from_master.csv,1973,CL,64,41343845,金城　基泰,広島東洋カープ,ERA,42.0,ER,0,R,1,IP,131.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1973_CL_from_master.csv,1973,CL,66,31733843,佐伯　和司,広島東洋カープ,ERA,74.0,ER,0,R,4,IP,277.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1973_CL_from_master.csv,1973,CL,67,21523822,白石　静生,広島東洋カープ,ERA,42.0,ER,0,R,1,IP,94.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1973_CL_from_master.csv,1973,CL,68,51753820,外木場　義郎,広島東洋カープ,ERA,81.0,ER,1,R,0,IP,249.0,0.04,calc_mismatch:0.04|era_too_high
master,_data\master_csv\pitching_1973_CL_from_master.csv,1973,CL,76,71173824,浅野　啓司,東京ヤクルトスワローズ,ERA,56.0,ER,1,R,1,IP,178.1,0.05,calc_mismatch:0.05|era_too_high
master,_data\master_csv\pitching_1973_CL_from_master.csv,1973,CL,77,31133843,会田　照夫,東京ヤクルトスワローズ,ERA,34.0,ER,0,R,0,IP,42.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1973_CL_from_master.csv,1973,CL,80,41143845,榎本　直樹,東京ヤクルトスワローズ,ERA,51.0,ER,0,R,2,IP,146.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1973_CL_from_master.csv,1973,CL,81,51553847,小林　国男,東京ヤクルトスワローズ,ERA,23.0,ER,0,R,0,IP,59.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1973_CL_from_master.csv,1973,CL,83,31033841,西井　哲夫,東京ヤクルトスワローズ,ERA,38.0,ER,0,R,1,IP,93.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1973_CL_from_master.csv,1973,CL,84,91093826,松岡　弘,東京ヤクルトスワローズ,ERA,83.0,ER,0,R,4,IP,295.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1973_CL_from_master.csv,1973,CL,87,81283845,安田　猛,東京ヤクルトスワローズ,ERA,50.0,ER,0,R,0,IP,208.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1973_CL_from_master.csv,1973,CL,88,91493845,渡辺　孝博,東京ヤクルトスワローズ,ERA,52.0,ER,0,R,0,IP,125.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1973_PL_from_master.csv,1973,PL,2,71173808,足立　光宏,阪急ブレーブス,ERA,60.0,ER,7,R,0,IP,103.0,0.61,calc_mismatch:0.61|era_too_high
master,_data\master_csv\pitching_1973_PL_from_master.csv,1973,PL,3,71173841,新井　良夫,阪急ブレーブス,ERA,38.0,ER,0,R,3,IP,111.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1973_PL_from_master.csv,1973,PL,6,81583843,児玉　好弘,阪急ブレーブス,ERA,28.0,ER,0,R,1,IP,51.2,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1973_PL_from_master.csv,1973,PL,8,51053829,戸田　善紀,阪急ブレーブス,ERA,55.0,ER,2,R,2,IP,138.2,0.13,calc_mismatch:0.13|era_too_high
master,_data\master_csv\pitching_1973_PL_from_master.csv,1973,PL,10,91293820,三好　幸雄,阪急ブレーブス,ERA,24.0,ER,0,R,1,IP,40.1,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1973_PL_from_master.csv,1973,PL,11,71273824,水谷　孝,阪急ブレーブス,ERA,44.0,ER,2,R,2,IP,138.0,0.13,calc_mismatch:0.13|era_too_high
master,_data\master_csv\pitching_1973_PL_from_master.csv,1973,PL,12,21023826,宮本　幸信,阪急ブレーブス,ERA,28.0,ER,0,R,1,IP,61.0,0.0,calc_mismatch:0.0|era_too_high
master,_data\master_csv\pitching_1973_PL_from_master.csv,1973,PL,13,51253828,山田　久志,阪急ブレーブス,ERA,89.0,ER,1,R,1,IP,207.1,0.04,calc_mismatch:0.04|era_too_high
master,_data\master_csv\pitching_1973_PL_from_master.csv,1973,PL,14,83183802,米田　哲也,阪急ブレーブス,ERA,62.0,ER,4,R,5,IP,175.1,0.21,calc_mismatch:0.21|era_too_high
master,_data\master_csv\pitching_1973_PL_from_master.csv,1973,PL,16,01303843,江本　孟紀,南海ホークス,ERA,75.0,ER,10,R,5,IP,217.1,0.41,calc_mismatch:0.41|era_too_high
