target,csv_col,csv_raw,csv_norm,matched_html_header,matched_html_index,matched_html_value,year,player_id,player_name,html_header,html_row,csv_file,line
CSV_ERA,ERA,34.0,34,防御率,23,34,1972,91793809,梶本　隆夫,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1972|阪　急|17|2|5||||2|1|0|.286|298|69|69||66|11|28|3|35|0|0|34|28|3.65,_data\master_csv__rescrape_staging\pitching_1972_PL_from_master.csv,6
CSV_ER,ER,0,0,完投,8,0,1972,81583843,児玉　好弘,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1972|阪　急|39|10|4||||0|0|0|.714|373|94 .2|94|.2|88|7|16|1|27|0|0|32|28|2.65,_data\master_csv__rescrape_staging\pitching_1972_PL_from_master.csv,7
CSV_ER,ER,0,0,完封勝,9,0,1972,81583843,児玉　好弘,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1972|阪　急|39|10|4||||0|0|0|.714|373|94 .2|94|.2|88|7|16|1|27|0|0|32|28|2.65,_data\master_csv__rescrape_staging\pitching_1972_PL_from_master.csv,7
CSV_ER,ER,0,0,無四球,10,0,1972,81583843,児玉　好弘,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1972|阪　急|39|10|4||||0|0|0|.714|373|94 .2|94|.2|88|7|16|1|27|0|0|32|28|2.65,_data\master_csv__rescrape_staging\pitching_1972_PL_from_master.csv,7
CSV_ER,ER,0,0,失点,21,0,1972,81583843,児玉　好弘,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1972|阪　急|39|10|4||||0|0|0|.714|373|94 .2|94|.2|88|7|16|1|27|0|0|32|28|2.65,_data\master_csv__rescrape_staging\pitching_1972_PL_from_master.csv,7
CSV_ER,ER,0,0,自責点,22,0,1972,81583843,児玉　好弘,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1972|阪　急|39|10|4||||0|0|0|.714|373|94 .2|94|.2|88|7|16|1|27|0|0|32|28|2.65,_data\master_csv__rescrape_staging\pitching_1972_PL_from_master.csv,7
CSV_ER,ER,0,0,index_5,5,0,1972,81583843,児玉　好弘,,1972|阪　急|39|17|15|0|2|0|0|0|2|0|0|0|1|0|1|0|6|0|.133|.133|.188,_data\master_csv__rescrape_staging\pitching_1972_PL_from_master.csv,7
CSV_ER,ER,0,0,index_7,7,0,1972,81583843,児玉　好弘,,1972|阪　急|39|17|15|0|2|0|0|0|2|0|0|0|1|0|1|0|6|0|.133|.133|.188,_data\master_csv__rescrape_staging\pitching_1972_PL_from_master.csv,7
CSV_ER,ER,0,0,index_8,8,0,1972,81583843,児玉　好弘,,1972|阪　急|39|17|15|0|2|0|0|0|2|0|0|0|1|0|1|0|6|0|.133|.133|.188,_data\master_csv__rescrape_staging\pitching_1972_PL_from_master.csv,7
CSV_ER,ER,0,0,index_9,9,0,1972,81583843,児玉　好弘,,1972|阪　急|39|17|15|0|2|0|0|0|2|0|0|0|1|0|1|0|6|0|.133|.133|.188,_data\master_csv__rescrape_staging\pitching_1972_PL_from_master.csv,7
CSV_ER,ER,0,0,index_11,11,0,1972,81583843,児玉　好弘,,1972|阪　急|39|17|15|0|2|0|0|0|2|0|0|0|1|0|1|0|6|0|.133|.133|.188,_data\master_csv__rescrape_staging\pitching_1972_PL_from_master.csv,7
CSV_ER,ER,0,0,index_12,12,0,1972,81583843,児玉　好弘,,1972|阪　急|39|17|15|0|2|0|0|0|2|0|0|0|1|0|1|0|6|0|.133|.133|.188,_data\master_csv__rescrape_staging\pitching_1972_PL_from_master.csv,7
CSV_ER,ER,0,0,index_13,13,0,1972,81583843,児玉　好弘,,1972|阪　急|39|17|15|0|2|0|0|0|2|0|0|0|1|0|1|0|6|0|.133|.133|.188,_data\master_csv__rescrape_staging\pitching_1972_PL_from_master.csv,7
CSV_ER,ER,0,0,index_15,15,0,1972,81583843,児玉　好弘,,1972|阪　急|39|17|15|0|2|0|0|0|2|0|0|0|1|0|1|0|6|0|.133|.133|.188,_data\master_csv__rescrape_staging\pitching_1972_PL_from_master.csv,7
CSV_ER,ER,0,0,index_17,17,0,1972,81583843,児玉　好弘,,1972|阪　急|39|17|15|0|2|0|0|0|2|0|0|0|1|0|1|0|6|0|.133|.133|.188,_data\master_csv__rescrape_staging\pitching_1972_PL_from_master.csv,7
CSV_ER,ER,0,0,index_19,19,0,1972,81583843,児玉　好弘,,1972|阪　急|39|17|15|0|2|0|0|0|2|0|0|0|1|0|1|0|6|0|.133|.133|.188,_data\master_csv__rescrape_staging\pitching_1972_PL_from_master.csv,7
CSV_ERA,ERA,32.0,32,防御率,23,32,1972,81583843,児玉　好弘,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1972|阪　急|39|10|4||||0|0|0|.714|373|94 .2|94|.2|88|7|16|1|27|0|0|32|28|2.65,_data\master_csv__rescrape_staging\pitching_1972_PL_from_master.csv,7
CSV_ER,ER,0,0,完封勝,9,0,1972,51053829,戸田　善紀,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1972|阪　急|34|8|4||||3|0|1|.667|414|103 .1|103|.1|89|17|24|2|72|2|0|40|38|3.32,_data\master_csv__rescrape_staging\pitching_1972_PL_from_master.csv,8
CSV_ER,ER,0,0,自責点,22,0,1972,51053829,戸田　善紀,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1972|阪　急|34|8|4||||3|0|1|.667|414|103 .1|103|.1|89|17|24|2|72|2|0|40|38|3.32,_data\master_csv__rescrape_staging\pitching_1972_PL_from_master.csv,8
CSV_ER,ER,0,0,index_7,7,0,1972,51053829,戸田　善紀,,1972|阪　急|35|23|19|1|2|0|0|0|2|1|1|0|3|0|1|0|9|1|.105|.105|.150,_data\master_csv__rescrape_staging\pitching_1972_PL_from_master.csv,8
CSV_ER,ER,0,0,index_8,8,0,1972,51053829,戸田　善紀,,1972|阪　急|35|23|19|1|2|0|0|0|2|1|1|0|3|0|1|0|9|1|.105|.105|.150,_data\master_csv__rescrape_staging\pitching_1972_PL_from_master.csv,8
CSV_ER,ER,0,0,index_9,9,0,1972,51053829,戸田　善紀,,1972|阪　急|35|23|19|1|2|0|0|0|2|1|1|0|3|0|1|0|9|1|.105|.105|.150,_data\master_csv__rescrape_staging\pitching_1972_PL_from_master.csv,8
CSV_ER,ER,0,0,index_13,13,0,1972,51053829,戸田　善紀,,1972|阪　急|35|23|19|1|2|0|0|0|2|1|1|0|3|0|1|0|9|1|.105|.105|.150,_data\master_csv__rescrape_staging\pitching_1972_PL_from_master.csv,8
CSV_ER,ER,0,0,index_15,15,0,1972,51053829,戸田　善紀,,1972|阪　急|35|23|19|1|2|0|0|0|2|1|1|0|3|0|1|0|9|1|.105|.105|.150,_data\master_csv__rescrape_staging\pitching_1972_PL_from_master.csv,8
CSV_ER,ER,0,0,index_17,17,0,1972,51053829,戸田　善紀,,1972|阪　急|35|23|19|1|2|0|0|0|2|1|1|0|3|0|1|0|9|1|.105|.105|.150,_data\master_csv__rescrape_staging\pitching_1972_PL_from_master.csv,8
CSV_ERA,ERA,40.0,40,防御率,23,40,1972,51053829,戸田　善紀,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1972|阪　急|34|8|4||||3|0|1|.667|414|103 .1|103|.1|89|17|24|2|72|2|0|40|38|3.32,_data\master_csv__rescrape_staging\pitching_1972_PL_from_master.csv,8
CSV_ER,ER,0,0,敗北,4,0,1973,91393849,小川　邦和,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1973|読　売|32|3|0||||0|0|0|1.000|231|57 .2|57|.2|50|12|16|0|34|1|0|23|21|3.26,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,3
CSV_ER,ER,0,0,完投,8,0,1973,91393849,小川　邦和,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1973|読　売|32|3|0||||0|0|0|1.000|231|57 .2|57|.2|50|12|16|0|34|1|0|23|21|3.26,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,3
CSV_ER,ER,0,0,完封勝,9,0,1973,91393849,小川　邦和,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1973|読　売|32|3|0||||0|0|0|1.000|231|57 .2|57|.2|50|12|16|0|34|1|0|23|21|3.26,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,3
CSV_ER,ER,0,0,無四球,10,0,1973,91393849,小川　邦和,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1973|読　売|32|3|0||||0|0|0|1.000|231|57 .2|57|.2|50|12|16|0|34|1|0|23|21|3.26,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,3
CSV_ER,ER,0,0,暴投,19,0,1973,91393849,小川　邦和,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1973|読　売|32|3|0||||0|0|0|1.000|231|57 .2|57|.2|50|12|16|0|34|1|0|23|21|3.26,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,3
CSV_ER,ER,0,0,自責点,22,0,1973,91393849,小川　邦和,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1973|読　売|32|3|0||||0|0|0|1.000|231|57 .2|57|.2|50|12|16|0|34|1|0|23|21|3.26,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,3
CSV_ER,ER,0,0,index_5,5,0,1973,91393849,小川　邦和,,1973|読　売|32|9|7|0|1|0|0|0|1|0|0|0|1|0|1|0|3|1|.143|.143|,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,3
CSV_ER,ER,0,0,index_7,7,0,1973,91393849,小川　邦和,,1973|読　売|32|9|7|0|1|0|0|0|1|0|0|0|1|0|1|0|3|1|.143|.143|,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,3
CSV_ER,ER,0,0,index_8,8,0,1973,91393849,小川　邦和,,1973|読　売|32|9|7|0|1|0|0|0|1|0|0|0|1|0|1|0|3|1|.143|.143|,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,3
CSV_ER,ER,0,0,index_9,9,0,1973,91393849,小川　邦和,,1973|読　売|32|9|7|0|1|0|0|0|1|0|0|0|1|0|1|0|3|1|.143|.143|,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,3
CSV_ER,ER,0,0,index_11,11,0,1973,91393849,小川　邦和,,1973|読　売|32|9|7|0|1|0|0|0|1|0|0|0|1|0|1|0|3|1|.143|.143|,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,3
CSV_ER,ER,0,0,index_12,12,0,1973,91393849,小川　邦和,,1973|読　売|32|9|7|0|1|0|0|0|1|0|0|0|1|0|1|0|3|1|.143|.143|,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,3
CSV_ER,ER,0,0,index_13,13,0,1973,91393849,小川　邦和,,1973|読　売|32|9|7|0|1|0|0|0|1|0|0|0|1|0|1|0|3|1|.143|.143|,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,3
CSV_ER,ER,0,0,index_15,15,0,1973,91393849,小川　邦和,,1973|読　売|32|9|7|0|1|0|0|0|1|0|0|0|1|0|1|0|3|1|.143|.143|,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,3
CSV_ER,ER,0,0,index_17,17,0,1973,91393849,小川　邦和,,1973|読　売|32|9|7|0|1|0|0|0|1|0|0|0|1|0|1|0|3|1|.143|.143|,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,3
CSV_ERA,ERA,23.0,23,防御率,23,23,1973,91393849,小川　邦和,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1973|読　売|32|3|0||||0|0|0|1.000|231|57 .2|57|.2|50|12|16|0|34|1|0|23|21|3.26,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,3
CSV_ER,ER,0,0,自責点,22,0,1973,91593820,倉田　誠,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1973|読　売|49|18|9||||8|2|1|.667|780|187 .1|187|.1|156|13|63|5|142|3|0|66|57|2.74,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,4
CSV_ER,ER,0,0,index_8,8,0,1973,91593820,倉田　誠,,1973|読　売|49|67|62|2|6|1|0|0|7|4|0|0|5|0|0|0|23|1|.097|.113|,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,4
CSV_ER,ER,0,0,index_9,9,0,1973,91593820,倉田　誠,,1973|読　売|49|67|62|2|6|1|0|0|7|4|0|0|5|0|0|0|23|1|.097|.113|,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,4
CSV_ER,ER,0,0,index_12,12,0,1973,91593820,倉田　誠,,1973|読　売|49|67|62|2|6|1|0|0|7|4|0|0|5|0|0|0|23|1|.097|.113|,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,4
CSV_ER,ER,0,0,index_13,13,0,1973,91593820,倉田　誠,,1973|読　売|49|67|62|2|6|1|0|0|7|4|0|0|5|0|0|0|23|1|.097|.113|,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,4
CSV_ER,ER,0,0,index_15,15,0,1973,91593820,倉田　誠,,1973|読　売|49|67|62|2|6|1|0|0|7|4|0|0|5|0|0|0|23|1|.097|.113|,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,4
CSV_ER,ER,0,0,index_16,16,0,1973,91593820,倉田　誠,,1973|読　売|49|67|62|2|6|1|0|0|7|4|0|0|5|0|0|0|23|1|.097|.113|,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,4
CSV_ER,ER,0,0,index_17,17,0,1973,91593820,倉田　誠,,1973|読　売|49|67|62|2|6|1|0|0|7|4|0|0|5|0|0|0|23|1|.097|.113|,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,4
CSV_ERA,ERA,66.0,66,防御率,23,66,1973,91593820,倉田　誠,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1973|読　売|49|18|9||||8|2|1|.667|780|187 .1|187|.1|156|13|63|5|142|3|0|66|57|2.74,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,4
CSV_IP,IP,140.0,140,投球回,13,140,1973,71973843,関本　四十四,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1973|読　売|38|4|10||||4|1|0|.286|593|140|140||143|17|46|3|69|0|0|63|53|3.41,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,8
CSV_IP,IP,140.0,140,安打,14,140,1973,71973843,関本　四十四,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1973|読　売|38|4|10||||4|1|0|.286|593|140|140||143|17|46|3|69|0|0|63|53|3.41,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,8
CSV_ER,ER,0,0,無四球,10,0,1973,71973843,関本　四十四,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1973|読　売|38|4|10||||4|1|0|.286|593|140|140||143|17|46|3|69|0|0|63|53|3.41,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,8
CSV_ER,ER,0,0,失点,21,0,1973,71973843,関本　四十四,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1973|読　売|38|4|10||||4|1|0|.286|593|140|140||143|17|46|3|69|0|0|63|53|3.41,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,8
CSV_ER,ER,0,0,自責点,22,0,1973,71973843,関本　四十四,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1973|読　売|38|4|10||||4|1|0|.286|593|140|140||143|17|46|3|69|0|0|63|53|3.41,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,8
CSV_ER,ER,0,0,index_7,7,0,1973,71973843,関本　四十四,,1973|読　売|38|46|41|1|1|0|0|0|1|1|0|0|3|0|2|0|23|1|.024|.024|,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,8
CSV_ER,ER,0,0,index_8,8,0,1973,71973843,関本　四十四,,1973|読　売|38|46|41|1|1|0|0|0|1|1|0|0|3|0|2|0|23|1|.024|.024|,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,8
CSV_ER,ER,0,0,index_9,9,0,1973,71973843,関本　四十四,,1973|読　売|38|46|41|1|1|0|0|0|1|1|0|0|3|0|2|0|23|1|.024|.024|,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,8
CSV_ER,ER,0,0,index_12,12,0,1973,71973843,関本　四十四,,1973|読　売|38|46|41|1|1|0|0|0|1|1|0|0|3|0|2|0|23|1|.024|.024|,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,8
CSV_ER,ER,0,0,index_13,13,0,1973,71973843,関本　四十四,,1973|読　売|38|46|41|1|1|0|0|0|1|1|0|0|3|0|2|0|23|1|.024|.024|,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,8
CSV_ER,ER,0,0,index_15,15,0,1973,71973843,関本　四十四,,1973|読　売|38|46|41|1|1|0|0|0|1|1|0|0|3|0|2|0|23|1|.024|.024|,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,8
CSV_ER,ER,0,0,index_17,17,0,1973,71973843,関本　四十四,,1973|読　売|38|46|41|1|1|0|0|0|1|1|0|0|3|0|2|0|23|1|.024|.024|,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,8
CSV_ERA,ERA,63.0,63,防御率,23,63,1973,71973843,関本　四十四,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1973|読　売|38|4|10||||4|1|0|.286|593|140|140||143|17|46|3|69|0|0|63|53|3.41,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,8
CSV_ER,ER,0,0,自責点,22,0,1973,01703820,高橋　一三,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1973|読　売|45|23|13||||24|7|2|.639|1247|306 .1|306|.1|215|32|139|9|238|5|0|82|75|2.21,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,9
CSV_ER,ER,0,0,index_9,9,0,1973,01703820,高橋　一三,,1973|読　売|45|121|111|13|21|2|1|0|25|6|1|0|8|1|1|0|25|0|.189|.225|,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,9
CSV_ER,ER,0,0,index_13,13,0,1973,01703820,高橋　一三,,1973|読　売|45|121|111|13|21|2|1|0|25|6|1|0|8|1|1|0|25|0|.189|.225|,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,9
CSV_ER,ER,0,0,index_17,17,0,1973,01703820,高橋　一三,,1973|読　売|45|121|111|13|21|2|1|0|25|6|1|0|8|1|1|0|25|0|.189|.225|,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,9
CSV_ER,ER,0,0,index_19,19,0,1973,01703820,高橋　一三,,1973|読　売|45|121|111|13|21|2|1|0|25|6|1|0|8|1|1|0|25|0|.189|.225|,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,9
CSV_ERA,ERA,82.0,82,防御率,23,82,1973,01703820,高橋　一三,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1973|読　売|45|23|13||||24|7|2|.639|1247|306 .1|306|.1|215|32|139|9|238|5|0|82|75|2.21,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,9
CSV_ER,ER,0,0,完封勝,9,0,1973,11913824,高橋　善正,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1973|読　売|25|1|5||||1|0|0|.167|291|70 .1|70|.1|74|14|11|3|50|2|0|31|27|3.47,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,10
CSV_ER,ER,0,0,無四球,10,0,1973,11913824,高橋　善正,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1973|読　売|25|1|5||||1|0|0|.167|291|70 .1|70|.1|74|14|11|3|50|2|0|31|27|3.47,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,10
CSV_ER,ER,0,0,自責点,22,0,1973,11913824,高橋　善正,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1973|読　売|25|1|5||||1|0|0|.167|291|70 .1|70|.1|74|14|11|3|50|2|0|31|27|3.47,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,10
CSV_ER,ER,0,0,index_5,5,0,1973,11913824,高橋　善正,,1973|読　売|25|17|14|0|1|0|0|0|1|2|0|0|2|0|1|0|6|0|.071|.071|,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,10
CSV_ER,ER,0,0,index_7,7,0,1973,11913824,高橋　善正,,1973|読　売|25|17|14|0|1|0|0|0|1|2|0|0|2|0|1|0|6|0|.071|.071|,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,10
CSV_ER,ER,0,0,index_8,8,0,1973,11913824,高橋　善正,,1973|読　売|25|17|14|0|1|0|0|0|1|2|0|0|2|0|1|0|6|0|.071|.071|,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,10
CSV_ER,ER,0,0,index_9,9,0,1973,11913824,高橋　善正,,1973|読　売|25|17|14|0|1|0|0|0|1|2|0|0|2|0|1|0|6|0|.071|.071|,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,10
CSV_ER,ER,0,0,index_12,12,0,1973,11913824,高橋　善正,,1973|読　売|25|17|14|0|1|0|0|0|1|2|0|0|2|0|1|0|6|0|.071|.071|,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,10
CSV_ER,ER,0,0,index_13,13,0,1973,11913824,高橋　善正,,1973|読　売|25|17|14|0|1|0|0|0|1|2|0|0|2|0|1|0|6|0|.071|.071|,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,10
CSV_ER,ER,0,0,index_15,15,0,1973,11913824,高橋　善正,,1973|読　売|25|17|14|0|1|0|0|0|1|2|0|0|2|0|1|0|6|0|.071|.071|,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,10
CSV_ER,ER,0,0,index_17,17,0,1973,11913824,高橋　善正,,1973|読　売|25|17|14|0|1|0|0|0|1|2|0|0|2|0|1|0|6|0|.071|.071|,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,10
CSV_ER,ER,0,0,index_19,19,0,1973,11913824,高橋　善正,,1973|読　売|25|17|14|0|1|0|0|0|1|2|0|0|2|0|1|0|6|0|.071|.071|,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,10
CSV_ERA,ERA,31.0,31,防御率,23,31,1973,11913824,高橋　善正,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1973|読　売|25|1|5||||1|0|0|.167|291|70 .1|70|.1|74|14|11|3|50|2|0|31|27|3.47,_data\master_csv__rescrape_staging\pitching_1973_CL_from_master.csv,10
CSV_IP,IP,103.0,103,投球回,13,103,1973,71173808,足立　光宏,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1973|阪　急|27|4|6||||3|0|1|.400|443|103|103||117|20|23|6|41|0|7|60|53|4.63,_data\master_csv__rescrape_staging\pitching_1973_PL_from_master.csv,2
CSV_IP,IP,103.0,103,安打,14,103,1973,71173808,足立　光宏,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1973|阪　急|27|4|6||||3|0|1|.400|443|103|103||117|20|23|6|41|0|7|60|53|4.63,_data\master_csv__rescrape_staging\pitching_1973_PL_from_master.csv,2
CSV_ER,ER,7,7,自責点,22,7,1973,71173808,足立　光宏,年度|所属球団|登板|勝利|敗北|セーブ|H|HP|完投|完封勝|無四球|勝率|打者|投球回|安打|本塁打|四球|死球|三振|暴投|ボーク|失点|自責点|防御率,1973|阪　急|27|4|6||||3|0|1|.400|443|103|103||117|20|23|6|41|0|7|60|53|4.63,_data\master_csv__rescrape_staging\pitching_1973_PL_from_master.csv,2
