npb_player_id,name_ja,team,position
71673805,三船　正俊,阪神タイガース,
71673807,松田　康彦,国鉄スワローズ,
71673809,新田　道郎,近鉄パールス,
71673823,山本　一義,広島東洋カープ,外野手
71673825,K.ハドリ,福岡ソフトバンクホークス,外野手
71673829,竜　隆行,東京オリオンズ,
71673841,柳田　豊,大阪近鉄バファローズ,
71673860,吉岡　知毅,千葉ロッテマリーンズ,
71673881,松井　達徳,阪神タイガース,外野手
71673882,C.ドネルス,オリックス・バファローズ,外野手
71673883,柴田　佳主也,福岡ソフトバンクホークス,
71673884,Ｒ．ニコルズ,福岡ソフトバンクホークス,
71673886,Ｒ．オレラーノ,北海道日本ハムファイターズ,
71673887,M.ホール,中日ドラゴンズ,外野手
71673888,Ｆ．デラクルーズ,大阪近鉄バファローズ,
71673889,Ｊ．バラー,オリックス・バファローズ,
71675110,K.ウィット,東北楽天ゴールデンイーグルス,外野手
71675111,Ｄ．カールソン,中日ドラゴンズ,
71675112,松永　浩典,埼玉西武ライオンズ,外野手
71675113,渡辺　俊介,千葉ロッテマリーンズ,
71675114,増渕　竜義,東京ヤクルトスワローズ,外野手
71675116,森田　一成,阪神タイガース,外野手
71675118,宮田　和希,埼玉西武ライオンズ,外野手
71675119,Ｒ．モレル,阪神タイガース,
71675131,B.ウルフ,埼玉西武ライオンズ,外野手
71675132,姫野　優也,北海道日本ハムファイターズ,外野手
71675134,浜地　真澄,横浜DeNAベイスターズ,
71675137,M.アコスタ,読売ジャイアンツ,外野手
71675139,吉田　一将,オリックス・バファローズ,外野手
71773800,川田　幸夫,トンボユニオンズ,
71773801,小田切　茂造,東京ヤクルトスワローズ,外野手
71773802,木村　幸生,千葉ロッテマリーンズ,外野手
71773803,鍋島　鉱次郎,北海道日本ハムファイターズ,外野手
71773804,志農　介啓,近鉄バファローズ,外野手
71773805,日下　隆,近鉄バファローズ,外野手
71773806,島谷　勇雄,国鉄スワローズ,
71773807,菊地　博仁,広島東洋カープ,外野手
71773808,工藤　正明,読売ジャイアンツ,外野手
71773809,梶原　宗弘,南海ホークス,
71773820,吉川　達彦,福岡ソフトバンクホークス,外野手
71773821,塩原　明,読売ジャイアンツ,外野手
71773822,田坂　正明,福岡ソフトバンクホークス,外野手
71773823,斎藤　誠二,読売ジャイアンツ,
71773824,作道　烝,北海道日本ハムファイターズ,外野手
71773825,釜井　敏晴,中日ドラゴンズ,
71773826,多田　勉,広島東洋カープ,外野手
71773827,高山　忠克,阪神タイガース,外野手
71773828,田淵　幸一,埼玉西武ライオンズ,外野手
71773829,佐藤　進,中日ドラゴンズ,
71773840,山村　善則,福岡ソフトバンクホークス,外野手
71773841,佐藤　玖光,広島東洋カープ,
71773842,西田　隆広,埼玉西武ライオンズ,外野手
71773843,佐藤　政夫,千葉ロッテマリーンズ,
71773844,中畑　清,読売ジャイアンツ,外野手
71773845,渋谷　通,北海道日本ハムファイターズ,外野手
71773846,中原　勇一,中日ドラゴンズ,外野手
71773847,B.テーラー,阪神タイガース,外野手
71773848,中田　宗男,中日ドラゴンズ,
71773849,佐野　仙好,阪神タイガース,外野手
71773860,嶋田　宗彦,阪神タイガース,外野手
71773861,鈴木　康友,埼玉西武ライオンズ,外野手
71773862,園川　一美,千葉ロッテマリーンズ,
71773863,C.スパイクス,中日ドラゴンズ,外野手
71773864,土橋　勝征,東京ヤクルトスワローズ,外野手
71773865,田中　昌宏,阪神タイガース,外野手
71773866,松林　和雄,福岡ソフトバンクホークス,外野手
71773867,柴原　実,オリックス・バファローズ,外野手
71773869,田中　学,北海道日本ハムファイターズ,
71773880,高橋　建,広島東洋カープ,
71773881,酒井　光次郎,阪神タイガース,
71773882,田中　雅興,オリックス・バファローズ,外野手
71773883,山﨑　一玄,大阪近鉄バファローズ,
71773884,塩崎　真,オリックス・バファローズ,外野手
71773885,佐野　心,中日ドラゴンズ,外野手
71773886,キヨ,オリックス・バファローズ,
71773887,神野　純一,中日ドラゴンズ,外野手
71773888,柴田　博之,埼玉西武ライオンズ,外野手
71773889,立川　隆史,千葉ロッテマリーンズ,外野手
71773896,平井　三郎,読売ジャイアンツ,外野手
71775110,齋藤　俊雄,オリックス・バファローズ,外野手
71775111,高木　康成,読売ジャイアンツ,
71775112,木谷　寿巳,東北楽天ゴールデンイーグルス,外野手
71775113,北川　智規,オリックス・バファローズ,
71775114,菊地　正法,中日ドラゴンズ,外野手
71775115,後藤　光尊,東北楽天ゴールデンイーグルス,外野手
71775116,小林　賢司,オリックス・バファローズ,外野手
71775117,木佐貫　洋,北海道日本ハムファイターズ,
71775119,佐藤　充,中日ドラゴンズ,
71775131,鬼屋敷　正人,読売ジャイアンツ,外野手
71775132,黒瀬　健太,福岡ソフトバンクホークス,外野手
71775135,小石　博孝,埼玉西武ライオンズ,外野手
71775137,島井　寛仁,東北楽天ゴールデンイーグルス,外野手
71775138,久保　拓眞,東京ヤクルトスワローズ,外野手
71775157,小孫　竜二,東北楽天ゴールデンイーグルス,外野手
71873800,野上　浩郷,広島東洋カープ,
71873801,須本　憲一,北海道日本ハムファイターズ,外野手
71873802,前岡　勤也,中日ドラゴンズ,
71873805,山田　清三郎,近鉄バファローズ,外野手
71873807,Ａ．ロング,西鉄ライオンズ,
71873809,原田　稔也,広島東洋カープ,外野手
71873825,マニー,毎日大映オリオンズ,
71873868,小沢　浩一,読売ジャイアンツ,外野手
71873883,高橋　英樹,広島東洋カープ,
71873884,ロバート,埼玉西武ライオンズ,
71873885,マックス,千葉ロッテマリーンズ,外野手
71873886,D.ハンセン,阪神タイガース,外野手
71873888,J.パーラ,オリックス・バファローズ,
71875110,A.リグス,東京ヤクルトスワローズ,外野手
71875111,Ｍ．バンチ,中日ドラゴンズ,
71875112,山口　鉄也,読売ジャイアンツ,外野手
71875113,鄭　珉台,読売ジャイアンツ,
71875114,山本　淳,埼玉西武ライオンズ,外野手
71875115,Ｒ．スタニファー,広島東洋カープ,
71875116,M.キニー,埼玉西武ライオンズ,外野手
71875117,A.エチェバリア,北海道日本ハムファイターズ,外野手
71875119,D.ゴンザレス,千葉ロッテマリーンズ,
71875130,八百板　卓丸,読売ジャイアンツ,外野手
71875131,T.バーネット,東京ヤクルトスワローズ,外野手
71875133,山下　斐紹,中日ドラゴンズ,外野手
71875135,森内　壽春,北海道日本ハムファイターズ,外野手
71875136,宮台　康平,東京ヤクルトスワローズ,外野手
71875138,森脇　亮介,埼玉西武ライオンズ,外野手
71875139,C.カーペンター,東京ヤクルトスワローズ,外野手
71973800,木村　一夫,阪神タイガース,外野手
71973801,奥村　高明,阪神タイガース,外野手
71973802,佐々木　元治,中日ドラゴンズ,外野手
71973803,宮沢　澄也,東映フライヤーズ,
71973804,柘植　康之,千葉ロッテマリーンズ,外野手
71973805,島原　幸雄,西鉄ライオンズ,
71973806,土井　豊,毎日大映オリオンズ,
71973807,佐藤　公男,大洋松竹ロビンス,
71973808,島野　雅亘,東京ヤクルトスワローズ,外野手
71973809,北原　啓,西鉄ライオンズ,
71973820,東条　文博,千葉ロッテマリーンズ,外野手
71973821,エディ武井,北海道日本ハムファイターズ,外野手
71973822,長池　徳士,オリックス・バファローズ,外野手
71973823,田中　勉,中日ドラゴンズ,
71973824,得津　高宏,千葉ロッテマリーンズ,外野手
71973825,佐々木　吉郎,大洋ホエールズ,
71973826,当銀　秀崇,オリックス・バファローズ,外野手
71973827,B.ニーマン,中日ドラゴンズ,外野手
71973828,野村　収,阪神タイガース,
71973829,関根　知雄,近鉄バファローズ,外野手
71973841,坪井　信三路,埼玉西武ライオンズ,外野手
71973842,松下　竜三,阪神タイガース,
71973843,関本　充宏,大洋ホエールズ,
71973844,深沢　恵雄,千葉ロッテマリーンズ,
71973845,千葉　剛,広島東洋カープ,
71973846,F.ミヤーン,横浜ベイスターズ,外野手
71973847,J.ヒックス,広島東洋カープ,外野手
71973848,松沼　雅之,埼玉西武ライオンズ,
71973849,長野　哲,大洋ホエールズ,
71973860,高橋　眞裕,千葉ロッテマリーンズ,外野手
71973861,M.デュプリー,広島東洋カープ,外野手
71973862,冨田　勇,阪急ブレーブス,
71973863,P.デード,阪神タイガース,外野手
71973864,S.ハモンド,福岡ソフトバンクホークス,外野手
71973865,平田　勝男,阪神タイガース,外野手
71973866,原口　哲也,埼玉西武ライオンズ,
71973867,高仁　秀治,東京ヤクルトスワローズ,外野手
71973868,丑山　努,北海道日本ハムファイターズ,外野手
71973869,R.デービス,近鉄バファローズ,外野手
71973880,信原　拓人,千葉ロッテマリーンズ,外野手
71973881,潮崎　哲也,埼玉西武ライオンズ,
71973882,長谷川　昌幸,オリックス・バファローズ,
71973883,長見　賢司,横浜ベイスターズ,外野手
71973884,竹清　剛治,千葉ロッテマリーンズ,
71973888,寺本　四郎,千葉ロッテマリーンズ,
71973889,平井　正史,オリックス・バファローズ,
71973892,長持　栄吉,広島東洋カープ,外野手
71973896,森谷　良平,東京ヤクルトスワローズ,外野手
71975110,竹原　直隆,埼玉西武ライオンズ,外野手
71975111,谷　浩弥,読売ジャイアンツ,
71975112,鈴木　将光,広島東洋カープ,外野手
71975113,竹下　慎太郎,横浜DeNAベイスターズ,
71975115,髙橋　聡文,阪神タイガース,
71975116,白仁田　寛和,オリックス・バファローズ,外野手
71975117,小谷野　栄一,オリックス・バファローズ,外野手
71975119,田中　雅彦,東京ヤクルトスワローズ,外野手
71975131,武内　久士,広島東洋カープ,外野手
71975132,佐藤　優,中日ドラゴンズ,外野手
71975135,島内　宏明,東北楽天ゴールデンイーグルス,外野手
71975137,田川　賢吾,東京ヤクルトスワローズ,外野手
71975138,正隨　優弥,東北楽天ゴールデンイーグルス,外野手
71975139,園部　聡,オリックス・バファローズ,外野手
7303868,Ｏ．デストラーデ,埼玉西武ライオンズ,
73073801,深見　安博,福岡ソフトバンクホークス,外野手
73075132,F.ポーリーノ,埼玉西武ライオンズ,外野手
73075134,S.ファイフ,埼玉西武ライオンズ,外野手
73075153,D.アルバレス,福岡ソフトバンクホークス,外野手
73075155,B.バレラ,オリックス・バファローズ,外野手
73075157,J.ミエセス,阪神タイガース,外野手
73173800,林　善輝,大映スターズ,
73173801,田部　輝男,埼玉西武ライオンズ,外野手
73173802,武藤　輝明,千葉ロッテマリーンズ,外野手
73173809,三住　晨文,東映フライヤーズ,
73173825,室山　皓之助,阪神タイガース,外野手
73173868,服部　裕昭,阪神タイガース,
73173881,バンスロー,中日ドラゴンズ,外野手
73173883,宮川　一彦,横浜ベイスターズ,外野手
73173884,R.シークリスト,阪神タイガース,外野手
73173888,A.ジンター,埼玉西武ライオンズ,外野手
73175111,Ｄ．レモン,東京ヤクルトスワローズ,
73175112,C.ギッセル,埼玉西武ライオンズ,外野手
73175113,Ｍ．ホージマー,横浜DeNAベイスターズ,
73175114,L.カーター,オリックス・バファローズ,外野手
73175116,H.ボカチカ,埼玉西武ライオンズ,外野手
73175117,K.バーン,千葉ロッテマリーンズ,
73175118,N.パヤノ,中日ドラゴンズ,外野手
73175131,B.マーフィー,千葉ロッテマリーンズ,外野手
73175134,宗接　唯人,千葉ロッテマリーンズ,外野手
73175135,ニック,広島東洋カープ,外野手
73175136,山﨑　剛,東北楽天ゴールデンイーグルス,外野手
73175137,V.ロッティーノ,オリックス・バファローズ,外野手
73175139,T.ブラックリー,東北楽天ゴールデンイーグルス,外野手
73175159,松田　啄磨,東北楽天ゴールデンイーグルス,
73273801,前田　登志雄,埼玉西武ライオンズ,外野手
73275155,J.ワゲスパック,オリックス・バファローズ,外野手
73275157,A.ハンソン,北海道日本ハムファイターズ,外野手
73373800,福島　郁夫,東映フライヤーズ,
73373801,長　武男,国鉄スワローズ,
73373809,山岸　静馬,千葉ロッテマリーンズ,外野手
73373825,渡辺　不二男,横浜DeNAベイスターズ,外野手
73373868,岩田　徹,阪神タイガース,外野手
73373881,種田　仁,横浜DeNAベイスターズ,外野手
73375110,K.レイボーン,広島東洋カープ,外野手
73375111,B.バンクス,福岡ソフトバンクホークス,外野手
73375112,C.ガルバ,中日ドラゴンズ,外野手
73375113,Ｓ．バーグマン,大阪近鉄バファローズ,
73375114,R.ボーグルソン,オリックス・バファローズ,外野手
73375115,Ｃ．ホルト,横浜DeNAベイスターズ,
73375116,A.バルディリス,横浜DeNAベイスターズ,外野手
73375117,Ｃ．ブロック,広島東洋カープ,
73375131,J.ホワイトセル,千葉ロッテマリーンズ,外野手
73375132,渡邉　大樹,オリックス・バファローズ,外野手
73375133,A.フィガロ,オリックス・バファローズ,外野手
73375135,R.ピント,福岡ソフトバンクホークス,外野手
73375136,渡邊　佑樹,東北楽天ゴールデンイーグルス,外野手
73375137,K.レイ,東北楽天ゴールデンイーグルス,外野手
73375138,J.ハンコック,北海道日本ハムファイターズ,外野手
73375151,T.オースティン,横浜DeNAベイスターズ,外野手
73375159,村田　賢一,福岡ソフトバンクホークス,外野手
73473801,森　雅功,横浜DeNAベイスターズ,外野手
73475155,C.メネズ,北海道日本ハムファイターズ,外野手
73573800,宮崎　逸人,阪神タイガース,
73573801,土佐内　吉治,東京ヤクルトスワローズ,
73573809,吉沢　岳男,中日ドラゴンズ,外野手
73573868,星野　おさむ,東北楽天ゴールデンイーグルス,外野手
73575112,J.ミラー,千葉ロッテマリーンズ,外野手
73575114,S.ラミレス,中日ドラゴンズ,外野手
73575117,Ｊ．フィリップス,オリックス・バファローズ,
73575130,ミゲル・メヒア,埼玉西武ライオンズ,外野手
73575134,E.キャンベル,阪神タイガース,外野手
73575135,D.モルケン,北海道日本ハムファイターズ,外野手
73575136,D.ジー,中日ドラゴンズ,外野手
73575138,K.レグナルト,広島東洋カープ,外野手
73575139,Z.ラッツ,東北楽天ゴールデンイーグルス,外野手
73575151,A.ジョーンズ,オリックス・バファローズ,外野手
73575153,渡部　健人,埼玉西武ライオンズ,外野手
73673801,山崎　善平,中日ドラゴンズ,外野手
73673868,石田　雅彦,千葉ロッテマリーンズ,
73773800,山本　文男,広島東洋カープ,
73773801,西本　幸雄,千葉ロッテマリーンズ,外野手
73775130,M.ライブリー,北海道日本ハムファイターズ,外野手
73775132,M.ヘイグ,阪神タイガース,外野手
73775133,L.ガルシア,東北楽天ゴールデンイーグルス,外野手
73775134,M.ダフィー,千葉ロッテマリーンズ,外野手
73775136,D.モレノ,阪神タイガース,外野手
73775138,S.ソリス,横浜DeNAベイスターズ,外野手
73775151,M.ピープルズ,横浜DeNAベイスターズ,外野手
73775155,M.アンドリース,読売ジャイアンツ,外野手
73775157,L.カスティーヨ,オリックス・バファローズ,外野手
73775159,J.コルデロ,千葉ロッテマリーンズ,外野手
73873868,堀　幸一,千葉ロッテマリーンズ,外野手
73973801,服部　力,近鉄パールス,
73973868,広永　益隆,オリックス・バファローズ,外野手
73975132,J.ロマック,横浜DeNAベイスターズ,外野手
73975134,S.ロメロ,オリックス・バファローズ,外野手
73975153,R.ロサリオ,中日ドラゴンズ,外野手
73975155,K.ケラー,読売ジャイアンツ,外野手
73975157,S.ノイジー,阪神タイガース,外野手
75373868,中村　日出夫,横浜ベイスターズ,外野手
75573868,田辺　学,横浜DeNAベイスターズ,
75673868,P.ドッドソン,近鉄バファローズ,外野手
75973868,山口　幸勇,横浜ベイスターズ,外野手
77173868,T.ブラウン,オリックス・バファローズ,外野手
77373868,G.リベラ,近鉄バファローズ,外野手
81083800,鹿野　鉱一,阪神タイガース,外野手
81083801,川瀬　宏之,横浜DeNAベイスターズ,外野手
81083802,土井　淳,横浜DeNAベイスターズ,外野手
81083804,花井　悠,埼玉西武ライオンズ,外野手
81083805,藤道　昭和,大洋ホエールズ,
81083806,本間　勝,西鉄ライオンズ,
81083807,樽井　信章,北海道日本ハムファイターズ,外野手
81083808,成田　秀秋,中日ドラゴンズ,
81083809,田中　昭夫,広島東洋カープ,外野手
81083820,古田　忠司,横浜DeNAベイスターズ,外野手
81083821,藤本　健作,読売ジャイアンツ,
81083822,森安　敏明,東映フライヤーズ,
81083823,那須　静雄,読売ジャイアンツ,外野手
81083824,船渡　光政,北海道日本ハムファイターズ,外野手
81083825,田村　純樹,広島東洋カープ,
81083826,吉田　誠,埼玉西武ライオンズ,外野手
81083827,八木　孝,広島東洋カープ,
81083828,水沼　四郎,中日ドラゴンズ,外野手
81083829,野口　勝治,中日ドラゴンズ,
81083841,原　秀樹,阪神タイガース,外野手
81083843,浜浦　徹,埼玉西武ライオンズ,
81083844,渡辺　純志,阪神タイガース,外野手
81083845,L.マックファーデン,阪神タイガース,外野手
81083847,吉村　健二,埼玉西武ライオンズ,外野手
81083849,陽田　浅吉,近鉄バファローズ,外野手
81083860,Ａ．ビーン,東京ヤクルトスワローズ,
81083861,矢田　万寿男,阪急ブレーブス,
81083862,藤本　茂喜,読売ジャイアンツ,外野手
81083863,藤原　保行,大阪近鉄バファローズ,
81083864,森山　良二,横浜DeNAベイスターズ,
81083865,山岡　勝,大阪近鉄バファローズ,
81083866,大塚　賢一,福岡ソフトバンクホークス,
81083867,橋本　敬司,福岡ソフトバンクホークス,
81083869,M.ブラント,北海道日本ハムファイターズ,外野手
81083880,山村　宏樹,東北楽天ゴールデンイーグルス,
81083882,三木　肇,北海道日本ハムファイターズ,外野手
81083887,干場　崇永,千葉ロッテマリーンズ,
81083888,牧谷　宇佐美,東京ヤクルトスワローズ,外野手
81083889,山根　雅仁,広島東洋カープ,
81083892,森下　重好,近鉄バファローズ,外野手
81085110,野間口　貴彦,読売ジャイアンツ,外野手
81085111,前田　忠節,阪神タイガース,外野手
81085112,内藤　雄太,横浜DeNAベイスターズ,外野手
81085114,田中　大輔,オリックス・バファローズ,外野手
81085116,中田　祥多,埼玉西武ライオンズ,外野手
81085117,館山　昌平,東京ヤクルトスワローズ,
81085118,仲澤　広基,東北楽天ゴールデンイーグルス,外野手
81085119,松村　豊司,オリックス・バファローズ,
81085130,田中　英祐,千葉ロッテマリーンズ,外野手
81085131,比嘉　幹貴,オリックス・バファローズ,外野手
81085132,田中　豊樹,読売ジャイアンツ,外野手
81085133,靍岡　賢二郎,横浜DeNAベイスターズ,外野手
81085136,田中　俊太,横浜DeNAベイスターズ,外野手
81085137,古本　武尊,中日ドラゴンズ,外野手
81085139,濱矢　廣大,横浜DeNAベイスターズ,外野手
81085153,佐藤　蓮,阪神タイガース,外野手
81183800,石崎　正勝,トンボユニオンズ,
81183801,伊藤　庄七,中日ドラゴンズ,外野手
81183802,荒砂　任司,阪急ブレーブス,
81183803,大津　守,大阪近鉄バファローズ,
81183804,梅野　慶志,毎日オリオンズ,
81183805,浮州　重紀,中日ドラゴンズ,
81183806,石上　滋夫,福岡ソフトバンクホークス,外野手
81183807,井上　安雄,北海道日本ハムファイターズ,
81183808,石田　博三,阪神タイガース,外野手
81183809,石田　雅亮,東京ヤクルトスワローズ,外野手
81183820,今井　務,北海道日本ハムファイターズ,外野手
81183821,大塚　祐司,オリックス・バファローズ,外野手
81183822,川内　雄富,読売ジャイアンツ,外野手
81183823,植田　征作,埼玉西武ライオンズ,外野手
81183824,伊勢　孝夫,東京ヤクルトスワローズ,外野手
81183825,伊藤　幸男,阪神タイガース,
81183826,岩崎　良夫,広島東洋カープ,外野手
81183827,大橋　勲,横浜DeNAベイスターズ,外野手
81183828,市原　稔,福岡ソフトバンクホークス,外野手
81183829,伊藤　勝利,埼玉西武ライオンズ,外野手
81183840,笹本　信二,読売ジャイアンツ,外野手
81183841,上田　次朗,南海ホークス,
81183842,鍵谷　康司,北海道日本ハムファイターズ,外野手
81183843,石渡　茂,読売ジャイアンツ,外野手
81183844,川村　博昭,埼玉西武ライオンズ,外野手
81183845,尾崎　亀重,東京ヤクルトスワローズ,外野手
81183846,遠藤　一彦,大洋ホエールズ,
81183847,J.ウィリアム,中日ドラゴンズ,外野手
81183848,落合　博満,北海道日本ハムファイターズ,外野手
81183849,市橋　秀彦,千葉ロッテマリーンズ,
81183860,小川　博,千葉ロッテマリーンズ,
81183861,大久保　美智男,広島東洋カープ,
81183862,内田　強,福岡ソフトバンクホークス,外野手
81183863,石嶺　和彦,阪神タイガース,外野手
81183864,小川　宗直,中日ドラゴンズ,
81183865,小川　達明,福岡ソフトバンクホークス,外野手
81183866,多岐　篤司,阪神タイガース,
81183867,榎田　健一郎,阪急ブレーブス,
81183868,高橋　幸二,中日ドラゴンズ,
81183869,池山　隆寛,東京ヤクルトスワローズ,外野手
81183874,石丸　藤吉,横浜DeNAベイスターズ,外野手
81183880,織田　淳哉,読売ジャイアンツ,
81183881,今久留主　成幸,埼玉西武ライオンズ,外野手
81183882,大友　進,中日ドラゴンズ,外野手
81183884,入来　祐作,横浜DeNAベイスターズ,
81183886,遠藤　竜志,広島東洋カープ,
81183887,伊礼　忠彦,中日ドラゴンズ,外野手
81183888,岩瀬　仁紀,中日ドラゴンズ,
81183889,大家　友和,横浜DeNAベイスターズ,
81183894,宇野　光雄,東京ヤクルトスワローズ,外野手
81183896,笠原　和夫,千葉ロッテマリーンズ,外野手
81183897,小林　章良,横浜DeNAベイスターズ,外野手
81183899,木暮　英路,西鉄クリッパース,
81185110,梅津　智弘,東北楽天ゴールデンイーグルス,外野手
81185111,大島　裕行,埼玉西武ライオンズ,外野手
81185112,井野　卓,東京ヤクルトスワローズ,外野手
81185113,荒金　久雄,オリックス・バファローズ,外野手
81185114,岩﨑　達郎,中日ドラゴンズ,外野手
81185117,稲嶺　誉,福岡ソフトバンクホークス,外野手
81185118,猪本　健太郎,千葉ロッテマリーンズ,外野手
81185119,内海　哲也,埼玉西武ライオンズ,
81185130,石崎　剛,千葉ロッテマリーンズ,外野手
81185131,市川　友也,福岡ソフトバンクホークス,外野手
81185133,磯村　嘉孝,広島東洋カープ,外野手
81185135,伊藤　隼太,阪神タイガース,外野手
81185136,伊藤　康祐,中日ドラゴンズ,外野手
81185137,井上　公志,中日ドラゴンズ,外野手
81185138,梅津　晃大,中日ドラゴンズ,外野手
81283800,田頭　光男,大洋ホエールズ,
81283801,黒川　浩,広島東洋カープ,
81283802,西尾　裕,南海ホークス,
81283804,藤本　伸,読売ジャイアンツ,外野手
81283805,備前　喜夫,広島東洋カープ,
81283806,森永　勝也,読売ジャイアンツ,外野手
81283807,西村　貞朗,西鉄ライオンズ,
81283808,Ｇ．ミケンズ,大阪近鉄バファローズ,
81283809,宅和　本司,近鉄バファローズ,
81283820,安田　永輝,千葉ロッテマリーンズ,外野手
81283821,山本　秀一,埼玉西武ライオンズ,外野手
81283823,広野　翼,オリックス・バファローズ,外野手
81283824,柳田　俊郎,読売ジャイアンツ,外野手
81283825,N.テスタ,千葉ロッテマリーンズ,外野手
81283827,別部　捷夫,東京ヤクルトスワローズ,外野手
81283829,屏　道夫,読売ジャイアンツ,外野手
81283841,舞野　健司,千葉ロッテマリーンズ,外野手
81283843,盛田　嘉哉,中日ドラゴンズ,外野手
81283845,安田　猛,東京ヤクルトスワローズ,
81283860,古谷　盛人,中日ドラゴンズ,外野手
81283862,柳田　昌夫,近鉄バファローズ,外野手
81283863,山内　孝徳,福岡ソフトバンクホークス,
81283866,山下　徳人,千葉ロッテマリーンズ,外野手
81283867,堀場　英孝,横浜ベイスターズ,外野手
81283868,橋本　清,読売ジャイアンツ,
81283869,村田　真一,読売ジャイアンツ,外野手
81283880,D・J,オリックス・バファローズ,外野手
81283881,濱中　英次,福岡ソフトバンクホークス,
81283882,A.ソリアーノ,広島東洋カープ,外野手
81283883,下柳　剛,東北楽天ゴールデンイーグルス,
81283884,山﨑　貴弘,千葉ロッテマリーンズ,
81283885,林　孝哉,千葉ロッテマリーンズ,外野手
81283886,前田　浩継,千葉ロッテマリーンズ,
81283887,山下　和輝,阪神タイガース,外野手
81283888,安原　政俊,読売ジャイアンツ,
81283889,R.ディアー,阪神タイガース,外野手
81285110,星　秀和,埼玉西武ライオンズ,外野手
81285111,村西　哲幸,横浜DeNAベイスターズ,
81285114,中村　真人,東北楽天ゴールデンイーグルス,外野手
81285115,深谷　亮司,オリックス・バファローズ,外野手
81285116,平野　将光,埼玉西武ライオンズ,外野手
81285117,長峰　昌司,中日ドラゴンズ,
81285118,野上　亮磨,読売ジャイアンツ,外野手
81285119,由田　慎太郎,オリックス・バファローズ,外野手
81285130,友永　翔太,中日ドラゴンズ,外野手
81285131,増井　浩俊,オリックス・バファローズ,外野手
81285134,寺島　成輝,東京ヤクルトスワローズ,外野手
81285135,中後　悠平,横浜DeNAベイスターズ,外野手
81285137,溝脇　隼人,中日ドラゴンズ,外野手
81285139,松井　裕樹,東北楽天ゴールデンイーグルス,外野手
81285155,徳山　壮磨,横浜DeNAベイスターズ,外野手
81285159,津田　啓史,中日ドラゴンズ,外野手
81383800,大石　雅昭,近鉄バファローズ,外野手
81383801,稲葉　郁三,西日本パイレーツ,
81383802,梅本　正之,阪神タイガース,
81383803,児玉　利一,横浜DeNAベイスターズ,
81383804,川口　汎夫,中日ドラゴンズ,外野手
81383805,岡田　功,阪神タイガース,外野手
81383806,呉山　義雄,オリックス・バファローズ,外野手
81383807,大久保　英男,東京ヤクルトスワローズ,外野手
81383808,王　貞治,読売ジャイアンツ,外野手
81383809,大戸　雄記,福岡ソフトバンクホークス,外野手
81383820,岡田　幸喜,オリックス・バファローズ,外野手
81383821,久保　征弘,中日ドラゴンズ,
81383822,D.ジマー,北海道日本ハムファイターズ,外野手
81383823,長田　幸雄,横浜DeNAベイスターズ,外野手
81383824,大下　剛史,広島東洋カープ,外野手
81383825,岩上　江笠,近鉄バファローズ,
81383826,川藤　幸三,阪神タイガース,外野手
81383827,久保　祥次,近鉄バファローズ,外野手
81383828,金田　留広,広島東洋カープ,
81383829,大庭　清,西鉄ライオンズ,
81383840,長松　純明,千葉ロッテマリーンズ,外野手
81383841,岡持　和彦,北海道日本ハムファイターズ,
81383842,佐藤　文男,阪神タイガース,
81383843,大島　康徳,北海道日本ハムファイターズ,外野手
81383844,篠塚　和典,読売ジャイアンツ,外野手
81383845,鎌野　裕,北海道日本ハムファイターズ,外野手
81383846,慶元　秀章,近鉄バファローズ,外野手
81383847,金城　致勲,埼玉西武ライオンズ,
81383848,佐藤　兼伊知,千葉ロッテマリーンズ,外野手
81383849,岡本　一光,オリックス・バファローズ,外野手
81383860,岸川　勝也,横浜ベイスターズ,外野手
81383861,木田　勇,中日ドラゴンズ,
81383862,D.グリーン,近鉄バファローズ,外野手
81383863,郭　源治,中日ドラゴンズ,
81383864,佐藤　幸彦,千葉ロッテマリーンズ,外野手
81383865,河野　誉彦,埼玉西武ライオンズ,外野手
81383866,橋上　秀樹,北海道日本ハムファイターズ,外野手
81383867,金田　進,中日ドラゴンズ,外野手
81383869,川村　一明,東京ヤクルトスワローズ,
81383876,楠　拡応,横浜DeNAベイスターズ,外野手
81383880,北川　博敏,オリックス・バファローズ,外野手
81383881,岡本　龍二,横浜ベイスターズ,外野手
81383882,黒木　詢士,千葉ロッテマリーンズ,
81383883,M.ライアル,中日ドラゴンズ,外野手
81383884,小野　仁,読売ジャイアンツ,
81383885,河本　育之,東北楽天ゴールデンイーグルス,
81383886,川中　基嗣,読売ジャイアンツ,外野手
81383888,川井　貴志,東北楽天ゴールデンイーグルス,
81383889,河原　隆一,横浜DeNAベイスターズ,
81383892,久野　勝美,中日ドラゴンズ,
81383896,木場　巌,大映スターズ,
81385110,亀井　善行,読売ジャイアンツ,外野手
81385111,木村　考壱朗,東北楽天ゴールデンイーグルス,外野手
81385112,越智　大祐,読売ジャイアンツ,外野手
81385113,岡上　和典,広島東洋カープ,外野手
81385115,大須賀　允,広島東洋カープ,外野手
81385116,岡本　秀寛,東京ヤクルトスワローズ,外野手
81385117,大原　秉秀,東京ヤクルトスワローズ,外野手
81385118,岡田　幸文,千葉ロッテマリーンズ,外野手
81385119,川岸　強,東北楽天ゴールデンイーグルス,
81385130,太田　賢吾,東京ヤクルトスワローズ,外野手
