npb_player_id,status,birth_date_raw,pro_debut_raw,career_raw
"1505134","ok","1994年5月9日","2016年育成選手ドラフト3位","前橋育英高 - 立正大"
"1505136","ok","2000年1月12日","2017年ドラフト5位","白鴎大足利高"
"1505137","ok","1990年4月24日","2012年ドラフト3位","立命館宇治高 - 立命館大"
"1505138","ok","1994年6月18日","2018年育成選手ドラフト1位","刈谷工 - 至学館短大 - BC・福井"
"1505151","ok","1997年12月14日","2019年育成選手ドラフト2位","土浦湖北高 - 仙台大"
"1505155","ok","1997年1月12日","2021年ドラフト9位","倉敷商 - 日本大 - NTT東日本"
"1505157","ok","2000年12月18日","2022年ドラフト5位","近江高 - 中央大"
"15213868","ok","1968年5月18日","1986年ドラフト4位","拓大紅陵高"
"15313868","ok","1970年1月13日","1987年ドラフト1位","浦和学院高"
"1605110","ok","1975年7月31日","","ムーアパーク大 - タイガース - レンジャーズ - ロッキーズ - レッドソックス"
"1605111","ok","1976年12月1日","","中正高工 - 台湾・台中"
"1605112","ok","1980年12月2日","2005年大学生・社会人ドラフト4巡目","向上高 - 関東学院大 - 日産自動車"
"1605114","ok","1984年7月3日","2006年育成選手ドラフト3巡目","山梨学院大付高 - 専修大"
"1605117","ok","1984年6月26日","2002年ドラフト6巡目","福知山成美高"
"1605118","ok","1980年11月29日","2008年育成選手ドラフト1位","山梨学院大付高 - 江藤野球塾 - 三菱自動車岡崎 - 米独立リーグ - 四国・香川"
"1605131","ok","1981年3月19日","","ラスメルセデス高 - パイレーツ - ジャイアンツ - アストロズ - 台湾・統一"
"1605132","ok","1997年8月16日","2015年ドラフト4位","敦賀気比高"
"1605133","ok","1986年9月19日","2010年ドラフト2位","藤代高 - 中央大 - 東京ガス"
"1605134","ok","1994年5月14日","2016年ドラフト6位","クラーク記念国際高 - 関西・06 - 四国・徳島"
"1605135","ok","1994年2月8日","2011年ドラフト5位","波佐見高"
"1605136","ok","1992年8月8日","2017年ドラフト3位","広陵高 - 明治大 - NTT東日本"
"1605137","ok","1981年5月28日","","ガストンフェルナンドデリネス高 - オリオールズ - ナショナルズ - ダイヤモンドバックス"
"1605138","ok","2000年6月17日","2018年ドラフト2位","明秀学園日立高"
"1605139","ok","1995年4月21日","2013年ドラフト5位","北照高"
"1605159","ok","2005年7月6日","2023年ドラフト3位","東海大菅生高"
"1703883","ok","1969年4月1日","1990年ドラフト2位","桐蔭学園高 - 駒沢大"
"1703884","ok","1975年1月9日","1996年ドラフト1位","東京農大二高 - 青山学院大"
"1703889","ok","1975年6月13日","1993年ドラフト3位","修徳高"
"1705110","ok","1986年5月16日","2004年ドラフト1巡目","秋田商"
"1705112","ok","1976年12月4日","2005年大学生・社会人ドラフト8巡目","延岡学園高 - NTT東京 - NTT九州 - ホンダ熊本"
"1705114","ok","1988年11月26日","2006年高校生ドラフト1巡目","小松工"
"1705115","ok","1983年7月1日","2001年ドラフト4巡目","PL学園高"
"1705116","ok","1983年5月11日","2007年大学生・社会人ドラフト1巡目","富岡高 - 立教大 - JR東日本"
"1705117","ok","1980年4月16日","2002年ドラフト11巡目","尽誠学園高 - 愛知学院大"
"1705118","ok","1986年10月2日","2008年ドラフト4位","横浜創学館高 - 函館大"
"1705119","ok","1981年10月13日","2003年ドラフト4巡目","宇部商 - 九州国際大"
"1705130","ok","1996年7月4日","2014年ドラフト2位","春江工"
"1705131","ok","1991年9月24日","2009年育成選手ドラフト1位","秀岳館高"
"1705132","ok","1998年3月9日","2015年ドラフト2位","日大三島高"
"1705133","ok","1986年5月16日","2010年ドラフト5位","国士舘高 - 青山学院大 - 日産自動車 - 日本製紙石巻"
"1705134","ok","1998年8月7日","2016年ドラフト5位","明徳義塾高"
"1705135","ok","1993年4月21日","2011年ドラフト3位","塔南高"
"1705136","ok","1995年6月27日","2017年ドラフト1位","安佐北高 - 岡山商科大"
"1705137","ok","1994年4月15日","2012年ドラフト4位","酒田南高"
"1705138","ok","2000年6月7日","2018年ドラフト1位","報徳学園高"
"1705151","ok","1997年11月16日","2019年ドラフト7位","札幌日大高 - 東日本国際大"
"1705155","ok","1999年6月20日","2021年ドラフト3位","本庄東高 - 新潟医療福祉大"
"17915159","ok","2001年9月29日","2025年ドラフト5位","旭川大高 - 桐蔭横浜大"
"1805110","ok","1977年6月6日","","カウリーカウンティーコミュニティー大 - 米マイナー - 台湾・ラニュー"
"1805112","ok","1983年7月28日","2005年大学生・社会人ドラフト5巡目","三田学園高 - 関西学院大"
"1805114","ok","1984年12月3日","2006年大学生・社会人ドラフト4巡目","常総学院高 - 青山学院大"
"1805116","ok","1975年5月17日","","ウエストバージニア大 - ヤンキース - カージナルス"
"1805118","ok","1979年3月12日","","釜山商 - 韓国・OB - 韓国・斗山"
"1805131","ok","1982年7月1日","","ビーコンヒルカレッジ高 - ロイヤルズ - パドレス - ツインズ"
"1805132","ok","1992年7月22日","2015年育成選手ドラフト3位","高崎健康福祉大高崎高 - 高千穂大 - BC・武蔵"
"1805136","ok","1995年4月3日","2017年ドラフト6位","履正社高 - 奈良学園大"
"1805138","ok","2000年11月15日","2018年育成選手ドラフト1位","高崎健康福祉大高崎高"
"1805139","ok","1984年2月10日","","エスクエラセクンダリアテクニカヌメロ5高 - パイレーツ - ブルワーズ - ドジャース - ヤンキース"
"1805151","ok","2001年6月15日","2019年ドラフト4位","都城東高"
"1805153","ok","1998年6月19日","2020年ドラフト3位","久留米商 - 上武大"
"1805157","ok","2000年9月14日","2022年育成選手ドラフト1位","花咲徳栄高 - 明星大"
"1903881","ok","1972年1月28日","1989年ドラフト5位","西日本短大付高"
"1903884","ok","1973年5月15日","1996年ドラフト3位","泉州高 - 小西酒造"
"1903885","ok","1969年7月2日","1991年ドラフト1位","西宮北高 - 関西学院大"
"1903886","ok","1979年6月12日","1997年ドラフト5位","杜若高"
"1903887","ok","1975年2月26日","1992年ドラフト6位","泉州高"
"1903888","ok","1976年4月29日","1998年ドラフト2位","広陵高 - 近畿大"
"1905110","ok","1979年8月26日","2004年ドラフト8巡目","別府大付高 - 駒沢大 - NKK - JFE西日本"
"1905114","ok","1984年12月13日","2006年大学生・社会人ドラフト3巡目","中京大中京高 - 国学院大"
"1905115","ok","1974年9月30日","2001年ドラフト5巡目","大分・高田高 - 九州工業大 - JR九州"
"1905116","ok","1985年8月26日","2007年育成選手ドラフト1巡目","宇都宮北高 - 滋賀大"
"1905118","ok","1990年8月4日","2008年ドラフト4位","帝京高"
"1905119","ok","1985年5月27日","2003年ドラフト6巡目","愛工大名電高"
"1905130","ok","1993年1月18日","2014年ドラフト2位","和光高 - 平成国際大"
"1905131","ok","1985年10月13日","2009年ドラフト3位","土岐商 - 専修大 - JR東海"
"1905133","ok","1988年6月6日","2010年ドラフト1位","早稲田実 - 早稲田大"
"1905134","ok","1994年4月27日","2016年ドラフト8位","大阪桐蔭高 - 立教大"
"1905136","ok","1999年11月3日","2017年ドラフト4位","花咲徳栄高"
"1905137","ok","1990年12月9日","2012年ドラフト3位","桐生商 - 日産自動車 - JFE東日本"
"1905138","ok","1996年8月19日","2018年ドラフト8位","向上高 - 富士大"
"1905139","ok","1995年7月12日","2013年ドラフト5位","北山高"
"1905151","ok","2001年4月17日","2019年ドラフト2位","智弁和歌山高"
"21023882","ok","1973年9月27日","1995年ドラフト6位","滝川二高 - 龍谷大"
"21023884","ok","1978年9月25日","1996年ドラフト1位","PL学園高"
"21023885","ok","1973年7月24日","1991年ドラフト4位","渋谷高"
"21023889","ok","1968年9月28日","1993年ドラフト1位","新宮高 - 東京経済大 - 朝日生命"
"21025110","ok","1982年10月4日","2004年ドラフト自由枠","駒場学園高 - 日本大"
"21025111","ok","1981年7月7日","1999年ドラフト4位","三瓶高"
"21025114","ok","1988年5月18日","2006年高校生ドラフト4巡目","岐阜・中京高"
"21025116","ok","1989年11月27日","2007年高校生ドラフト3巡目","宇治山田商"
"21025118","ok","1982年3月12日","2008年育成選手ドラフト5位","武相高 - 横浜商科大 - 日産自動車 - 四国・香川"
"21025130","ok","1990年10月20日","2014年ドラフト1位","福岡・八幡高 - 九州共立大 - ヤマハ"
"21025131","ok","1991年12月11日","2009年ドラフト1位","春日部共栄高"
"21025132","ok","1994年9月27日","2015年ドラフト3位","伊東商 - 熊本ゴールデンラークス"
"21025135","ok","1989年12月21日","2011年ドラフト3位","中部大一高 - 東海学園大"
"21025136","ok","1999年7月2日","2017年ドラフト3位","滝川二高"
"21025137","ok","1991年1月9日","2012年ドラフト1位","愛知・横須賀高 - 慶応大"
"21025139","ok","1991年5月1日","2013年ドラフト5位","佐野日大高 - 横浜商科大"
"21025152","ok","2003年8月31日","2025年ドラフト3位","東海大静岡翔洋高 - 大阪商業大"
"21025153","ok","1998年6月2日","2020年育成選手ドラフト4位","関東第一高 - 専修大"
"21025155","ok","1999年8月20日","2021年ドラフト1位","波佐見高 - 西日本工大"
"21025157","ok","2000年11月28日","2022年ドラフト6位","東海大菅生高 - 亜細亜大"
"2103847","ok","1999年8月22日","2021年ドラフト5位","光南高 - 東北福祉大"
"2112130","ok","2005年12月26日","2023年育成選手ドラフト6位","飯塚高"
"21123866","ok","1969年8月19日","1987年ドラフト1位","PL学園高"
"21123880","ok","1971年7月2日","1994年ドラフト6位","大阪桐蔭高 - 鹿児島商工 - 亜細亜大中退 - 天城ベースボール・クラブ - ヤオハンジャパン"
"21123888","ok","1981年3月12日","1998年ドラフト2位","東筑高"
"21123889","ok","1972年9月20日","1993年ドラフト4位","日大明誠高 - 熊谷組"
"21125110","ok","1982年7月5日","2004年ドラフト自由枠","桐生第一高 - 明治大"
"21125111","ok","1973年6月2日","1999年ドラフト4位","浜松工 - 三菱自動車岡崎"
"21125113","ok","1979年3月20日","2000年ドラフト1位","安田学園高 - 中央大"
"21125114","ok","1984年11月7日","2006年大学生・社会人ドラフト3巡目","中部商 - 亜細亜大"
"21125115","ok","1978年9月27日","2001年ドラフト3巡目","浦添商 - 大仙 - 九州三菱自動車"
"21125116","ok","1985年8月12日","2007年大学生・社会人ドラフト3巡目","葛生高 - 上武大"
"21125118","ok","1991年1月7日","2008年ドラフト2位","岐阜城北高"
"21125119","ok","1981年4月14日","2003年ドラフト5巡目","成田高 - 東洋大"
"21125133","ok","1988年11月22日","2010年育成選手ドラフト2位","岐阜・中京高 - 中京学院大"
"21125134","ok","1994年5月6日","2016年ドラフト2位","作新学院高 - 早稲田大"
"21125135","ok","1991年1月11日","2011年ドラフト3位","藤蔭高 - 沖データコンピュータ教育学院"
"21125136","ok","1999年12月14日","2017年ドラフト2位","青藍泰斗高"
"21125137","ok","1988年9月1日","2012年ドラフト1位","金足農 - 東北福祉大 - ヤマハ"
"21125138","ok","2001年3月29日","2018年ドラフト3位","明徳義塾高"
"21125139","ok","1992年11月20日","2013年ドラフト4位","大垣日大高 - JR東日本"
"21125150","ok","2000年8月18日","2024年ドラフト4位","近大工高専 - 近畿大工学部 - 日本生命"
"21125151","ok","1998年2月3日","2019年ドラフト5位","創志学園高 - 天理大"
"21125153","ok","1999年8月2日","2020年ドラフト5位","静岡高 - ヤマハ"
"21125155","ok","1999年12月11日","2021年ドラフト2位","習志野高 - 国士舘大"
"21125157","ok","2000年7月11日","2022年ドラフト3位","九州国際大付高 - 東北福祉大"
"21125159","ok","2002年1月22日","2023年ドラフト5位","静清高 - 中央大"
"21223882","ok","1970年6月29日","1995年ドラフト4位","日大藤沢高 - 日本大 - 三菱自動車川崎"
"21223884","ok","1978年7月28日","1996年ドラフト2位","東海大相模高"
"21223886","ok","1976年1月12日","1997年ドラフト5位","中央学院高 - 国士舘大"
"21223887","ok","1974年4月24日","1992年ドラフト5位","佐世保実"
"21223888","ok","1976年10月4日","1998年ドラフト4位","国学院久我山高 - 関東学院大"
"21225110","ok","1982年7月3日","2004年ドラフト4巡目","鳴門一高 - 近畿大"
"21225111","ok","1975年4月24日","1999年ドラフト7位","明徳義塾高 - 法政大 - いすゞ自動車 - 米独立リーグ"
"21225113","ok","1977年10月4日","2000年ドラフト7位","育英高 - 亜細亜大中退 - 甲賀総合科学専門学校 - デュプロ"
"21225114","ok","1984年9月27日","2006年大学生・社会人ドラフト1巡目","東京農大二高 - 東洋大"
"21225115","ok","1979年3月14日","2001年ドラフト4巡目","大阪・柏原高 - 亜細亜大 - 河合楽器"
"21225116","ok","1982年9月10日","2007年大学生・社会人ドラフト1巡目","川島高 - 駒沢大 - トヨタ自動車"
"21225117","ok","1980年6月10日","2002年ドラフト8巡目","福岡工大付高 - 九州国際大"
"21225118","ok","1986年12月4日","2008年ドラフト4位","福岡工大城東高 - 九州産業大"
"21225130","ok","1992年10月17日","2014年ドラフト2位","石見智翠館高 - 日本大"
"21225131","ok","1984年4月4日","2009年育成選手ドラフト1位","埼玉栄高 - 愛知工業大 - バイタルネット - BC・信濃"
"21225132","ok","1991年8月15日","2015年ドラフト4位","桐光学園高 - 青山学院大 - JR東日本"
"21225133","ok","1992年4月16日","2010年ドラフト2位","智弁和歌山高"
"21225135","ok","1993年6月10日","2011年ドラフト3位","樟南高"
"21225136","ok","1999年10月2日","2017年育成選手ドラフト1位","箕島高"
"21225137","ok","1990年8月14日","2012年ドラフト1位","東洋大姫路高 - 大阪体育大"
"21225138","ok","1996年9月22日","2018年ドラフト2位","履正社高 - 法政大"
"21225139","ok","1995年8月1日","2013年ドラフト6位","鹿児島情報高"
"21225152","ok","2003年5月2日","2025年ドラフト2位","早稲田実 - 早稲田大"
"21323869","ok","1964年9月27日","1982年ドラフト4位","岡山南高"
"21323880","ok","1973年1月22日","1994年ドラフト1位","川崎北高 - 駒沢大"
"21323884","ok","1973年10月25日","1996年ドラフト3位","暁星国際高 - NTT関東"
"21323887","ok","1975年3月7日","1992年ドラフト2位","相武台高"
"21323888","ok","1981年3月23日","1998年ドラフト3位","新発田農"
"21323889","ok","1975年11月8日","1993年ドラフト3位","常総学院高"
"21325110","ok","1982年5月31日","2004年ドラフト6巡目","PL学園高 - 青山学院大"
"21325111","ok","1982年1月6日","1999年ドラフト1位","国学院久我山高"
"21325113","ok","1982年8月4日","2000年ドラフト1位","大分工"
"21325114","ok","1988年7月5日","2006年高校生ドラフト3巡目","北照高"
"21325119","ok","1978年6月15日","2003年ドラフト自由枠","奈良大付高 - 東北福祉大 - ヤマハ"
"21325130","ok","1993年3月12日","2014年ドラフト3位","長崎・海星高 - 駒沢大"
"21325132","ok","1993年6月7日","2015年ドラフト7位","岡山県共生高 - 第一工業大"
"21325133","ok","1988年7月21日","2010年ドラフト4位","鹿児島工 - 九州産業大"
"21325134","ok","1994年12月19日","2016年ドラフト1位","つくば秀英高 - 白鴎大"
"21325135","ok","1989年9月7日","2011年ドラフト4位","関東学園大付高 - 白鴎大"
"21325136","ok","1993年2月11日","2017年ドラフト3位","東海大相模高 - 東海大 - NTT西日本"
"21325137","ok","1994年10月13日","2012年ドラフト3位","九州学院高"
"21325138","ok","1996年8月31日","2018年育成選手ドラフト1位","飛龍高 - 静岡産業大"
"21325139","ok","1991年6月17日","2013年ドラフト4位","福岡工大城東高 - 福岡大"
"21325150","ok","2003年3月11日","2024年ドラフト6位","履正社高 - 東洋大"
"21325151","ok","2001年1月31日","2019年ドラフト7位","柳ヶ浦高 - 四国・徳島"
"21325153","ok","1997年1月25日","2020年ドラフト6位","東海大四高 - 東海大北海道キャンパス - JFE東日本"
"21325157","ok","2004年8月6日","2022年ドラフト4位","大島高"
"21423886","ok","1979年6月15日","1997年ドラフト3位","上宮高"
"21425110","ok","1982年8月8日","2004年ドラフト自由枠","飛翔館高 - 八戸大"
"21425111","ok","1982年1月21日","1999年ドラフト3位","北照高"
"21425112","ok","1988年1月17日","2005年高校生ドラフト4巡目","太田市立商"
"21425114","ok","1984年12月22日","2006年大学生・社会人ドラフト5巡目","酒田南高 - 専修大"
"21425115","ok","1974年4月13日","2001年ドラフト11巡目","島田商 - 愛知学院大 - 日本通運"
"21425116","ok","1989年4月11日","2007年高校生ドラフト3巡目","千葉経大付高"
"21425117","ok","1984年4月12日","2002年ドラフト5巡目","帝京高"
"21425118","ok","1983年8月24日","2008年育成選手ドラフト4位","市立船橋高 - 中央大 - NOMOベースボールクラブ"
"21425119","ok","1969年8月19日","","ウエストレイク高 - カブス - メッツ - ブレーブス"
"21425130","ok","1993年7月9日","2014年ドラフト1位","静清高 - 三菱日立パワーシステムズ横浜"
"21425131","ok","1988年3月3日","2009年ドラフト2位","喜界高 - 第一工業大"
"21425135","ok","1989年6月24日","2011年ドラフト1位","広陵高 - 明治大"
"21425136","ok","1994年3月4日","2017年ドラフト8位","大垣日大高 - 名古屋産業大中退 - エディオン愛工大OBブリッツ - 米マイナー - BC・群馬 - BC・石川"
"21425137","ok","1992年5月25日","2012年ドラフト5位","福井工大福井高 - BC・福井"
"21425138","ok","1995年12月27日","2018年ドラフト4位","鳴門高 - JR東日本"
"21425139","ok","1991年11月23日","2013年ドラフト2位","中部商 - 富士大"
"21425151","ok","1998年1月8日","2019年ドラフト2位","大垣日大高 - 大阪商業大"
"21425152","ok","2007年5月23日","2025年ドラフト7位","明秀学園日立高"
"21425153","ok","1998年10月10日","2020年ドラフト4位","桐光学園高 - 立教大"
"21425159","ok","2001年6月4日","2023年ドラフト6位","龍谷大平安高 - 青山学院大"
"21523884","ok","1975年2月10日","1996年ドラフト2位","上宮高 - 専修大"
"21523886","ok","1976年9月7日","1997年ドラフト2位","沖学園高 - 三菱重工長崎"
"21523887","ok","1970年4月18日","1992年ドラフト2位","尽誠学園高 - 大阪商業大"
"21523888","ok","1980年5月15日","1998年ドラフト6位","横浜高"
"21525113","ok","1978年7月2日","2000年ドラフト2位","清水商 - 日本大"
"21525114","ok","1982年4月26日","2006年大学生・社会人ドラフト4巡目","桜美林高 - 神奈川大 - 日立製作所"
"21525115","ok","1983年8月12日","2001年ドラフト4巡目","延岡学園高"
"21525116","ok","1989年7月5日","2007年高校生ドラフト1巡目","成田高"
"21525117","ok","1980年7月27日","2002年ドラフト自由枠","九州国際大付高 - 神奈川大"
"21525118","ok","1985年11月22日","2008年ドラフト6位","早鞆高 - 福岡経済大 - 四国・福岡"
"21525130","ok","1996年4月16日","2014年ドラフト5位","大阪桐蔭高"
"21525131","ok","1985年4月13日","2009年ドラフト2位","埼玉平成高 - 上武大 - 住友金属鹿島"
"21525132","ok","1993年5月12日","2015年育成選手ドラフト2位","誠恵高 - 日本大国際関係学部"
"21525134","ok","1988年5月16日","2016年ドラフト6位","秋田高 - 立教大 - 横浜金港クラブ - 米独立リーグ - 相双リテック"
"21525135","ok","1993年8月2日","2011年ドラフト5位","津東高"
"21525136","ok","1995年8月29日","2017年ドラフト4位","星稜高 - 亜細亜大"
"21525137","ok","1990年9月18日","2012年ドラフト5位","都城商 - 大阪学院大"
"21525138","ok","1997年6月12日","2018年ドラフト3位","土岐商 - 三菱重工名古屋"
"21525139","ok","1991年11月25日","2013年ドラフト1位","宮崎・福島高 - JR九州"
"21525150","ok","2002年6月15日","2024年ドラフト3位","東海大相模高 - 東洋大 - 四国・徳島"
"21525152","ok","2007年9月8日","2025年ドラフト3位","横浜高"
"21525153","ok","1998年5月21日","2020年ドラフト5位","西日本短大付高 - 福岡大"
"21625110","ok","1973年4月2日","","シャドーマウンテン高 - パドレス - レッズ - ロッキーズ"
"21625112","ok","1987年10月25日","2005年高校生ドラフト1巡目","東海大甲府高"
"21625113","ok","1977年12月21日","","ベルビューイースト高 - パドレス"
"21625114","ok","1978年9月6日","2006年大学生・社会人ドラフト希望枠","智弁和歌山高 - ホンダ鈴鹿"
"21625115","ok","1983年11月6日","2001年ドラフト7巡目","和歌山工"
"21625116","ok","1985年7月1日","2007年大学生・社会人ドラフト1巡目","杜若高 - 名城大"
"21625117","ok","1978年6月29日","2002年ドラフト8巡目","明徳義塾高 - 亜細亜大 - ローソン"
"21625118","ok","1990年9月29日","2008年ドラフト2位","享栄高"
"21625119","ok","1985年7月21日","","台湾・国立体育大"
"21625130","ok","1997年2月21日","2014年ドラフト3位","高松北高"
"21625131","ok","1982年5月29日","","天安北一高 - 韓国・ハンファ"
"21625132","ok","1997年4月9日","2015年ドラフト2位","智弁学園高"
"21625133","ok","1992年4月17日","2010年ドラフト2位","糸満高"
"21625134","ok","1998年5月8日","2016年ドラフト5位","東邦高"
"21625135","ok","1993年8月11日","2011年ドラフト2位","帝京高"
"21625136","ok","1999年9月17日","2017年育成選手ドラフト2位","大曲工"
"21625137","ok","1986年12月10日","","ルイジアナ州大 - 米マイナー"
"21625139","ok","1989年9月14日","2013年ドラフト4位","東筑紫学園高 - 東京農業大 - 日本生命"
"21625150","ok","2003年3月25日","2024年ドラフト1位","龍谷大平安高 - 青山学院大"
"21625151","ok","2001年5月21日","2019年ドラフト1位","青森山田高"
"21625152","ok","2007年8月15日","2025年ドラフト6位","浦和学院高"
"21625157","ok","1998年11月17日","2022年育成選手ドラフト3位","北本高 - 駿河台大 - BC・埼玉"
"21723881","ok","1967年8月26日","1989年ドラフト1位","浜田商 - NTT中国"
"21723882","ok","1977年5月30日","1995年ドラフト5位","神港学園高"
"21723889","ok","1971年7月1日","1993年ドラフト2位","臼杵高 - 明治大"
"21725110","ok","1979年6月25日","2004年ドラフト11巡目","豊川高 - 東海理化"
"21725111","ok","1975年4月2日","1999年ドラフト1位","修徳高 - 駒沢大 - 東芝"
"21725112","ok","1987年6月2日","2005年高校生ドラフト3巡目","日大藤沢高"
"21725114","ok","1981年3月20日","2006年大学生・社会人ドラフト4巡目","大商学園高 - 岐阜聖徳学園大 - 昭和コンクリート - 住友金属鹿島"
"21725116","ok","1989年5月14日","2007年高校生ドラフト7巡目","春日部共栄高"
"21725117","ok","1980年5月23日","2002年ドラフト自由枠","沖学園高 - 東海大"
"21725118","ok","1986年7月17日","2008年ドラフト2位","福岡工大城東高 - 国際武道大"
"21725119","ok","1979年11月9日","2003年ドラフト6巡目","智弁学園高 - 明治大 - シダックス"
"21725130","ok","1996年7月4日","2014年ドラフト5位","常葉菊川高"
"21725131","ok","1991年9月6日","2009年ドラフト3位","東筑紫学園高"
"21725133","ok","1989年4月18日","2010年ドラフト6位","今治西高 - 日産自動車 - 王子製紙"
"21725134","ok","1992年11月2日","2016年ドラフト5位","八千代松陰高 - 東京情報大 - 日本生命"
"21725136","ok","1994年1月7日","2017年ドラフト4位","成田高 - 立教大 - JX-ENEOS"
"21725137","ok","1990年8月20日","2012年ドラフト1位","埼玉栄高 - 駒沢大"
"21725138","ok","1995年1月5日","2018年ドラフト4位","山形中央高 - 桐蔭横浜大 - ホンダ"
"21725139","ok","1995年5月11日","2013年ドラフト9位","岩出山高"
"21725151","ok","1997年7月20日","2019年ドラフト5位","東海大菅生高 - 国際武道大"
"21725155","ok","2004年1月24日","2021年ドラフト5位","八戸工大一高"
"21725157","ok","2000年6月10日","2022年育成選手ドラフト2位","北海道栄高 - 大阪経済大"
"21725159","ok","2001年8月18日","2023年ドラフト1位","湘南学院高 - 桐蔭横浜大"
"21823868","ok","1969年5月14日","1987年ドラフト2位","中京高"
"21823881","ok","1971年7月29日","1989年ドラフト3位","帝京高"
"21823888","ok","1980年12月18日","","ルイス州高"
"21825110","ok","1978年11月17日","","オクラホマ大 - エクスポズ"
"21825112","ok","1987年1月17日","2005年高校生ドラフト1巡目","福岡第一高"
"21825114","ok","1988年9月29日","2006年高校生ドラフト4巡目","日本文理高"
"21825116","ok","1979年11月28日","","ロヨラメリーマウント大 - ダイヤモンドバックス"
"21825117","ok","1971年11月19日","","ルイジアナ州大 - マリナーズ - パドレス - エンゼルス - レッドソックス - デビルレイズ"
"21825118","ok","1976年11月7日","","カンザス大 - ロイヤルズ - カブス - フィリーズ"
"21825130","ok","1992年9月9日","2014年ドラフト1位","日大三高 - 明治大"
"21825131","ok","1983年4月14日","","フロリダアトランティック大 - オリオールズ - アスレチックス - オリオールズ"
"21825132","ok","1992年1月13日","2015年ドラフト5位","高松工芸高 - JR四国"
"21825133","ok","1992年8月21日","2010年ドラフト2位","PL学園高"
"21825134","ok","1995年1月26日","2016年育成選手ドラフト5位","仙台育英高 - 明星大"
"21825137","ok","1982年10月12日","","カリフォルニア州大フレズノ校 - カブス - ブルワーズ - パイレーツ - ヤンキース"
"21825138","ok","1994年5月24日","2018年ドラフト3位","桐蔭学園高 - 桜美林大 - 三菱自動車岡崎"
"21825139","ok","1984年9月25日","","フロリダアトランティック大 - パイレーツ"
"21825153","ok","1998年8月1日","2020年ドラフト1位","神戸国際大付高 - 亜細亜大"
"21825155","ok","2003年5月18日","2021年ドラフト4位","智弁学園高"
"21825157","ok","2004年7月6日","2022年ドラフト1位","大阪桐蔭高"
"21923880","ok","1976年5月12日","1994年ドラフト3位","智弁学園高"
"21923882","ok","1977年8月30日","1995年ドラフト1位","東海大相模高"
"21923888","ok","1980年8月21日","1998年ドラフト1位","敦賀気比高"
"21923889","ok","1975年12月14日","1993年ドラフト7位","習志野高"
"21925110","ok","1982年5月24日","2004年ドラフト自由枠","尽誠学園高 - 早稲田大"
"21925112","ok","1980年10月11日","2005年大学生・社会人ドラフト3巡目","三次高 - 駒沢大 - 日産自動車"
"21925114","ok","1983年10月26日","2006年大学生・社会人ドラフト6巡目","三重高 - 名城大"
"21925115","ok","1975年6月3日","2001年ドラフト4巡目","浦和学院高 - 東洋大 - NTT関東 - NTT東日本"
"21925116","ok","1989年7月6日","2007年高校生ドラフト1巡目","横浜高"
"21925117","ok","1984年7月7日","2002年ドラフト1巡目","神戸国際大付高"
"21925119","ok","1981年6月26日","2003年ドラフト自由枠","聖望学園高 - 早稲田大"
"21925130","ok","1990年6月13日","2014年育成選手ドラフト1位","今治精華高 - 四国・愛媛 - 四国・香川"
"21925131","ok","1985年8月18日","2009年ドラフト5位","箕島高 - 名古屋商科大 - シティライト岡山"
"21925132","ok","1993年4月17日","2015年ドラフト2位","早稲田実 - 早稲田大"
"21925136","ok","1996年2月10日","2017年育成選手ドラフト2位","東京農大二高 - 東京農業大北海道オホーツク"
"21925139","ok","1991年6月5日","2013年ドラフト4位","土気高 - 山梨学院大"
"21925150","ok","2007年1月27日","2024年ドラフト1位","石川・金沢高"
"21925151","ok","1997年12月27日","2019年ドラフト4位","仙台育英高 - 慶応大"
"21925152","ok","2003年7月21日","2025年ドラフト2位","聖カタリナ学園高 - 東北福祉大"
"21925153","ok","2002年5月17日","2020年ドラフト2位","岐阜・中京高"
"21925157","ok","2000年10月13日","2022年ドラフト1位","新潟明訓高 - 立教大"
"21925159","ok","2002年3月18日","2023年ドラフト2位","島原中央高 - ミキハウス - 四国・徳島"
"23025132","ok","1987年1月27日","","ミシシッピ大 - 米マイナー"
"23025134","ok","1988年3月13日","","コロンバス州大 - ブルワーズ - パイレーツ"
"23025153","ok","1992年12月4日","","オレゴン大 - レンジャーズ - レッズ"
"23025157","ok","1993年1月2日","","ESPAクララツェトキン校 - ダイヤモンドバックス - メッツ"
"23125110","ok","1978年2月1日","","サントドミンゴ高 - ヤンキース"
"23125112","ok","1976年12月3日","","デランド高 - ブルージェイズ - ホワイトソックス - エンゼルス - ブルワーズ"
"23125114","ok","1979年6月26日","","サンアントニオ高 - ロッキーズ"
"23125116","ok","1979年1月3日","","メイヨー高 - ツインズ - ロッキーズ - パイレーツ - カブス - ナショナルズ"
"23125118","ok","1980年11月10日","","サンアグスティン高 - ナショナルズ"
"23125130","ok","1985年2月13日","","マクレナンコミュニティー大 - レッズ"
"23125132","ok","1992年3月12日","2015年ドラフト2位","宮崎日大高 - 桐蔭横浜大 - NTT東日本"
"23125133","ok","1980年5月22日","","イーストカロライナ大 - ダイヤモンドバックス - カブス - マーリンズ"
"23125136","ok","1998年9月11日","2017年ドラフト9位","京都翔英高 - BC・滋賀"
"23125138","ok","1987年6月30日","","サザンカリフォルニア大 - ダイヤモンドバックス - アスレチックス - レッドソックス - マリナーズ"
