player_id,name_ja,status,roman_skipped,roman_short,birth_date_raw,pro_debut_raw,career_raw,network
3205159,M.フォード,ok,True,M.Ford,1992年7月4日,,プリンストン大 - ヤンキース - ジャイアンツ - マリナーズ - ブレーブス - エンゼルス - マリナーズ - レッズ,0
3305110,R.サイモン,ok,True,R.Simon,1975年5月26日,,ファンパブロデュラテ工高 - ブレーブス - タイガース - パイレーツ - カブス - パイレーツ - デビルレイズ,0
3305114,ホセロ,ok,True,J.Diaz,1980年4月13日,,ホセホアキンペレス短大 - ロイヤルズ,0
3305116,R.オルティズ,ok,True,R.Ortiz,1973年5月23日,,エイスインターメディアン高 - エンゼルス - レッズ - ナショナルズ - ツインズ - ロッキーズ,0
3305117,J.フェルナンデス,ok,True,J.Fernandez,1974年11月2日,,エバンヘリコ高 - エクスポズ - エンゼルス - 韓国・SK,0
3305131,F.カラバイヨ,ok,True,F.Caraballo,1983年10月21日,,UEネグライボリタ高 - 米マイナー - 四国・高知 - BC・群馬,0
3305132,渡辺　勝,ok,True,M.Watanabe,1993年10月14日,2015年育成選手ドラフト6位,東海大相模高 - 東海大,0
3305133,ブランドン,ok,True,B.Mann,1984年5月16日,,マウントレーニア高 - 米マイナー,0
3305134,E.アラウホ,ok,True,E.Araujo,1991年7月15日,,バタジャナバルデルラゴ高 - フィリーズ,0
3305135,V.ディアス,ok,True,V.Diaz,1981年12月10日,,グレイソンカウンティー大 - メッツ - レンジャーズ - 韓国・ハンファ,0
3305136,O.アルシア,ok,True,O.Arcia,1991年5月9日,,ホセラモンコルネホ高 - ツインズ - レイズ - マーリンズ - パドレス,0
3305137,P.オセゲラ,ok,True,P.Oseguera,1984年1月6日,,カリフォルニア大ロサンゼルス校 - 米マイナー,0
3305138,A.ブセニッツ,ok,True,A.Busenitz,1990年8月22日,,ケネソー州大 - ツインズ,0
3305151,R.ギャレット,ok,True,R.Garrett,1993年1月2日,,ミルズエドウィンゴッドウィン高 - バージニア州軍事学校 - タイガース,0
3305153,山﨑　伊織,ok,True,I.Yamasaki,1998年10月10日,2020年ドラフト2位,明石商 - 東海大,0
3305155,森木　大智,ok,True,D.Moriki,2003年4月17日,2021年ドラフト1位,高知高,0
3505112,M.ワトソン,ok,True,M.Watson,1978年9月5日,,ザビエル大 - メッツ - アスレチックス,0
3505118,D.ソリアーノ,ok,True,D.Soriano,1982年12月30日,,セントラルデルエステ大 - 中国・広東 - 四国・高知 - 四国・長崎 - 四国・徳島,0
3505130,W.ルブラン,ok,True,W.Leblanc,1984年8月7日,,アラバマ大 - パドレス - マーリンズ - アストロズ - エンゼルス - ヤンキース - エンゼルス,0
3505132,R.ドリス,ok,True,R.Dolis,1988年1月10日,,ディビナプロビデンシア校 - カブス,0
3505133,E.ソト,ok,True,E.Soto,1982年8月20日,,ラファエルマリアバウル高 - 米マイナー - イタリア・コドーニョ,0
3505134,P.クライン,ok,True,P.Klein,1989年4月30日,,ヤングスタウン州大 - レンジャーズ - フィリーズ,0
3505135,W.レデズマ,ok,True,W.Ledezma,1981年1月21日,,ハルディン高 - タイガース - ブレーブス - パドレス - ダイヤモンドバックス - ナショナルズ - パイレーツ - ブルージェイズ,0
3505136,N.ソト,ok,True,N.Soto,1989年2月28日,,マリスタデグアイナボ高 - レッズ,0
3505138,E.ロメロ,ok,True,E.Romero,1991年1月24日,,ラモンエミリオヒメネス高 - レイズ - ナショナルズ - パイレーツ - ロイヤルズ,0
3505139,A.デスパイネ,ok,True,A.Despaigne,1986年6月17日,,マニュエルファハルドキューバ国立体育大 - キューバ・グランマ,0
3505151,T.スコット,ok,True,T.Scott,1992年6月1日,,ノーターデイム高 - マリナーズ - オリオールズ,0
3505153,R.アルカンタラ,ok,True,R.Alcantara,1992年12月4日,,リセオエマバラングエル高 - アスレチックス - 韓国・KT - 韓国・斗山,0
3505155,横山　楓,ok,True,K.Yokoyama,1997年12月28日,2021年ドラフト6位,宮崎学園高 - 国学院大 - セガサミー,0
3505159,R.ウィック,ok,True,R.Wick,1992年11月9日,,サイプレス大 - パドレス - カブス,0
3705132,Z.ペトリック,ok,True,Z.Petrick,1989年7月29日,,ノースウエスタンオハイオ大 - 米マイナー,0
3705133,B.スケールズ,ok,True,B.Scales,1977年10月4日,,ミシガン大 - カブス,0
3705134,S.パットン,ok,True,S.Patton,1988年2月20日,,サザンイリノイ大エドワーズビル校 - レンジャーズ - カブス,0
3705138,Y.ソラーテ,ok,True,Y.Solarte,1987年7月3日,,トーマスアルバエディソン高 - ヤンキース - パドレス - ブルージェイズ - ジャイアンツ,0
3705151,T.ヒギンス,ok,True,T.Higgins,1991年4月22日,,ランシングコミュニティ大 - 米マイナー,0
3705155,A.ウォーカー,ok,True,A.Walker,1991年10月18日,,ジャクソンビル大 - 米マイナー,0
3705157,F.グリフィン,ok,True,F.Griffin,1995年7月27日,,ザファーストアカデミー - ロイヤルズ - ブルージェイズ,0
3905132,J.ゴームズ,ok,True,J.Gomes,1980年11月22日,,サンタローザ短大 - デビルレイズ - レイズ - レッズ - ナショナルズ - アスレチックス - レッドソックス - アスレチックス - ブレーブス - ロイヤルズ,0
3905134,R.ペーニャ,ok,True,R.Pena,1985年7月18日,,プエンテス高 - ヤンキース - ブレーブス - ジャイアンツ,0
3905136,J.ウルキデス,ok,True,J.Urquidez,1982年9月12日,,アリゾナ州大 - 米マイナー,0
3905153,R.ロドリゲス,ok,True,R.Rodriguez,1992年4月17日,,フアンイシドロペレス高 - タイガース,0
3905155,A.J.コール,ok,True,A.Cole,1992年1月5日,,オビエド高 - ナショナルズ - ヤンキース - インディアンス - ブルージェイズ,0
3905157,J.ビーズリー,ok,True,J.Beasley,1995年11月20日,,クレムソン大 - ダイヤモンドバックス - ブルージェイズ,0
5303868,上田　浩明,ok,True,H.Ueda,1969年4月30日,1987年ドラフト2位,北陽高,0
