year,league,team,player_id,player_name_ja,player_name_en,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HBP,SO,GDP,AVG,OBP,SLG,OPS,1B,IsoP,IsoD,IOPS,BB%,K%,BB/K,BABIP,GPA,NOI,SecA,TA,打率,安打,本塁打,打点,試合,打席,打数,単打,二塁打,三塁打,得点,出塁率,長打率,四球,敬遠,死球,三振,塁打,盗塁,盗塁死,犠打,犠飛,併殺打,RC,XR,K,GIDP
2025,PL,福岡ソフトバンクホークス,1005137,東浜　巨,Higashihama Nao,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,nan,0.0,,,,nan,nan,nan,nan,nan,nan,nan,nan,,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,nan,0.0,,
2025,PL,埼玉西武ライオンズ,1005153,佐々木　健,Sasaki Takeru,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,nan,0.0,,,,nan,nan,nan,nan,nan,nan,nan,nan,,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,nan,0.0,,
2025,PL,千葉ロッテマリーンズ,1005157,田中　晴也,Tanaka Haruya,13.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.2,0.4,1.0,0.0,0.0,0.2,0.0,20.0,0.0,0.25,0.14,266.6666666666667,0.0,0.25,0.2,1.0,0.0,2.0,13.0,5.0,5.0,1.0,0.0,0.0,0.0,0.2,0.2,0.0,0,0.0,,1.0,0.0,0,0.0,0.0,,0.11355555555555608,0.13199999999999998,,
2025,PL,福岡ソフトバンクホークス,11015136,リチャード,Richado（sunagawa Richado）,6.0,22.0,22.0,1.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,12.0,1.0,0.091,0.091,0.182,0.273,0.0,0.091,0.0,0.182,0.0,54.54545454545454,0.0,0.2,0.08645,151.66666666666669,0.09090909090909091,0.19047619047619047,0.091,2.0,0.0,0.0,6.0,22.0,22.0,0.0,2.0,0.0,1.0,0.091,0.182,0.0,0,0.0,,4.0,0.0,0,0.0,0.0,,-0.8776161616161637,-0.8260000000000002,,
2025,PL,東北楽天ゴールデンイーグルス,11015138,辰己　涼介,Tatsumi Ryousuke,114.0,422.0,367.0,36.0,88.0,12.0,2.0,7.0,125.0,32.0,0.0,0,1.0,5.0,40.0,0,9.0,91.0,12.0,0.24,0.325,0.341,0.666,67.0,0.10100000000000003,0.08500000000000002,0.426,9.47867298578199,21.563981042654028,0.43956043956043955,0.2956204379562044,0.23150000000000004,438.6666666666667,0.2098092643051771,0.5979381443298969,0.24,88.0,7.0,32.0,114.0,422.0,367.0,67.0,12.0,2.0,36.0,0.325,0.341,40.0,0,9.0,,125.0,0.0,0,1.0,5.0,,40.86545076355975,42.571999999999996,,
2025,PL,北海道日本ハムファイターズ,11015159,進藤　勇也,Shintou Yuuya,13.0,31.0,26.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0,3.0,0.0,2.0,0,0.0,8.0,1.0,0.077,0.143,0.077,0.21999999999999997,2.0,0.0,0.06599999999999999,0.143,6.451612903225806,25.806451612903224,0.25,0.1111111111111111,0.0836,168.66666666666666,0.07692307692307693,0.16,0.077,2.0,0.0,0.0,13.0,31.0,26.0,2.0,0.0,0.0,3.0,0.143,0.077,2.0,0,0.0,,2.0,0.0,0,3.0,0.0,,-1.0263870967741973,-0.7939999999999998,,
2025,PL,北海道日本ハムファイターズ,1105134,池田　隆英,Ikeda Takahide,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,nan,0.0,,,,nan,nan,nan,nan,nan,nan,nan,nan,,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,nan,0.0,,
2025,PL,千葉ロッテマリーンズ,1105135,石川　慎吾,Ishikawa Shingo,14.0,36.0,35.0,2.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,0,0.0,0.0,1.0,0,0.0,11.0,0.0,0.086,0.111,0.114,0.225,2.0,0.02800000000000001,0.02500000000000001,0.139,2.7777777777777777,30.555555555555557,0.09090909090909091,0.125,0.07845,149.0,0.05714285714285714,0.15625,0.086,3.0,0.0,3.0,14.0,36.0,35.0,2.0,1.0,0.0,2.0,0.111,0.114,1.0,0,0.0,,4.0,0.0,0,0.0,0.0,,-1.1701481481481473,-0.9079999999999999,,
2025,PL,福岡ソフトバンクホークス,1105151,石塚　綜一郎,Ishizuka Souichirou,24.0,60.0,55.0,4.0,13.0,4.0,0.0,0.0,17.0,6.0,0.0,0,0.0,0.0,1.0,0,4.0,17.0,2.0,0.236,0.3,0.309,0.609,9.0,0.07300000000000001,0.064,0.373,1.6666666666666667,28.333333333333332,0.058823529411764705,0.34210526315789475,0.21225,402.99999999999994,0.09090909090909091,0.5,0.236,13.0,0.0,6.0,24.0,60.0,55.0,9.0,4.0,0.0,4.0,0.3,0.309,1.0,0,4.0,,17.0,0.0,0,0.0,0.0,,4.6044444444444395,4.4239999999999995,,
2025,PL,オリックス・バファローズ,1105153,阿部　翔太,Abe Shouta,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,nan,0.0,,,,nan,nan,nan,nan,nan,nan,nan,nan,,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,nan,0.0,,
2025,PL,北海道日本ハムファイターズ,1105155,有薗　直輝,Arizono Naoki,12.0,35.0,31.0,3.0,7.0,2.0,0.0,0.0,9.0,3.0,0.0,0,0.0,1.0,2.0,0,1.0,12.0,1.0,0.226,0.286,0.29,0.576,5.0,0.06399999999999997,0.05999999999999997,0.35,5.714285714285714,34.285714285714285,0.16666666666666666,0.35,0.2012,382.66666666666663,0.12903225806451613,0.48,0.226,7.0,0.0,3.0,12.0,35.0,31.0,5.0,2.0,0.0,3.0,0.286,0.29,2.0,0,1.0,,9.0,0.0,0,0.0,1.0,,2.4376190476190516,2.7039999999999997,,
2025,PL,福岡ソフトバンクホークス,11215116,中村　晃,Nakamura Akira,116.0,431.0,371.0,34.0,89.0,10.0,4.0,3.0,116.0,34.0,2.0,0,4.0,4.0,50.0,0,2.0,48.0,6.0,0.24,0.33,0.313,0.643,72.0,0.07300000000000001,0.09000000000000002,0.403,11.600928074245939,11.1368909512761,1.0416666666666667,0.2654320987654321,0.22675,434.33333333333337,0.21293800539083557,0.5902777777777778,0.24,89.0,3.0,34.0,116.0,431.0,371.0,72.0,10.0,4.0,34.0,0.33,0.313,50.0,0,2.0,,116.0,2.0,0,4.0,4.0,,42.17631863882434,43.37599999999999,,
2025,PL,北海道日本ハムファイターズ,11215118,中島　卓也,Nakashima Takuya,32.0,30.0,21.0,4.0,7.0,0.0,0.0,0.0,7.0,1.0,0.0,0,2.0,0.0,7.0,0,0.0,7.0,0.0,0.333,0.5,0.333,0.833,7.0,0.0,0.16699999999999998,0.5,23.333333333333332,23.333333333333332,1.0,0.5,0.30825,611.0,0.3333333333333333,1.0,0.333,7.0,0.0,1.0,32.0,30.0,21.0,7.0,0.0,0.0,4.0,0.5,0.333,7.0,0,0.0,,7.0,0.0,0,2.0,0.0,,4.746740740740744,4.644000000000001,,
2025,PL,福岡ソフトバンクホークス,11215132,谷川原　健太,Tanigawara Kenta,48.0,79.0,72.0,12.0,19.0,7.0,0.0,3.0,35.0,4.0,0.0,0,0.0,0.0,6.0,0,1.0,20.0,0.0,0.264,0.329,0.486,0.815,9.0,0.22199999999999998,0.065,0.5509999999999999,7.59493670886076,25.31645569620253,0.3,0.32653061224489793,0.26955,491.0,0.3055555555555556,0.7924528301886793,0.264,19.0,3.0,4.0,48.0,79.0,72.0,9.0,7.0,0.0,12.0,0.329,0.486,6.0,0,1.0,,35.0,0.0,0,0.0,0.0,,11.749834036568217,11.309999999999999,,
2025,PL,東北楽天ゴールデンイーグルス,11215134,田中　和基,Tanaka Kazuki,19.0,18.0,18.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,8.0,0.0,0.056,0.056,0.056,0.112,1.0,0.0,0.0,0.056,0.0,44.44444444444444,0.0,0.1,0.0392,74.66666666666667,0.0,0.058823529411764705,0.056,1.0,0.0,1.0,19.0,18.0,18.0,1.0,0.0,0.0,5.0,0.056,0.056,0.0,0,0.0,,1.0,0.0,0,0.0,0.0,,-1.2593086419753092,-1.0939999999999999,,
2025,PL,千葉ロッテマリーンズ,11215151,髙部　瑛斗,Takabe Akito,111.0,384.0,357.0,49.0,102.0,15.0,7.0,2.0,137.0,34.0,4.0,0,5.0,5.0,14.0,0,3.0,49.0,3.0,0.286,0.314,0.384,0.698,78.0,0.09800000000000003,0.028000000000000025,0.412,3.6458333333333335,12.760416666666666,0.2857142857142857,0.3215434083601286,0.2373,442.0,0.1484593837535014,0.6124031007751938,0.286,102.0,2.0,34.0,111.0,384.0,357.0,78.0,15.0,7.0,49.0,0.314,0.384,14.0,0,3.0,,137.0,4.0,0,5.0,5.0,,44.64388194444439,44.058,,
2025,PL,北海道日本ハムファイターズ,11315153,五十幡　亮汰,Isobata Ryouta,118.0,307.0,284.0,45.0,66.0,5.0,10.0,1.0,94.0,18.0,10.0,0,3.0,0.0,18.0,0,2.0,73.0,1.0,0.232,0.283,0.331,0.614,50.0,0.099,0.05099999999999996,0.382,5.863192182410423,23.778501628664493,0.2465753424657534,0.30952380952380953,0.2101,393.3333333333333,0.19718309859154928,0.5662100456621004,0.232,66.0,1.0,18.0,118.0,307.0,284.0,50.0,5.0,10.0,45.0,0.283,0.331,18.0,0,2.0,,94.0,10.0,0,3.0,0.0,,28.863517915309387,28.585999999999995,,
2025,PL,福岡ソフトバンクホークス,11315157,イヒネ　イツア,Ihine Itsua,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,nan,0.0,,,,nan,nan,nan,nan,nan,nan,nan,nan,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,nan,0.0,,
2025,PL,埼玉西武ライオンズ,11315159,糸川　亮太,Itogawa Ryouta,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,nan,0.0,,,,nan,nan,nan,nan,nan,nan,nan,nan,,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,nan,0.0,,
2025,PL,埼玉西武ライオンズ,11415138,野村　大樹,Nomura Daiju,13.0,36.0,35.0,1.0,6.0,1.0,0.0,0.0,7.0,2.0,0.0,0,1.0,0.0,0.0,0,0.0,9.0,0.0,0.171,0.171,0.2,0.371,5.0,0.028999999999999998,0.0,0.2,0.0,25.0,0.0,0.23076923076923078,0.12695,237.66666666666669,0.02857142857142857,0.2413793103448276,0.171,6.0,0.0,2.0,13.0,36.0,35.0,5.0,1.0,0.0,1.0,0.171,0.2,0.0,0,0.0,,7.0,0.0,0,1.0,0.0,,0.4704444444444462,0.578,,
2025,PL,東北楽天ゴールデンイーグルス,11415151,津留﨑　大成,Tsurusaki Taisei,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,nan,0.0,,,,nan,nan,nan,nan,nan,nan,nan,nan,,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,nan,0.0,,
2025,PL,オリックス・バファローズ,11515132,大城　滉二,Ooshiro Kouji,66.0,79.0,68.0,12.0,17.0,0.0,0.0,0.0,17.0,6.0,0.0,0,4.0,0.0,6.0,0,1.0,20.0,0.0,0.25,0.32,0.25,0.5700000000000001,17.0,0.0,0.07,0.32,7.59493670886076,25.31645569620253,0.3,0.3541666666666667,0.20650000000000002,403.3333333333333,0.08823529411764706,0.47058823529411764,0.25,17.0,0.0,6.0,66.0,79.0,68.0,17.0,0.0,0.0,12.0,0.32,0.25,6.0,0,1.0,,17.0,0.0,0,4.0,0.0,,6.210582278480999,6.29,,
2025,PL,千葉ロッテマリーンズ,11515138,小島　和哉,Ojima Kazuya,24.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,-0.20000000000000018,-0.18,,
2025,PL,千葉ロッテマリーンズ,11515139,岡　大海,Oka Hiromi,65.0,181.0,157.0,17.0,43.0,6.0,1.0,2.0,57.0,18.0,1.0,0,2.0,0.0,16.0,0,6.0,36.0,1.0,0.274,0.363,0.363,0.726,34.0,0.08899999999999997,0.08899999999999997,0.4519999999999999,8.83977900552486,19.88950276243094,0.4444444444444444,0.3445378151260504,0.2541,484.0,0.19745222929936307,0.6956521739130435,0.274,43.0,2.0,18.0,65.0,181.0,157.0,34.0,6.0,1.0,17.0,0.363,0.363,16.0,0,6.0,,57.0,1.0,0,2.0,0.0,,22.612496009821996,22.061999999999998,,
2025,PL,北海道日本ハムファイターズ,11515151,梅林　優貴,Umebayashi Yuuki,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,-0.5239999999999996,-0.47400000000000003,,
2025,PL,福岡ソフトバンクホークス,11515159,大山　凌,Ooyama Ryou,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,nan,0.0,,,,nan,nan,nan,nan,nan,nan,nan,nan,,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,nan,0.0,,
2025,PL,福岡ソフトバンクホークス,11615155,野村　勇,Nomura Isami,126.0,413.0,376.0,50.0,102.0,16.0,0.0,12.0,154.0,40.0,4.0,0,5.0,2.0,25.0,0,5.0,122.0,8.0,0.271,0.324,0.41,0.734,74.0,0.13899999999999996,0.05299999999999999,0.4629999999999999,6.053268765133172,29.539951573849876,0.20491803278688525,0.36885245901639346,0.24830000000000002,460.6666666666667,0.2154255319148936,0.6666666666666666,0.271,102.0,12.0,40.0,126.0,413.0,376.0,74.0,16.0,0.0,50.0,0.324,0.41,25.0,0,5.0,,154.0,4.0,0,5.0,2.0,,49.36075652407857,49.064,,
2025,PL,福岡ソフトバンクホークス,11715132,川瀬　晃,Kawase Hikaru,102.0,224.0,190.0,21.0,50.0,8.0,1.0,2.0,66.0,23.0,1.0,0,13.0,0.0,20.0,0,1.0,37.0,5.0,0.263,0.336,0.347,0.683,39.0,0.08399999999999996,0.07300000000000001,0.42,8.928571428571429,16.517857142857142,0.5405405405405406,0.31788079470198677,0.23795,451.6666666666667,0.19473684210526315,0.6068965517241379,0.263,50.0,2.0,23.0,102.0,224.0,190.0,39.0,8.0,1.0,21.0,0.336,0.347,20.0,0,1.0,,66.0,1.0,0,13.0,0.0,,22.91764285714288,22.27399999999999,,
2025,PL,千葉ロッテマリーンズ,11715153,小川　龍成,Ogawa Ryuusei,87.0,202.0,178.0,14.0,47.0,2.0,0.0,0.0,49.0,13.0,3.0,0,8.0,1.0,12.0,0,3.0,33.0,4.0,0.264,0.32,0.275,0.595,45.0,0.01100000000000001,0.055999999999999994,0.331,5.9405940594059405,16.33663366336634,0.36363636363636365,0.3219178082191781,0.21275000000000002,411.6666666666667,0.09550561797752809,0.4962962962962963,0.264,47.0,0.0,13.0,87.0,202.0,178.0,45.0,2.0,0.0,14.0,0.32,0.275,12.0,0,3.0,,49.0,3.0,0,8.0,1.0,,16.629526952695272,16.736000000000004,,
2025,PL,福岡ソフトバンクホークス,11715155,川村　友斗,Kawamura Yuuto,15.0,9.0,9.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,3.0,0.0,0.111,0.111,0.111,0.222,1.0,0.0,0.0,0.111,0.0,33.33333333333333,0.0,0.16666666666666666,0.0777,148.0,0.0,0.125,0.111,1.0,0.0,0.0,15.0,9.0,9.0,1.0,0.0,0.0,2.0,0.111,0.111,0.0,0,0.0,,1.0,0.0,0,0.0,0.0,,-0.3127654320987654,-0.244,,
2025,PL,オリックス・バファローズ,11815130,宗　佑磨,Mune Yuuma,98.0,388.0,349.0,33.0,82.0,12.0,1.0,6.0,114.0,28.0,4.0,0,3.0,1.0,26.0,0,9.0,48.0,4.0,0.235,0.304,0.327,0.631,63.0,0.09200000000000003,0.069,0.396,6.701030927835052,12.371134020618557,0.5416666666666666,0.25675675675675674,0.21855000000000002,413.0,0.17765042979942694,0.5645756457564576,0.235,82.0,6.0,28.0,98.0,388.0,349.0,63.0,12.0,1.0,33.0,0.304,0.327,26.0,0,9.0,,114.0,4.0,0,3.0,1.0,,36.64565521191287,37.035999999999994,,
2025,PL,東北楽天ゴールデンイーグルス,11815132,堀内　謙伍,Horiuchi Kengo,76.0,194.0,168.0,16.0,43.0,3.0,1.0,3.0,57.0,18.0,0.0,0,8.0,1.0,17.0,0,0.0,39.0,3.0,0.256,0.323,0.339,0.662,36.0,0.08300000000000002,0.067,0.406,8.762886597938143,20.103092783505154,0.4358974358974359,0.31496062992125984,0.23010000000000003,436.0,0.18452380952380953,0.578125,0.256,43.0,3.0,18.0,76.0,194.0,168.0,36.0,3.0,1.0,16.0,0.323,0.339,17.0,0,0.0,,57.0,0.0,0,8.0,1.0,,19.06131271477662,19.318000000000005,,
2025,PL,北海道日本ハムファイターズ,11815138,万波　中正,Mannami Chuusei,127.0,465.0,420.0,48.0,96.0,23.0,1.0,20.0,181.0,56.0,3.0,0,1.0,0.0,43.0,0,1.0,125.0,10.0,0.229,0.302,0.431,0.733,52.0,0.20199999999999999,0.07299999999999998,0.504,9.247311827956988,26.881720430107524,0.344,0.27636363636363637,0.24364999999999998,445.66666666666663,0.3119047619047619,0.6826347305389222,0.229,96.0,20.0,56.0,127.0,465.0,420.0,52.0,23.0,1.0,48.0,0.302,0.431,43.0,0,1.0,,181.0,3.0,0,1.0,0.0,,53.74144324970132,54.08000000000002,,
2025,PL,オリックス・バファローズ,11815155,福永　奨,Fukunaga Shou,39.0,74.0,66.0,5.0,10.0,2.0,1.0,1.0,17.0,6.0,0.0,0,1.0,1.0,4.0,0,2.0,23.0,1.0,0.152,0.219,0.258,0.477,6.0,0.10600000000000001,0.067,0.325,5.405405405405405,31.08108108108108,0.17391304347826086,0.20930232558139536,0.16305,305.0,0.16666666666666666,0.40350877192982454,0.152,10.0,1.0,6.0,39.0,74.0,66.0,6.0,2.0,1.0,5.0,0.219,0.258,4.0,0,2.0,,17.0,0.0,0,1.0,1.0,,3.074351351351339,3.776000000000001,,
2025,PL,東北楽天ゴールデンイーグルス,11915159,坂井　陽翔,Sakai Haruto,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,nan,0.0,,,,nan,nan,nan,nan,nan,nan,nan,nan,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,nan,0.0,,
2025,PL,千葉ロッテマリーンズ,1205118,西野　勇士,Nishino Yuuji,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,nan,0.0,,,,nan,nan,nan,nan,nan,nan,nan,nan,,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,nan,0.0,,
2025,PL,埼玉西武ライオンズ,1205134,田村　伊知郎,Tamura Ichirou,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,nan,0.0,,,,nan,nan,nan,nan,nan,nan,nan,nan,,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,nan,0.0,,
2025,PL,千葉ロッテマリーンズ,1205138,中村　稔弥,Nakamura Toshiya,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,nan,0.0,,,,nan,nan,nan,nan,nan,nan,nan,nan,,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,nan,0.0,,
2025,PL,北海道日本ハムファイターズ,1205155,達　孝太,Tatsu Kouta,16.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,-0.3240000000000003,-0.29400000000000004,,
2025,PL,東北楽天ゴールデンイーグルス,13015155,N.ターリー,Nik Turley,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,nan,0.0,,,,nan,nan,nan,nan,nan,nan,nan,nan,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,nan,0.0,,
2025,PL,福岡ソフトバンクホークス,1305153,井上　朋也,Inoue Tomoya,8.0,24.0,24.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,5.0,0.0,0.125,0.125,0.125,0.25,3.0,0.0,0.0,0.125,0.0,20.833333333333336,0.0,0.15789473684210525,0.0875,166.66666666666666,0.0,0.14285714285714285,0.125,3.0,0.0,1.0,8.0,24.0,24.0,3.0,0.0,0.0,0.0,0.125,0.125,0.0,0,0.0,,3.0,0.0,0,0.0,0.0,,-0.6004166666666713,-0.42999999999999994,,
2025,PL,オリックス・バファローズ,1305155,大里　昂生,Oosato Kousei,46.0,101.0,85.0,12.0,19.0,0.0,2.0,0.0,23.0,7.0,2.0,0,4.0,1.0,11.0,0,0.0,15.0,0.0,0.224,0.309,0.271,0.5800000000000001,17.0,0.047000000000000014,0.08499999999999999,0.356,10.891089108910892,14.85148514851485,0.7333333333333333,0.2676056338028169,0.2068,399.3333333333333,0.2,0.5454545454545454,0.224,19.0,0.0,7.0,46.0,101.0,85.0,17.0,0.0,2.0,12.0,0.309,0.271,11.0,0,0.0,,23.0,2.0,0,4.0,1.0,,8.692316831683144,9.149999999999999,,
2025,PL,福岡ソフトバンクホークス,1305157,大津　亮介,Ootsu Ryousuke,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,nan,0.0,,,,nan,nan,nan,nan,nan,nan,nan,nan,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,nan,0.0,,
2025,PL,東北楽天ゴールデンイーグルス,13115155,松井　友飛,Matsui Tomotaka,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,-0.10799999999999998,-0.098,,
2025,PL,福岡ソフトバンクホークス,13115159,前田　悠伍,Maeda Yuugo,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,nan,0.0,,,,nan,nan,nan,nan,nan,nan,nan,nan,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,nan,0.0,,
2025,PL,オリックス・バファローズ,13215157,L.ペルドモ,Luis Perdomo,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,nan,0.0,,,,nan,nan,nan,nan,nan,nan,nan,nan,,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,nan,0.0,,
2025,PL,北海道日本ハムファイターズ,13315136,若林　晃弘,Wakabayashi Akihiro,5.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.143,0.143,0.143,0.286,1.0,0.0,0.0,0.143,0.0,14.285714285714285,0.0,0.16666666666666666,0.1001,190.66666666666666,0.0,0.16666666666666666,0.143,1.0,0.0,0.0,5.0,7.0,7.0,1.0,0.0,0.0,0.0,0.143,0.143,0.0,0,0.0,,1.0,0.0,0,0.0,0.0,,-0.09260317460317502,-0.04799999999999996,,
2025,PL,東北楽天ゴールデンイーグルス,13315155,宮森　智志,Miyamori Satoshi,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,nan,0.0,,,,nan,nan,nan,nan,nan,nan,nan,nan,,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,nan,0.0,,
2025,PL,福岡ソフトバンクホークス,13415155,R.オスナ,Roberto Osuna,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,nan,0.0,,,,nan,nan,nan,nan,nan,nan,nan,nan,,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,0.0,0,0.0,0.0,,nan,0.0,,
